"V1","V2"
"XRCC6BP1","ZSWIM7"
"TCEB3C","TCEB3CL2"
"ENSG00000267618","XRCC2"
"RPSAP58","WDR31"
"FXYD2","UGT1A6"
"LEP","UCP1"
"CSF3","LEP"
"IL23R","CSF3"
"IL13","CRLF2"
"IL13","CSF3"
"IL13","IL23R"
"GPR29","IL23R"
"IL7","CRLF2"
"IL7","CSF3"
"IL7","IL23R"
"IL7","IL13"
"SMPD1","UGCG"
"H2AFB1","HOXB3"
"H2AFB1","SPO11"
"RAD9B","XRCC2"
"ENSG00000260836","WDR31"
"ENSG00000260836","RPSAP58"
"ENSG00000260342","WDR31"
"ENSG00000260342","RPSAP58"
"ENSG00000260342","ENSG00000260836"
"ENSG00000270800","WDR31"
"ENSG00000270800","RPSAP58"
"ENSG00000270800","ENSG00000260836"
"ENSG00000270800","ENSG00000260342"
"CXCL3","LPAR3"
"CMKBR6","IL23R"
"CMKBR6","CXCL3"
"KLRK1","ENSG00000255819"
"ITGAX","IL13"
"CCR2","LPAR3"
"CCR2","CXCL3"
"CCR2","ITGAX"
"SYCP1","SPO11"
"SYCP1","H2AFB1"
"SELL","GPR29"
"SELL","CMKBR6"
"SELL","ITGAX"
"SELL","CCR2"
"RPL22L1","WDR31"
"RPL22L1","RPSAP58"
"RPL22L1","ENSG00000260836"
"RPL22L1","ENSG00000260342"
"RPL22L1","ENSG00000270800"
"IL4","CRLF2"
"IL4","CSF3"
"IL4","IL23R"
"IL4","IL13"
"IL4","IL7"
"IL4","CMKBR6"
"IL4","ITGAX"
"IL4","CCR2"
"IL4","SELL"
"IL4","EOMES"
"POLD4","XRCC2"
"EDN1","LEP"
"EDN1","LPAR3"
"PRF1","ENSG00000255819"
"PRF1","KLRD1"
"PRF1","KLRK1"
"PRF1","SELL"
"PRF1","EOMES"
"PRF1","IL4"
"B3GAT1","KLRD1"
"B3GAT1","PRF1"
"EME2","XRCC2"
"IDO1","IL4"
"IL5","CRLF2"
"IL5","CSF3"
