"V1","V2"
"POLI","metal ion binding"
"POLI","error-prone translesion synthesis"
"POLI","cytoplasmic ribonucleoprotein granule"
"POLI","translesion synthesis"
"POLI","nuclear speck"
"POLI","DNA repair"
"POLI","DNA replication"
"POLI","nucleoplasm"
"POLI","intracellular"
"POLI","protein binding"
"POLI","DNA-directed DNA polymerase activity"
"POLI","damaged DNA binding"
"IL10","negative regulation of endothelial cell apoptotic process"
"IL10","positive regulation of vascular smooth muscle cell proliferation"
"IL10","negative regulation of vascular smooth muscle cell proliferation"
"IL10","negative regulation of sensory perception of pain"
"IL10","positive regulation of sprouting angiogenesis"
"IL10","regulation of complement-dependent cytotoxicity"
"IL10","negative regulation of hydrogen peroxide-induced neuron death"
"IL10","regulation of response to wounding"
"IL10","positive regulation of pri-miRNA transcription by RNA polymerase II"
"IL10","liver regeneration"
"IL10","endothelial cell apoptotic process"
"IL10","negative regulation of chemokine (C-C motif) ligand 5 production"
"IL10","cellular response to estradiol stimulus"
"IL10","cellular response to lipopolysaccharide"
"IL10","branching involved in labyrinthine layer morphogenesis"
"IL10","negative regulation of cytokine activity"
"IL10","response to glucocorticoid"
"IL10","positive regulation of DNA-binding transcription factor activity"
"IL10","negative regulation of membrane protein ectodomain proteolysis"
"IL10","regulation of synapse organization"
"IL10","negative regulation of inflammatory response"
"IL10","positive regulation of cytokine secretion"
"IL10","protein dimerization activity"
"IL10","positive regulation of receptor signaling pathway via JAK-STAT"
"IL10","negative regulation of mitotic cell cycle"
"IL10","positive regulation of transcription, DNA-templated"
"IL10","positive regulation of cell cycle"
"IL10","negative regulation of interferon-alpha biosynthetic process"
"IL10","positive regulation of MHC class II biosynthetic process"
"IL10","negative regulation of MHC class II biosynthetic process"
"IL10","regulation of isotype switching"
"IL10","negative regulation of nitric oxide biosynthetic process"
"IL10","negative regulation of neuron apoptotic process"
"IL10","negative regulation of apoptotic process"
"IL10","positive regulation of macrophage activation"
"IL10","defense response to protozoan"
"IL10","defense response to bacterium"
"IL10","negative regulation of tumor necrosis factor biosynthetic process"
"IL10","negative regulation of T cell proliferation"
"IL10","B cell proliferation"
"IL10","type 2 immune response"
"IL10","cellular response to hepatocyte growth factor stimulus"
"IL10","interleukin-12-mediated signaling pathway"
"IL10","response to carbon monoxide"
"IL10","positive regulation of heterotypic cell-cell adhesion"
"IL10","negative regulation of heterotypic cell-cell adhesion"
"IL10","response to insulin"
"IL10","receptor biosynthetic process"
"IL10","negative regulation of tumor necrosis factor production"
"IL10","negative regulation of interleukin-8 production"
"IL10","negative regulation of interleukin-6 production"
"IL10","negative regulation of interleukin-18 production"
"IL10","negative regulation of interleukin-12 production"
"IL10","negative regulation of interleukin-1 production"
"IL10","negative regulation of interferon-gamma production"
"IL10","negative regulation of B cell proliferation"
"IL10","negative regulation of myeloid dendritic cell activation"
"IL10","leukocyte chemotaxis"
"IL10","B cell differentiation"
"IL10","hemopoiesis"
"IL10","cytokine-mediated signaling pathway"
"IL10","response to inactivity"
"IL10","response to activity"
"IL10","negative regulation of autophagy"
"IL10","regulation of gene expression"
"IL10","negative regulation of cell population proliferation"
"IL10","growth factor activity"
"IL10","aging"
"IL10","cytoplasmic sequestering of NF-kappaB"
"IL10","extracellular space"
"IL10","extracellular region"
"IL10","protein binding"
"IL10","interleukin-10 receptor binding"
"IL10","cytokine activity"
"IL10","positive regulation of B cell apoptotic process"
"IL10","negative regulation of chronic inflammatory response to antigenic stimulus"
"IL10","negative regulation of cytokine secretion involved in immune response"
"IL10","response to molecule of bacterial origin"
"IL10","positive regulation of endothelial cell proliferation"
"IL10","negative regulation of cytokine production"
"HSPG2","plasma membrane protein complex"
"HSPG2","cardiovascular system development"
"HSPG2","extracellular exosome"
"HSPG2","collagen-containing extracellular matrix"
"HSPG2","low-density lipoprotein particle receptor binding"
"HSPG2","cellular protein metabolic process"
"HSPG2","lysosomal lumen"
"HSPG2","extracellular matrix organization"
"HSPG2","cell differentiation"
"HSPG2","extracellular matrix structural constituent conferring compression resistance"
"HSPG2","negative regulation of angiogenesis"
"HSPG2","tissue development"
"HSPG2","animal organ morphogenesis"
