"V1","V2"
"YBX1","MAEL"
"TRIP4","YBX1"
"SRSF9","YBX1"
"WBP4","YBX1"
"WBP4","SRSF9"
"VHL","ZNF512B"
"MIRLET7A2","YBX1"
"MIR93","YBX1"
"SRSF5","YBX1"
"SRSF5","SRSF9"
"SRSF5","TADA2A"
"SRSF5","WBP4"
"MIR140","YBX1"
"MIR429","YBX1"
"PSME4","VHL"
"NUP88","SRSF9"
"NUP88","SRSF5"
"NUP88","EIF4E"
"TET2","YWHAQ"
"TET2","TPM2"
"MIR7-3","YBX1"
"SMARCAD1","YY1"
"MIR34C","YBX1"
"MIR200C","YBX1"
"MIR145","YBX1"
"MIR138-2","YBX1"
"NFKB2","PSME4"
"MIRLET7G","YBX1"
"MIR1-1","YBX1"
"SNAI1","YBX1"
"SNAI1","YWHAQ"
"MIR107","YBX1"
"XRCC6","ZNF512B"
"XRCC6","VRK1"
"XRCC6","YY1"
"XRCC6","TRIP4"
"XRCC6","WBP4"
"XRCC6","SMARCAD1"
"XRCC6","SNAI1"
"MIR199A2","YBX1"
"UTP18","DHX33"
"XPO1","YBX1"
"XPO1","TRIP4"
"XPO1","YWHAQ"
"XPO1","SRSF5"
"XPO1","NUP88"
"XPO1","NFKB2"
"XPO1","SNAI1"
"XPO1","UTP18"
"RBM39","ZNF746"
"RBM39","TADA2A"
"RBM39","XRCC6"
"MIR29B1","YBX1"
"RPS9","ZNF746"
"RPS9","VRK1"
"RPS9","VHL"
"RPS9","EIF4E"
"RPS9","SNAI1"
"RPS9","UTP18"
"RPS9","XPO1"
"LINC01554","XPO1"
"MIR1-2","YBX1"
"MIR34B","YBX1"
"MIR20B","YBX1"
"RPS3","VRK1"
"RPS3","TRIP4"
"RPS3","YWHAQ"
"RPS3","VHL"
"RPS3","EIF4E"
"RPS3","SNAI1"
"RPS3","UTP18"
"RPS3","XPO1"
"RPS3","RBM39"
"RPS3","RPS9"
"MIR451A","YBX1"
"KIN","MIR1-1"
"KIN","RBM39"
"YAP1","YBX1"
"YAP1","YWHAQ"
"YAP1","XRCC6"
"YAP1","XPO1"
"YAP1","RBM39"
"YAP1","RPS3"
"MIR17","YBX1"
"MIR16-1","YBX1"
"TRIM14","RBM39"
"SMAD3","YY1"
"SMAD3","YBX1"
"SMAD3","TRIP4"
"SMAD3","SNAI1"
"SMAD3","XRCC6"
"SMAD3","YAP1"
"MIR29B2","YBX1"
"TRAF3","PSME4"
"TRAF3","NFKB2"
"TRAF3","TRIM14"
"MIR18A","YBX1"
"PCK1","YWHAQ"
"PCK1","RPS3"
"PCID2","SAC3D1"
"SP1","YY1"
"SP1","TPM2"
"SP1","VHL"
"SP1","NFKB2"
"SP1","SMAD3"
"MIR15B","YBX1"
"RUNX1","XRCC6"
"RUNX1","RBM39"
"RUNX1","YAP1"
"RUNX1","SMAD3"
"EIF3F","MAEL"
"EIF3F","EIF4E"
"EIF3F","SNAI1"
"EIF3F","RPS9"
"EIF3F","RPS3"
"EIF3F","YAP1"
"BTK","RPS3"
"BTK","TRAF3"
"USP9X","ZNF746"
"USP9X","ZFX"
"USP9X","VHL"
"USP9X","TDRD3"
"USP9X","UBL7"
"USP9X","XPO1"
"USP9X","YAP1"
"USP9X","SMAD3"
"PUF60","ZNF746"
"PUF60","YBX1"
"PUF60","SRSF9"
"PUF60","TADA2A"
"PUF60","WBP4"
"PUF60","SRSF5"
"PUF60","MIR140"
"PUF60","MIR429"
"PUF60","MIR34C"
"PUF60","MIR200C"
"PUF60","MIR145"
"PUF60","MIR138-2"
"PUF60","MIRLET7G"
"PUF60","MIR1-1"
"PUF60","MIR107"
"PUF60","MIR199A2"
"PUF60","MIR29B1"
"PUF60","MIR1-2"
"PUF60","MIR34B"
"PUF60","MIR20B"
"PUF60","MIR451A"
"PUF60","MIR16-1"
"PUF60","MIR29B2"
"PUF60","MIR18A"
"PUF60","MIR15B"
"PPT1","YWHAQ"
"PPT1","RPS3"
"NUP133","SRSF9"
"NUP133","SRSF5"
"NUP133","EIF4E"
"NUP133","NUP88"
"NUP133","XPO1"
"PRPF6","ZNF746"
"PRPF6","YBX1"
"PRPF6","SRSF9"
"PRPF6","TADA2A"
"PRPF6","WBP4"
"PRPF6","SRSF5"
"PRPF6","SNAI1"
"PRPF6","PUF60"
"MIR15A","YBX1"
"MIR15A","PUF60"
"SREK1","YBX1"
"SREK1","SRSF9"
"SREK1","SRSF5"
"SREK1","RBM39"
"SREK1","PUF60"
"TAF15","ZFYVE21"
"TAF15","TPM2"
"TAF15","MIRLET7A2"
"TAF15","MIR93"
"TAF15","MIR140"
"TAF15","MIR429"
"TAF15","TET2"
"TAF15","MIR7-3"
"TAF15","MIR34C"
"TAF15","MIR200C"
"TAF15","MIR145"
"TAF15","MIR138-2"
"TAF15","MIRLET7G"
