"V1","V2"
"TRIM41","ZNF263"
"HOXC4","HOXD4"
"FOS","IRF9"
"FOS","FOSL2"
"FOS","CREB1"
"MAGEA1","TRIM41"
"CDKN1A","TRMT2A"
"CDKN1A","CREB1"
"SIRT7","CAPN1"
"MSH6","SIRT7"
"ITGA4","CSNK1A1"
"ITGA4","CAPN1"
"KIAA0368","SIRT7"
"RPL10","SIRT7"
"RPL10","ITGA4"
"RPL10","AURKB"
"RC3H2","AURKB"
"RC3H2","RPL10"
"HDAC2","BAP1"
"HDAC2","CREB1"
"HDAC2","CSNK1A1"
"HDAC2","CDKN1A"
"HDAC2","SIRT7"
"HDAC2","RPL10"
"GBF1","KIAA0368"
"HIF1AN","HDAC2"
"APC","CSNK1A1"
"EGLN3","CSNK1A1"
"EGLN3","MSH6"
"EGLN3","KIAA0368"
"EGLN3","AURKB"
"EGLN3","RPL10"
"EGLN3","GBF1"
"EGLN3","HIF1AN"
"EGLN3","APC"
"PYHIN1","RPL10"
"PYHIN1","HDAC2"
"MDM2","CSNK1A1"
"MDM2","CDKN1A"
"MDM2","SIRT7"
"MDM2","HDAC2"
"MDM2","PYHIN1"
"RBM23","CDX1"
"ESR2","ZC3H3"
"ESR2","ZC3H7A"
"ESR2","ITSN2"
"ESR2","AKAP17A"
"ESR2","CREB1"
"ESR2","FOS"
"ESR2","CSNK1A1"
"ESR2","CAPN1"
"ESR2","SIRT7"
"ESR2","RPL10"
"ESR2","HDAC2"
"ESR2","MDM2"
"ESR2","RBM23"
"KIAA1429","ITSN2"
"KIAA1429","FOSL2"
"KIAA1429","SIRT7"
"KIAA1429","MSH6"
"KIAA1429","KIAA0368"
"KIAA1429","RPL10"
"KIAA1429","RC3H2"
"KIAA1429","HDAC2"
"KIAA1429","GBF1"
"KIAA1429","APC"
"KIAA1429","ESR2"
"HNRNPL","FOSL2"
"HNRNPL","MAP2K3"
"HNRNPL","HOXC4"
"HNRNPL","CSNK1A1"
"HNRNPL","CAPN1"
"HNRNPL","FGFR1OP"
"HNRNPL","ITGA4"
"HNRNPL","KIAA0368"
"HNRNPL","RC3H2"
"HNRNPL","PYHIN1"
"NTRK1","ZC3H7A"
"NTRK1","CSNK1A1"
"NTRK1","CAPN1"
"NTRK1","MSH6"
"NTRK1","KIAA0368"
"NTRK1","RPL10"
"NTRK1","HDAC2"
"NTRK1","GBF1"
"NTRK1","KIAA1429"
"NTRK1","HNRNPL"
"MYC","ZC3H7A"
"MYC","MAP2K3"
"MYC","FOS"
"MYC","MAGEA1"
"MYC","CAPN1"
"MYC","CDKN1A"
"MYC","MSH6"
"MYC","AURKB"
"MYC","HDAC2"
"MYC","MDM2"
"MYC","KIAA1429"
"MYC","HNRNPL"
"MYC","NTRK1"
"ANKRD17","positive regulation of RIG-I signaling pathway"
"ANKRD17","positive regulation of MDA-5 signaling pathway"
"ANKRD17","positive regulation of G1/S transition of mitotic cell cycle"
"ANKRD17","negative regulation of smooth muscle cell differentiation"
"ANKRD17","positive regulation of cell cycle"
"ANKRD17","innate immune response"
"ANKRD17","positive regulation of I-kappaB kinase/NF-kappaB signaling"
"ANKRD17","defense response to bacterium"
"ANKRD17","nuclear membrane"
"ANKRD17","viral process"
"ANKRD17","membrane"
"ANKRD17","regulation of DNA replication"
"ANKRD17","cytoplasm"
"ANKRD17","nucleoplasm"
"ANKRD17","nucleus"
"ANKRD17","protein binding"
"ANKRD17","RNA binding"
"ANKRD17","chromatin binding"
"ANKRD17","blood vessel maturation"
"ANKRD17","chromatin"
"ANKRD17","ZNF414"
"ANKRD17","LHX9"
"ANKRD17","TRMT2A"
"ANKRD17","HOXD4"
"ANKRD17","SFRP4"
"ANKRD17","TCEANC2"
"ANKRD17","TGIF2LY"
"ANKRD17","ZC3H3"
"ANKRD17","SIX2"
"ANKRD17","ZNF263"
"ANKRD17","ZC3H7A"
"ANKRD17","IRF9"
"ANKRD17","ITSN2"
"ANKRD17","BAP1"
"ANKRD17","DUSP5"
"ANKRD17","FOSL2"
"ANKRD17","ADH6"
"ANKRD17","TRIM41"
"ANKRD17","AKAP17A"
"ANKRD17","CDX1"
"ANKRD17","MAP2K3"
"ANKRD17","HOXC4"
"ANKRD17","STX11"
"ANKRD17","CREB1"
"ANKRD17","FOS"
"ANKRD17","CSNK1A1"
"ANKRD17","MAGEA1"
"ANKRD17","CAPN1"
"ANKRD17","CDKN1A"
"ANKRD17","SIRT7"
"ANKRD17","FGFR1OP"
"ANKRD17","MSH6"
"ANKRD17","ITGA4"
"ANKRD17","KIAA0368"
"ANKRD17","AURKB"
"ANKRD17","RPL10"
"ANKRD17","RC3H2"
"ANKRD17","HDAC2"
"ANKRD17","GBF1"
"ANKRD17","HIF1AN"
"ANKRD17","APC"
"ANKRD17","EGLN3"
"ANKRD17","FGF8"
"ANKRD17","FGF3"
"ANKRD17","PYHIN1"
"ANKRD17","MDM2"
"ANKRD17","RBM23"
"ANKRD17","ESR2"
"ANKRD17","KIAA1429"
"ANKRD17","HNRNPL"
"ANKRD17","NTRK1"
"ANKRD17","MYC"
"10366.VIE3_MUHVS","ANKRD17"
"10366.VIE3_MUHVS","ANKRD17"
