"node","type"
"10497.Q76U48_ASFB7",0
"10497.P17_ASFB7",0
"PTGS2",1
"CDK1",1
"RELA",1
"TNF",1
"G2/M transition of mitotic cell cycle",6
"negative regulation of transcription by RNA polymerase II",6
"MAPK cascade",6
"activation of MAPKKK activity",6
"activation of MAPK activity",6
"microtubule cytoskeleton organization",6
"cyclin-dependent protein kinase holoenzyme complex",6
"nuclear chromosome, telomeric region",6
"nuclear chromatin",6
"RNA polymerase II regulatory region sequence-specific DNA binding",6
"RNA polymerase II cis-regulatory region sequence-specific DNA binding",6
"RNA polymerase II core promoter sequence-specific DNA binding",6
"DNA-binding transcription factor activity, RNA polymerase II-specific",6
"RNA polymerase II transcription coactivator binding",6
"DNA-binding transcription repressor activity, RNA polymerase II-specific",6
"DNA-binding transcription activator activity, RNA polymerase II-specific",6
"prostaglandin biosynthetic process",6
"angiogenesis",6
"virus receptor activity",6
"microglial cell activation",6
"positive regulation of cytokine production",6
"liver development",6
"phagocytic cup",6
"positive regulation of protein phosphorylation",6
"negative regulation of endothelial cell proliferation",6
"hair follicle development",6
"protease binding",6
"stimulatory C-type lectin receptor signaling pathway",6
"chronic inflammatory response to antigenic stimulus",6
"negative regulation of cytokine secretion involved in immune response",6
"positive regulation of chronic inflammatory response to antigenic stimulus",6
"positive regulation of humoral immune response mediated by circulating immunoglobulin",6
"DNA binding",6
"chromatin binding",6
"DNA-binding transcription factor activity",6
"peroxidase activity",6
"prostaglandin-endoperoxide synthase activity",6
"protein kinase activity",6
"protein serine/threonine kinase activity",6
"cyclin-dependent protein serine/threonine kinase activity",6
"cytokine activity",6
"tumor necrosis factor receptor binding",6
"protein binding",6
"ATP binding",6
"extracellular region",6
"extracellular space",6
"nucleus",6
"nuclear inner membrane",6
"nuclear outer membrane",6
"nucleoplasm",6
"transcription factor complex",6
"nucleolus",6
"cytoplasm",6
"mitochondrion",6
"mitochondrial matrix",6
"endoplasmic reticulum",6
"endoplasmic reticulum lumen",6
"endoplasmic reticulum membrane",6
"centrosome",6
"cytosol",6
"spindle microtubule",6
"plasma membrane",6
"integral component of plasma membrane",6
"caveola",6
"glucose metabolic process",6
"acetaldehyde metabolic process",6
"DNA replication",6
"DNA repair",6
"chromatin organization",6
"regulation of transcription, DNA-templated",6
"regulation of transcription by RNA polymerase II",6
"transcription initiation from RNA polymerase II promoter",6
"protein phosphorylation",6
"apoptotic process",6
"activation of cysteine-type endopeptidase activity involved in apoptotic process",6
"inflammatory response",6
"humoral immune response",6
"cellular defense response",6
"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest",6
"response to oxidative stress",6
"mitotic nuclear envelope disassembly",6
"mitotic G2 DNA damage checkpoint",6
"centrosome cycle",6
"I-kappaB kinase/NF-kappaB signaling",6
"JNK cascade",6
"pronuclear fusion",6
"embryo implantation",6
"aging",6
"cell aging",6
"learning",6
"memory",6
"transcription factor binding",6
"regulation of blood pressure",6
"cell population proliferation",6
"positive regulation of cell population proliferation",6
"negative regulation of cell population proliferation",6
"RNA polymerase II CTD heptapeptide repeat kinase activity",6
"extrinsic apoptotic signaling pathway via death domain receptors",6
"intrinsic apoptotic signaling pathway in response to DNA damage",6
"response to virus",6
"response to salt stress",6
"response to fructose",6
"animal organ morphogenesis",6
"external side of plasma membrane",6
"cell surface",6
"response to organic substance",6
"response to manganese ion",6
"response to UV-B",6
"response to lithium ion",6
"regulation of G2/M transition of mitotic cell cycle",6
"positive regulation of vascular endothelial growth factor production",6
"positive regulation of gene expression",6
"negative regulation of gene expression",6
"negative regulation of alkaline phosphatase activity",6
"regulation of tumor necrosis factor-mediated signaling pathway",6
"negative regulation of lipid storage",6
"positive regulation of G2/M transition of mitotic cell cycle",6
"regulation of Schwann cell differentiation",6
"positive regulation of Schwann cell differentiation",6
"positive regulation of phosphatidylinositol 3-kinase signaling",6
"response to organic cyclic compound",6
"response to amine",6
"response to activity",6
"membrane",6
"viral process",6
"cell migration",6
"histone phosphorylation",6
"protein deubiquitination",6
"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen",6
"transferase activity",6
"peptidyl-serine phosphorylation",6
"peptidyl-threonine phosphorylation",6
"cytokine-mediated signaling pathway",6
"sensory perception of pain",6
"cyclooxygenase pathway",6
"lipoxygenase pathway",6
"enzyme binding",6
"protein kinase binding",6
"heme binding",6
"extracellular matrix organization",6
"chromosome condensation",6
"bone mineralization",6
"osteoclast differentiation",6
"cyclin binding",6
"midbody",6
"Hsp70 protein binding",6
"ovulation",6
"sequestering of triglyceride",6
"epithelial cell differentiation",6
"cortical actin cytoskeleton organization",6
"animal organ regeneration",6
"anaphase-promoting complex-dependent catabolic process",6
"membrane protein intracellular domain proteolysis",6
"positive regulation of protein-containing complex assembly",6
"positive regulation of prostaglandin biosynthetic process",6
"chromatin DNA binding",6
"positive regulation of fever generation",6
"ubiquitin protein ligase binding",6
"lipopolysaccharide-mediated signaling pathway",6
"positive regulation of synaptic plasticity",6
