"V1","V2"
"TNF","negative regulation of extrinsic apoptotic signaling pathway in absence of ligand"
"TNF","negative regulation of apoptotic signaling pathway"
"TNF","positive regulation of interleukin-6 secretion"
"TNF","positive regulation of interleukin-8 secretion"
"TNF","regulation of endothelial cell apoptotic process"
"TNF","positive regulation of chemokine (C-X-C motif) ligand 2 production"
"TNF","positive regulation of blood microparticle formation"
"TNF","positive regulation of ceramide biosynthetic process"
"TNF","positive regulation of protein localization to cell surface"
"TNF","positive regulation of leukocyte adhesion to arterial endothelial cell"
"TNF","positive regulation of leukocyte adhesion to vascular endothelial cell"
"TNF","positive regulation of vascular smooth muscle cell proliferation"
"TNF","negative regulation of production of miRNAs involved in gene silencing by miRNA"
"TNF","positive regulation of I-kappaB phosphorylation"
"TNF","negative regulation of bicellular tight junction assembly"
"TNF","regulation of establishment of endothelial barrier"
"TNF","positive regulation of protein localization to plasma membrane"
"TNF","positive regulation of pri-miRNA transcription by RNA polymerase II"
"TNF","positive regulation of amyloid-beta formation"
"TNF","positive regulation of superoxide dismutase activity"
"TNF","positive regulation of synoviocyte proliferation"
"TNF","positive regulation of NIK/NF-kappaB signaling"
"TNF","negative regulation of amyloid-beta clearance"
"TNF","positive regulation of cytokine production involved in inflammatory response"
"TNF","positive regulation of neuroinflammatory response"
"TNF","necroptotic signaling pathway"
"TNF","extrinsic apoptotic signaling pathway"
"TNF","positive regulation of chemokine secretion"
"TNF","protein localization to plasma membrane"
"TNF","endothelial cell apoptotic process"
"TNF","positive regulation of podosome assembly"
"TNF","positive regulation of mononuclear cell migration"
"TNF","death-inducing signaling complex assembly"
"TNF","cellular response to organic cyclic compound"
"TNF","cellular response to nicotine"
"TNF","cellular response to amino acid stimulus"
"TNF","positive regulation of calcineurin-NFAT signaling cascade"
"TNF","positive regulation of ERK1 and ERK2 cascade"
"TNF","negative regulation of branching involved in lung morphogenesis"
"TNF","negative regulation of vascular wound healing"
"TNF","regulation of branching involved in salivary gland morphogenesis"
"TNF","epithelial cell proliferation involved in salivary gland morphogenesis"
"TNF","positive regulation of calcidiol 1-monooxygenase activity"
"TNF","positive regulation of vitamin D biosynthetic process"
"TNF","positive regulation of glial cell proliferation"
"TNF","recycling endosome"
"TNF","regulation of synaptic transmission, glutamatergic"
"TNF","positive regulation of protein kinase B signaling"
"TNF","positive regulation of hair follicle development"
"TNF","response to glucocorticoid"
"TNF","positive regulation of protein transport"
"TNF","positive regulation of nitrogen compound metabolic process"
"TNF","positive regulation of NF-kappaB transcription factor activity"
"TNF","positive regulation of DNA-binding transcription factor activity"
"TNF","positive regulation of membrane protein ectodomain proteolysis"
"TNF","regulation of immunoglobulin secretion"
"TNF","positive regulation of nitric-oxide synthase activity"
"TNF","negative regulation of lipid catabolic process"
"TNF","leukocyte tethering or rolling"
"TNF","cognition"
"TNF","defense response to Gram-positive bacterium"
"TNF","regulation of synapse organization"
"TNF","positive regulation of synaptic transmission"
"TNF","regulation of insulin secretion"
"TNF","negative regulation of neurogenesis"
"TNF","positive regulation of phagocytosis"
"TNF","positive regulation of fractalkine biosynthetic process"
"TNF","positive regulation of inflammatory response"
"TNF","positive regulation of interleukin-1 beta biosynthetic process"
"TNF","positive regulation of cytokine secretion"
"TNF","positive regulation of smooth muscle cell proliferation"
"TNF","embryonic digestive tract development"
"TNF","astrocyte activation"
"TNF","positive regulation of receptor signaling pathway via JAK-STAT"
"TNF","negative regulation of glucose import"
"TNF","positive regulation of translational initiation by iron"
"TNF","positive regulation of transcription by RNA polymerase II"
"TNF","negative regulation of mitotic cell cycle"
"TNF","positive regulation of transcription, DNA-templated"
"TNF","negative regulation of transcription, DNA-templated"
"TNF","positive regulation of protein kinase activity"
"TNF","positive regulation of cell adhesion"
"TNF","positive regulation of protein catabolic process"
"TNF","positive regulation of osteoclast differentiation"
