"node","type"
"37128.TGB2_PMTVS",0
"DNAJC13",2
"CYLD",2
"EGFR",2
"BRAF",2
"CALM1",2
"MYC",2
"GSK3B",2
"NTRK1",2
"LAMTOR1",2
"HNRNPL",2
"SLC39A9",2
"KIAA1429",2
"RNF4",2
"NPM1",2
"ESR2",2
"AP1G1",2
"SNW1",2
"HSPA9",2
"HSPA8",2
"NMT1",2
"CUL3",2
"NCSTN",2
"HDAC2",2
"LAMP1",2
"DCPS",2
"DNAJC5",2
"TOM1",2
"DDOST",2
"SNX1",2
"RAB5C",2
"SERPINB2",2
"NOP9",2
"RAP1B",2
"CKAP4",2
"ATP6V1A",2
"MANSC1",2
"GAK",2
"B4GALT1",2
"STUB1",2
"PIP4K2A",2
"DNAJB11",2
"PSEN1",2
"FGFR1",2
"CD63",2
"LGALS3BP",2
"RPS6KA6",2
"EDRF1",2
"SURF4",2
"LGR4",2
"PSAP",2
"LAMP2",2
"GAA",2
"BAG4",2
"CPNE3",2
"KLHL2",2
"PRKCZ",2
"SNAP29",2
"VAPA",2
"PRMT7",2
"VPS29",2
"ACP1",2
"ATP6V1B1",2
"BST2",2
"JPH4",2
"CLK1",2
"GADD45A",2
"MB21D1",2
"MGST1",2
"C3AR1",2
"LRIF1",2
"BSCL2",2
"CPNE1",2
"IRF2BP1",2
"VAMP8",2
"OCLN",2
"ACPP",2
"BAG5",2
"TMEM30A",2
"HSPBP1",2
"MLF1",2
"ATP6V0C",2
"LPCAT1",2
"PTPRR",2
"STOM",2
"MAGT1",2
"CMTM6",2
"ABCA13",2
"SCAMP1",2
"NDUFC2",2
"CD68",2
"PIGR",2
"ARL8A",2
"VPS35",2
"TMEM9B",2
"C1orf168",2
"SYNGR1",2
"GLIPR1",2
"DNAJC6",2
"LIPG",2
"FCN1",2
"RAB37",2
"PRCP",2
"MANBA",2
"OGN",2
"MUSK",2
"ATP8A1",2
"CEACAM6",2
"ATP11B",2
"FPR1",2
"TMEM179B",2
"CEACAM8",2
"TBCE",2
"SLCO4C1",2
"LRMP",2
"RAB3D",2
"RAB44",2
"BRI3",2
"NFAM1",2
"VNN1",2
"osteoblast differentiation",6
"protein binding",6
"lysosomal membrane",6
"cytosol",6
"plasma membrane",6
"receptor-mediated endocytosis",6
"endosome organization",6
"endosome membrane",6
"protein transport",6
"membrane",6
"secretory granule membrane",6
"early endosome membrane",6
"azurophil granule membrane",6
"intracellular membrane-bounded organelle",6
"neutrophil degranulation",6
"extracellular exosome",6
"WASH complex",6
"regulation of early endosome to recycling endosome transport",6
"regulation of early endosome to late endosome transport",6
