"V1","V2"
"EIF3A","viral translational termination-reinitiation"
"EIF3A","IRES-dependent viral translational initiation"
"EIF3A","eukaryotic translation initiation factor 3 complex, eIF3m"
"EIF3A","eukaryotic translation initiation factor 3 complex, eIF3e"
"EIF3A","negative regulation of ERK1 and ERK2 cascade"
"EIF3A","multi-eIF complex"
"EIF3A","eukaryotic 48S preinitiation complex"
"EIF3A","receptor tyrosine kinase binding"
"EIF3A","eukaryotic 43S preinitiation complex"
"EIF3A","membrane"
"EIF3A","postsynaptic density"
"EIF3A","translational initiation"
"EIF3A","microtubule"
"EIF3A","eukaryotic translation initiation factor 3 complex"
"EIF3A","cytosol"
"EIF3A","cytoplasm"
"EIF3A","nucleolus"
"EIF3A","nucleoplasm"
"EIF3A","protein binding"
"EIF3A","structural molecule activity"
"EIF3A","translation initiation factor activity"
"EIF3A","mRNA binding"
"EIF3A","RNA binding"
"EIF3A","translation reinitiation"
"EIF3A","formation of cytoplasmic translation initiation complex"
"11976.VP2_RHDVF","EIF3A"
"11976.VP2_RHDVF","EIF3A"
