"V1","V2"
"PPM1D","CBFB"
"SP100","SENP1"
"GATA4","NKX2-5"
"SMAD3","CBFB"
"SMAD3","GATA4"
"MYB","CBFB"
"MYB","SP100"
"NKX2-1","CBFB"
"RUNX1","CBFB"
"RUNX1","SMAD3"
"RUNX1","MYB"
"RUNX1","NKX2-1"
"PIAS1","SENP1"
"PIAS1","TP73"
"PIAS1","MYB"
"UBE2I","SENP1"
"UBE2I","SP100"
"UBE2I","TP73"
"UBE2I","MYB"
"UBE2I","NKX2-1"
"UBE2I","CHMP4B"
"UBE2I","PIAS1"
"PAX6","TP73"
"PAX6","SMAD3"
"NPPA","NKX2-5"
"NPPA","GATA4"
"TP63","ZBTB4"
"TP63","TP73"
"TP63","UBE2I"
"AXIN1","CBFB"
"AXIN1","SMAD3"
"AXIN1","RUNX1"
"SMAD1","RGMA"
"SMAD1","CBFB"
"SMAD1","NKX2-5"
"SMAD1","GATA4"
"SMAD1","SMAD3"
"SMAD1","RUNX1"
"SMAD1","PIAS1"
"SMAD1","PAX6"
"MDM4","PPM1D"
"MDM4","TP73"
"MDM4","SMAD3"
"MDM4","TP63"
"SKI","SMAD3"
"SKI","MYB"
"SKI","UBE2I"
"SKI","DYRK1B"
"SKI","AXIN1"
"SKI","SMAD1"
"TAB1","RGMA"
"TRADD","TAB1"
"AATF","SMAD3"
"DCAF4","SMAD3"
"DCAF4","DYRK1B"
"SUMO2","SENP1"
"SUMO2","SP100"
"SUMO2","MYB"
"SUMO2","PIAS1"
"SUMO2","UBE2I"
"TAB2","RGMA"
"TAB2","UBE2I"
"TAB2","TAB1"
"TAB2","TRADD"
"RANBP9","TP73"
"RANBP9","SMAD3"
"RANBP9","UBE2I"
"RANBP9","DYRK1B"
"RANBP9","SKI"
"HSPA1A","RUNX1"
"HSPA1A","SUMO2"
"MAP3K1","UBE2I"
"MAP3K1","DYRK1B"
"MAP3K1","AXIN1"
"MAP3K1","TAB1"
"MAP3K1","TRADD"
"MAP3K1","MBP"
"STUB1","WSB1"
"STUB1","CBFB"
"STUB1","TP73"
"STUB1","SMAD3"
"STUB1","RUNX1"
"STUB1","DYRK1B"
"STUB1","SMAD1"
"STUB1","HSPA1A"
"SIAH2","ZYX"
"SIAH2","WSB1"
"SIAH2","XAF1"
"SIAH2","PIAS1"
"SIAH2","UBE2I"
"SIAH2","AXIN1"
"SIAH2","SKI"
"SIAH2","STUB1"
"TRIM25","ZYX"
"TRIM25","WSB1"
"TRIM25","MKNK1"
"TRIM25","SP100"
"TRIM25","SMAD3"
"TRIM25","RUNX1"
"TRIM25","AXIN1"
"TRIM25","SKI"
"TRIM25","HSPA1A"
"TRIM25","MAP3K1"
"TRIM25","STUB1"
"ACTBL2","SKI"
"PML","SENP1"
"PML","SP100"
"PML","TP73"
"PML","SMAD3"
"PML","MYB"
"PML","RUNX1"
"PML","PIAS1"
"PML","UBE2I"
"PML","TP63"
"PML","AXIN1"
"PML","SKI"
"PML","FBXO3"
"PML","SUMO2"
"PML","SIAH2"
"PML","TRIM25"
"CBX4","CBFB"
"CBX4","RUNX1"
"CBX4","UBE2I"
"CBX4","SUMO2"
"FBXW7","WSB1"
"FBXW7","MYB"
"FBXW7","TP63"
"FBXW7","STUB1"
"FBXW7","SIAH2"
"FBXW7","TRIM25"
"NLK","MYBL1"
"NLK","MYB"
"NLK","SKI"
"NLK","TAB1"
"NLK","TAB2"
"PIN1","TP53INP1"
"PIN1","TP73"
"PIN1","SMAD3"
"PIN1","AXIN1"
"PIN1","AATF"
"PIN1","PML"
"PIN1","FBXW7"
"SENP2","SUMO2"
"HIST2H2BE","CBFB"
"HIST2H2BE","RUNX1"
"HIST2H2BE","UBE2I"
"HIST2H2BE","PAX6"
"HIST2H2BE","SUMO2"
"HIST2H2BE","CBX4"
"SUMO3","SENP1"
"SUMO3","SP100"
"SUMO3","PIAS1"
"SUMO3","UBE2I"
"SUMO3","SUMO2"
"SUMO3","PML"
"SUMO3","CBX4"
"SUMO3","SENP2"
"LZTS2","DYRK1B"
"HMGA1","NKX2-1"
"HMGA1","UBE2I"
"HMGA1","HSPA1A"
"ABL1","CBFB"
"ABL1","TP73"
"ABL1","RUNX1"
"ABL1","TP63"
"ABL1","MDM4"
"ABL1","MBP"
"ABL1","STUB1"
"ABL1","TRIM25"
"CTBP1","NKX2-1"
"CTBP1","RUNX1"
"CTBP1","UBE2I"
"CTBP1","SUMO2"
"CTBP1","TRIM25"
"CTBP1","CBX4"
"CTBP1","NLK"
"CTBP1","SUMO3"
"CBX3","SP100"
"CBX3","HIST2H2BE"
"MYBL2","NLK"
"CREBBP","MYBL1"
"CREBBP","XAF1"
"CREBBP","CBFB"
"CREBBP","MKNK1"
"CREBBP","SP100"
"CREBBP","TP73"
"CREBBP","SMAD3"
"CREBBP","MYB"
"CREBBP","NKX2-1"
