"node","type"
"337051.VE6_HPV05",0
"HIPK2",2
"SIRT1",2
"EP300",2
"SUMO1",2
"HNRNPL",2
"KIAA1429",2
"CUL1",2
"MECP2",2
"RNF4",2
"DCAF7",2
"DAXX",2
"PARP1",2
"MAP3K7",2
"TP53",2
"MDM2",2
"SIAH1",2
"BTRC",2
"SMAD2",2
"DYRK1A",2
"DVL3",2
"CREBBP",2
"MYBL2",2
"CBX3",2
"CTBP1",2
"ABL1",2
"HMGA1",2
"LZTS2",2
"SUMO3",2
"HIST2H2BE",2
"SENP2",2
"PIN1",2
"NLK",2
"FBXW7",2
"CBX4",2
"PML",2
"ACTBL2",2
"TRIM25",2
"SIAH2",2
"STUB1",2
"MAP3K1",2
"HSPA1A",2
"RANBP9",2
"TAB2",2
"SUMO2",2
"MBP",2
"DCAF4",2
"AATF",2
"TRADD",2
"FBXO3",2
"TAB1",2
"SKI",2
"MDM4",2
"SMAD1",2
"AXIN1",2
"DYRK1B",2
"TP63",2
"NPPA",2
"PAX6",2
"UBE2I",2
"PIAS1",2
"CHMP4B",2
"RUNX1",2
"NKX2-1",2
"MYB",2
"SMAD3",2
"GATA4",2
"NKX2-5",2
"TP73",2
"SP100",2
"MKNK1",2
"SENP1",2
"PPM1D",2
"CBFB",2
"RGMA",2
"TP53INP1",2
"XAF1",2
"RASSF5",2
"CXCL1",2
"MYBL1",2
"ZBTB4",2
"WSB1",2
"ZYX",2
"SIAH1P1",2
"negative regulation of transcription by RNA polymerase II",6
"RNA polymerase II activating transcription factor binding",6
"eye development",6
"transcription coactivator activity",6
"transcription corepressor activity",6
"protein kinase activity",6
"protein serine/threonine kinase activity",6
"protein tyrosine kinase activity",6
"protein binding",6
"ATP binding",6
"nucleus",6
"nucleoplasm",6
"cytoplasm",6
"protein phosphorylation",6
"DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator",6
"transforming growth factor beta receptor signaling pathway",6
"smoothened signaling pathway",6
"adult walking behavior",6
"positive regulation of cell population proliferation",6
"anterior/posterior pattern specification",6
"retina layer formation",6
"nuclear body",6
"PML body",6
"peptidyl-serine phosphorylation",6
"peptidyl-threonine phosphorylation",6
"peptidyl-tyrosine phosphorylation",6
"modulation by virus of host process",6
"neuron differentiation",6
"erythrocyte differentiation",6
"positive regulation of transforming growth factor beta receptor signaling pathway",6
"negative regulation of BMP signaling pathway",6
"PML body organization",6
"positive regulation of protein binding",6
"intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator",6
"positive regulation of DNA binding",6
"negative regulation of neuron apoptotic process",6
"positive regulation of angiogenesis",6
"positive regulation of transcription, DNA-templated",6
"positive regulation of transcription by RNA polymerase II",6
"positive regulation of JNK cascade",6
"SMAD binding",6
"virion binding",6
"embryonic camera-type eye morphogenesis",6
"voluntary musculoskeletal movement",6
"positive regulation of DNA-binding transcription factor activity",6
"regulation of cell cycle",6
"embryonic retina morphogenesis in camera-type eye",6
"lens induction in camera-type eye",6
"SMAD protein signal transduction",6
"iris morphogenesis",6
"cellular response to hypoxia",6
"RNA polymerase II transcription factor complex",6
"intrinsic apoptotic signaling pathway",6
"regulation of signal transduction by p53 class mediator",6
"negative regulation of ubiquitin-dependent protein catabolic process",6
