"V1","V2"
"ISG15","interferon-gamma secretion"
"ISG15","interleukin-10 secretion"
"ISG15","type I interferon signaling pathway"
"ISG15","defense response to virus"
"ISG15","positive regulation of erythrocyte differentiation"
"ISG15","negative regulation of viral genome replication"
"ISG15","defense response to bacterium"
"ISG15","response to type I interferon"
"ISG15","regulation of interferon-gamma production"
"ISG15","negative regulation of type I interferon production"
"ISG15","ISG15-protein conjugation"
"ISG15","ubiquitin protein ligase binding"
"ISG15","negative regulation of protein ubiquitination"
"ISG15","protein tag"
"ISG15","positive regulation of bone mineralization"
"ISG15","translesion synthesis"
"ISG15","modification-dependent protein catabolic process"
"ISG15","protein ubiquitination"
"ISG15","viral process"
"ISG15","integrin-mediated signaling pathway"
"ISG15","cytosol"
"ISG15","cytoplasm"
"ISG15","nucleoplasm"
"ISG15","nucleus"
"ISG15","extracellular region"
"ISG15","protein binding"
"ISG15","integrin binding"
"SFXN2","mitochondrial transmembrane transport"
"SFXN2","ion transmembrane transport"
"SFXN2","integral component of mitochondrial inner membrane"
"SFXN2","transmembrane transporter activity"
"SFXN2","ion transmembrane transporter activity"
"SFXN2","amino acid transport"
"SFXN2","mitochondrion"
"SFXN4","mitochondrial transmembrane transport"
"SFXN4","ion transmembrane transport"
"SFXN4","integral component of mitochondrial inner membrane"
"SFXN4","transmembrane transporter activity"
"SFXN4","ion transmembrane transporter activity"
"SFXN4","amino acid transport"
"SFXN4","mitochondrion"
"SFXN1","mitochondrial transmembrane transport"
"SFXN1","serine import into mitochondrion"
"SFXN1","D-serine transmembrane transporter activity"
"SFXN1","D-serine transport"
"SFXN1","integral component of mitochondrial inner membrane"
"SFXN1","erythrocyte differentiation"
"SFXN1","transmembrane transporter activity"
"SFXN1","L-serine transport"
"SFXN1","L-serine transmembrane transporter activity"
"SFXN1","iron ion transport"
"SFXN1","one-carbon metabolic process"
"SFXN1","mitochondrion"
"SFXN1","SFXN2"
"DNAJB7","chaperone binding"
"SFXN5","mitochondrial transmembrane transport"
"SFXN5","ion transmembrane transport"
"SFXN5","integral component of mitochondrial inner membrane"
"SFXN5","transmembrane transporter activity"
"SFXN5","citrate transport"
"SFXN5","citrate transmembrane transporter activity"
"SFXN5","amino acid transport"
"SFXN5","mitochondrion"
"DNAJB6","regulation of cellular response to heat"
"DNAJB6","negative regulation of inclusion body assembly"
"DNAJB6","chorion development"
"DNAJB6","syncytiotrophoblast cell differentiation involved in labyrinthine layer development"
"DNAJB6","chorio-allantoic fusion"
"DNAJB6","chaperone binding"
"DNAJB6","unfolded protein binding"
"DNAJB6","perinuclear region of cytoplasm"
"DNAJB6","negative regulation of transcription, DNA-templated"
"DNAJB6","intermediate filament organization"
"DNAJB6","negative regulation of cysteine-type endopeptidase activity involved in apoptotic process"
"DNAJB6","protein localization to nucleus"
"DNAJB6","regulation of protein localization"
"DNAJB6","positive regulation of ATPase activity"
"DNAJB6","heat shock protein binding"
"DNAJB6","extracellular matrix organization"
"DNAJB6","actin cytoskeleton organization"
"DNAJB6","Z disc"
"DNAJB6","membrane"
"DNAJB6","protein folding"
"DNAJB6","cytosol"
"DNAJB6","nucleoplasm"
"DNAJB6","nucleus"
"DNAJB6","protein binding"
"DNAJB6","DNA binding"
"DNAJB6","ATPase activator activity"
"SFXN3","mitochondrial transmembrane transport"
"SFXN3","serine import into mitochondrion"
"SFXN3","integral component of mitochondrial inner membrane"
"SFXN3","serine transmembrane transporter activity"
"SFXN3","transmembrane transporter activity"
"SFXN3","one-carbon metabolic process"
"SFXN3","mitochondrion"
"SFXN3","SFXN1"
"KRT23","cornification"
"KRT23","keratinization"
"KRT23","intermediate filament"
"KRT23","cytosol"
"KRT23","structural molecule activity"
"11520.NS1_INBLE","ISG15"
"11520.NS1_INBLE","ISG15"
"11520.NRAM_INBLE","SFXN2"
"11520.NRAM_INBLE","SFXN2"
"11520.NRAM_INBLE","SFXN4"
"11520.NRAM_INBLE","SFXN4"
"11520.NRAM_INBLE","SFXN1"
"11520.NRAM_INBLE","SFXN1"
"11520.NRAM_INBLE","SFXN5"
"11520.NRAM_INBLE","SFXN5"
"11520.NRAM_INBLE","SFXN3"
"11520.NRAM_INBLE","SFXN3"
"11520.PB2_INBLE","DNAJB7"
"11520.PB2_INBLE","DNAJB7"
"11520.PB2_INBLE","DNAJB6"
"11520.PB2_INBLE","DNAJB6"
"11520.PB2_INBLE","KRT23"
"11520.PB2_INBLE","KRT23"
