"node","type"
"11070.PRO_0000038000",0
"11070.PRO_0000038008",0
"11070.PRO_0000038005",0
"IRAK3",1
"PIK3CA",1
"PIK3CB",1
"CXCL8",1
"PIK3CG",1
"PIK3CD",1
"IFNB1",1
"activation of MAPK activity",6
"magnesium ion binding",6
"angiogenesis",6
"natural killer cell differentiation",6
"cytokine production",6
"liver development",6
"vasculature development",6
"regulation of cell-matrix adhesion",6
"negative regulation of cytokine-mediated signaling pathway",6
"response to molecule of bacterial origin",6
"adaptive immune response",6
"T cell activation involved in immune response",6
"B cell activation involved in immune response",6
"natural killer cell activation involved in immune response",6
"dendritic cell chemotaxis",6
"mast cell chemotaxis",6
"positive regulation of acute inflammatory response",6
"respiratory burst involved in defense response",6
"MyD88-dependent toll-like receptor signaling pathway",6
"protein kinase activity",6
"protein serine/threonine kinase activity",6
"cytokine activity",6
"type I interferon receptor binding",6
"interleukin-8 receptor binding",6
"protein binding",6
"ATP binding",6
"extracellular region",6
"extracellular space",6
"cell",6
"nucleus",6
"nucleoplasm",6
"nucleolus",6
"cytoplasm",6
"cytosol",6
"plasma membrane",6
"phosphatidylinositol 3-kinase complex",6
"phosphatidylinositol 3-kinase complex, class IA",6
"phosphatidylinositol 3-kinase complex, class IB",6
"glucose metabolic process",6
"protein phosphorylation",6
"phosphatidylinositol biosynthetic process",6
"endocytosis",6
"autophagy",6
"chemotaxis",6
"inflammatory response",6
"immune response",6
"humoral immune response",6
"cell cycle arrest",6
"signal transduction",6
"cell surface receptor signaling pathway",6
"transmembrane receptor protein tyrosine kinase signaling pathway",6
"epidermal growth factor receptor signaling pathway",6
"G protein-coupled receptor signaling pathway",6
"positive regulation of cytosolic calcium ion concentration",6
"axon guidance",6
"blood coagulation",6
"chemokine activity",6
"negative regulation of cell population proliferation",6
"chloramphenicol O-acetyltransferase activity",6
"response to virus",6
"regulation of gene expression",6
"positive regulation of autophagy",6
"positive regulation of gene expression",6
"negative regulation of gene expression",6
"T cell chemotaxis",6
"negative regulation of triglyceride catabolic process",6
"positive regulation of macrophage tolerance induction",6
"negative regulation of macrophage cytokine production",6
"phosphatidylinositol 3-kinase signaling",6
"positive regulation of phosphatidylinositol 3-kinase signaling",6
