"V1","V2"
"IFNB1","positive regulation of apoptotic signaling pathway"
"IFNB1","negative regulation of T-helper 2 cell cytokine production"
"IFNB1","cellular response to exogenous dsRNA"
"IFNB1","type I interferon signaling pathway"
"IFNB1","defense response to virus"
"IFNB1","positive regulation of transcription by RNA polymerase II"
"IFNB1","negative regulation of T cell differentiation"
"IFNB1","regulation of MHC class I biosynthetic process"
"IFNB1","positive regulation of innate immune response"
"IFNB1","negative regulation of viral genome replication"
"IFNB1","response to exogenous dsRNA"
"IFNB1","B cell proliferation"
"IFNB1","cellular response to interferon-beta"
"IFNB1","positive regulation of peptidyl-serine phosphorylation of STAT protein"
"IFNB1","B cell differentiation"
"IFNB1","natural killer cell activation"
"IFNB1","cytokine-mediated signaling pathway"
"IFNB1","response to virus"
"IFNB1","chloramphenicol O-acetyltransferase activity"
"IFNB1","blood coagulation"
"IFNB1","cell surface receptor signaling pathway"
"IFNB1","humoral immune response"
"IFNB1","extracellular space"
"IFNB1","extracellular region"
"IFNB1","type I interferon receptor binding"
"IFNB1","cytokine activity"
"IFNB1","natural killer cell activation involved in immune response"
"IFNB1","B cell activation involved in immune response"
"IFNB1","T cell activation involved in immune response"
"IFNB1","adaptive immune response"
"PIK3CD","neutrophil extravasation"
"PIK3CD","mast cell differentiation"
"PIK3CD","phosphatidylinositol-3,4-bisphosphate 5-kinase activity"
"PIK3CD","phosphatidylinositol kinase activity"
"PIK3CD","positive regulation of protein kinase B signaling"
"PIK3CD","B cell receptor signaling pathway"
"PIK3CD","T cell receptor signaling pathway"
"PIK3CD","phosphatidylinositol-mediated signaling"
"PIK3CD","phosphatidylinositol-4,5-bisphosphate 3-kinase activity"
"PIK3CD","phosphatidylinositol phosphorylation"
"PIK3CD","innate immune response"
"PIK3CD","mast cell degranulation"
"PIK3CD","mast cell granule"
"PIK3CD","B cell activation"
"PIK3CD","T cell activation"
"PIK3CD","phosphatidylinositol-3-phosphate biosynthetic process"
"PIK3CD","B cell chemotaxis"
"PIK3CD","natural killer cell chemotaxis"
"PIK3CD","1-phosphatidylinositol-4-phosphate 3-kinase activity"
"PIK3CD","phosphatidylinositol 3-kinase activity"
"PIK3CD","positive regulation of neutrophil apoptotic process"
"PIK3CD","neutrophil chemotaxis"
"PIK3CD","positive regulation of cell migration"
"PIK3CD","T cell differentiation"
"PIK3CD","natural killer cell activation"
"PIK3CD","cytokine-mediated signaling pathway"
"PIK3CD","cell migration"
"PIK3CD","phosphorylation"
"PIK3CD","1-phosphatidylinositol-3-kinase activity"
"PIK3CD","kinase activity"
"PIK3CD","membrane"
"PIK3CD","positive regulation of phosphatidylinositol 3-kinase signaling"
"PIK3CD","phosphatidylinositol 3-kinase signaling"
"PIK3CD","T cell chemotaxis"
"PIK3CD","negative regulation of gene expression"
"PIK3CD","positive regulation of gene expression"
"PIK3CD","axon guidance"
