"V1","V2"
"AHCY","extracellular exosome"
"AHCY","NAD binding"
"AHCY","neuron projection"
"AHCY","identical protein binding"
"AHCY","circadian sleep/wake cycle"
"AHCY","melanosome"
"AHCY","S-adenosylmethionine cycle"
"AHCY","methylation"
"AHCY","adenyl nucleotide binding"
"AHCY","S-adenosylhomocysteine catabolic process"
"AHCY","response to nutrient"
"AHCY","one-carbon metabolic process"
"AHCY","cytosol"
"AHCY","nucleus"
"AHCY","protein binding"
"AHCY","adenosylhomocysteinase activity"
"AHCY","chronic inflammatory response to antigenic stimulus"
"AHCY","response to hypoxia"
"AHCY","sulfur amino acid metabolic process"
"220340.MVP_BGYMJ","AHCY"
"220340.MVP_BGYMJ","AHCY"
