"node","type"
"220340.MVP_BGYMJ",0
"AHCY",1
"sulfur amino acid metabolic process",6
"response to hypoxia",6
"chronic inflammatory response to antigenic stimulus",6
"adenosylhomocysteinase activity",6
"protein binding",6
"nucleus",6
"cytosol",6
"one-carbon metabolic process",6
"response to nutrient",6
"S-adenosylhomocysteine catabolic process",6
"adenyl nucleotide binding",6
"methylation",6
"S-adenosylmethionine cycle",6
"melanosome",6
"circadian sleep/wake cycle",6
"identical protein binding",6
"neuron projection",6
"NAD binding",6
"extracellular exosome",6
