"V1","V2"
"IKBKB","transferrin receptor binding"
"IKBKB","negative regulation of bicellular tight junction assembly"
"IKBKB","regulation of establishment of endothelial barrier"
"IKBKB","scaffold protein binding"
"IKBKB","protein localization to plasma membrane"
"IKBKB","cellular response to tumor necrosis factor"
"IKBKB","interleukin-1-mediated signaling pathway"
"IKBKB","stress-activated MAPK cascade"
"IKBKB","positive regulation of NF-kappaB transcription factor activity"
"IKBKB","T cell receptor signaling pathway"
"IKBKB","protein heterodimerization activity"
"IKBKB","positive regulation of transcription by RNA polymerase II"
"IKBKB","positive regulation of transcription, DNA-templated"
"IKBKB","membrane raft"
"IKBKB","innate immune response"
"IKBKB","positive regulation of I-kappaB kinase/NF-kappaB signaling"
"IKBKB","negative regulation of apoptotic process"
"IKBKB","protein homodimerization activity"
"IKBKB","identical protein binding"
"IKBKB","regulation of phosphorylation"
"IKBKB","Fc-epsilon receptor signaling pathway"
"IKBKB","TRIF-dependent toll-like receptor signaling pathway"
"IKBKB","CD40 receptor complex"
"IKBKB","negative regulation of myosin-light-chain-phosphatase activity"
"IKBKB","tumor necrosis factor-mediated signaling pathway"
"IKBKB","cortical actin cytoskeleton organization"
"IKBKB","protein kinase binding"
"IKBKB","peptidyl-serine phosphorylation"
"IKBKB","viral process"
"IKBKB","regulation of tumor necrosis factor-mediated signaling pathway"
"IKBKB","cytoplasmic side of plasma membrane"
"IKBKB","response to virus"
"IKBKB","IkappaB kinase complex"
"IKBKB","IkappaB kinase activity"
"IKBKB","I-kappaB phosphorylation"
"IKBKB","I-kappaB kinase/NF-kappaB signaling"
"IKBKB","inflammatory response"
"IKBKB","protein phosphorylation"
"IKBKB","cytosol"
"IKBKB","cytoplasm"
"IKBKB","nucleus"
"IKBKB","ATP binding"
"IKBKB","protein binding"
"IKBKB","protein serine/threonine kinase activity"
"IKBKB","protein kinase activity"
"IKBKB","MyD88-independent toll-like receptor signaling pathway"
"IKBKB","antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent"
"IKBKB","stimulatory C-type lectin receptor signaling pathway"
"EIF4E","regulation of translation at postsynapse, modulating synaptic transmission"
"EIF4E","postsynaptic cytosol"
"EIF4E","glutamatergic synapse"
"EIF4E","cellular response to dexamethasone stimulus"
"EIF4E","repressing transcription factor binding"
"EIF4E","extracellular exosome"
"EIF4E","perinuclear region of cytoplasm"
"EIF4E","positive regulation of mitotic cell cycle"
"EIF4E","negative regulation of neuron differentiation"
"EIF4E","cytoplasmic ribonucleoprotein granule"
"EIF4E","chromatoid body"
"EIF4E","eukaryotic initiation factor 4G binding"
"EIF4E","lung development"
"EIF4E","enzyme binding"
"EIF4E","stem cell population maintenance"
"EIF4E","negative regulation of translation"
"EIF4E","RISC complex"
"EIF4E","eukaryotic translation initiation factor 4F complex"
"EIF4E","viral process"
"EIF4E","negative regulation of autophagy"
"EIF4E","cytoplasmic stress granule"
"EIF4E","regulation of translation"
"EIF4E","translational initiation"
"EIF4E","mRNA export from nucleus"
"EIF4E","RNA export from nucleus"
"EIF4E","mRNA cap binding complex"
"EIF4E","cytosol"
"EIF4E","cytoplasm"
"EIF4E","protein binding"
"EIF4E","translation initiation factor activity"
"EIF4E","RNA binding"
"EIF4E","behavioral fear response"
"EIF4E","P-body"
"EIF4E","RNA 7-methylguanosine cap binding"
"EIF4E","RNA cap binding"
"EIF4E","G1/S transition of mitotic cell cycle"
"RELA","negative regulation of extrinsic apoptotic signaling pathway"
"RELA","positive regulation of miRNA metabolic process"
"RELA","positive regulation of leukocyte adhesion to vascular endothelial cell"
"RELA","cellular response to angiotensin"
"RELA","positive regulation of pri-miRNA transcription by RNA polymerase II"
"RELA","negative regulation of pri-miRNA transcription by RNA polymerase II"
"RELA","positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus"
"RELA","positive regulation of NIK/NF-kappaB signaling"
"RELA","negative regulation of NIK/NF-kappaB signaling"
"RELA","regulation of NIK/NF-kappaB signaling"
"RELA","postsynapse to nucleus signaling pathway"
"RELA","glutamatergic synapse"
"RELA","ankyrin repeat binding"
"RELA","cellular response to tumor necrosis factor"
"RELA","cellular response to interleukin-6"
"RELA","cellular response to interleukin-1"
"RELA","cellular response to nicotine"
"RELA","cellular response to peptidoglycan"
"RELA","cellular response to lipoteichoic acid"
"RELA","cellular response to lipopolysaccharide"
"RELA","response to interleukin-1"
"RELA","interleukin-1-mediated signaling pathway"
"RELA","repressing transcription factor binding"
"RELA","nucleotide-binding oligomerization domain containing 2 signaling pathway"
"RELA","cellular response to hydrogen peroxide"
"RELA","pri-miRNA transcription by RNA polymerase II"
"RELA","defense response to virus"
"RELA","response to cAMP"
"RELA","positive regulation of NF-kappaB transcription factor activity"
"RELA","NF-kappaB binding"
"RELA","positive regulation of T cell receptor signaling pathway"
"RELA","T cell receptor signaling pathway"
"RELA","regulation of inflammatory response"
"RELA","protein N-terminus binding"
"RELA","negative regulation of insulin receptor signaling pathway"
"RELA","positive regulation of transcription by RNA polymerase II"
"RELA","positive regulation of transcription, DNA-templated"
"RELA","negative regulation of transcription, DNA-templated"
"RELA","positive regulation of interleukin-8 biosynthetic process"
"RELA","innate immune response"
"RELA","positive regulation of interleukin-12 biosynthetic process"
"RELA","protein-containing complex binding"
"RELA","transcription regulatory region DNA binding"
"RELA","regulation of DNA-templated transcription in response to stress"
"RELA","response to morphine"
"RELA","response to amino acid"
"RELA","positive regulation of I-kappaB kinase/NF-kappaB signaling"
"RELA","negative regulation of apoptotic process"
"RELA","histone deacetylase binding"
"RELA","actinin binding"
"RELA","protein homodimerization activity"
"RELA","identical protein binding"
"RELA","phosphate ion binding"
"RELA","peptide binding"
"RELA","negative regulation of protein catabolic process"
"RELA","host cell nucleus"
"RELA","Fc-epsilon receptor signaling pathway"
"RELA","NIK/NF-kappaB signaling"
"RELA","response to muscle stretch"
"RELA","cellular response to vascular endothelial growth factor stimulus"
"RELA","cellular response to hepatocyte growth factor stimulus"
