"V1","V2"
"NRG4","NRG2"
"MOV10L1","TDRD12"
"VAMP7","VTI1B"
"NCBP2L","EIF4E1B"
"NFAM1","VNN1"
"BRI3","VNN1"
"BRI3","NFAM1"
"RAB44","VNN1"
"RAB44","NFAM1"
"RAB44","BRI3"
"CALML4","MYLK3"
"PIWIL4","TDRD12"
"PIWIL4","MOV10L1"
"RAB3D","VNN1"
"RAB3D","NFAM1"
"RAB3D","BRI3"
"RAB3D","RAB44"
"MYLK4","CALML4"
"TDRD1","TDRD12"
"TDRD1","MOV10L1"
"TDRD1","PIWIL4"
"NRG3","NRG2"
"NRG3","NRG4"
"TDRKH","TDRD12"
"TDRKH","MOV10L1"
"TDRKH","PIWIL4"
"TDRKH","TDRD1"
"LRMP","VNN1"
"LRMP","NFAM1"
"LRMP","BRI3"
"LRMP","RAB44"
"LRMP","RAB3D"
"SLCO4C1","VNN1"
"SLCO4C1","NFAM1"
"SLCO4C1","BRI3"
"SLCO4C1","RAB44"
"SLCO4C1","RAB3D"
"SLCO4C1","LRMP"
"CEACAM8","VNN1"
"CEACAM8","NFAM1"
"CEACAM8","BRI3"
"CEACAM8","RAB44"
"CEACAM8","RAB3D"
"CEACAM8","LRMP"
"CEACAM8","SLCO4C1"
"SLC12A3","WNK4"
"MAEL","TDRD12"
"MAEL","MOV10L1"
"MAEL","PIWIL4"
"MAEL","TDRD1"
"MAEL","TDRKH"
"STXBP5","VTI1B"
"VAMP1","VTI1B"
"VAMP1","VAMP7"
"TMEM179B","VNN1"
"TMEM179B","NFAM1"
"TMEM179B","BRI3"
"TMEM179B","RAB44"
"TMEM179B","RAB3D"
"TMEM179B","LRMP"
"TMEM179B","SLCO4C1"
"TMEM179B","CEACAM8"
"WWP1","FBXO9"
"YES1","NRG2"
"YES1","NRG4"
"YES1","NRG3"
"FPR1","VNN1"
"FPR1","NFAM1"
"FPR1","BRI3"
"FPR1","RAB44"
"FPR1","RAB3D"
"FPR1","LRMP"
"FPR1","SLCO4C1"
"FPR1","CEACAM8"
"FPR1","TMEM179B"
"TPX2","ZNF598"
"RGS11","RGS7"
"ATP11B","VNN1"
"ATP11B","NFAM1"
"ATP11B","BRI3"
"ATP11B","RAB44"
"ATP11B","RAB3D"
"ATP11B","LRMP"
"ATP11B","SLCO4C1"
"ATP11B","CEACAM8"
"ATP11B","TMEM179B"
"ATP11B","FPR1"
"RGS6","RGS7"
"RGS6","RGS11"
"CEACAM6","VNN1"
"CEACAM6","NFAM1"
"CEACAM6","BRI3"
"CEACAM6","RAB44"
"CEACAM6","RAB3D"
"CEACAM6","LRMP"
"CEACAM6","SLCO4C1"
"CEACAM6","CEACAM8"
"CEACAM6","TMEM179B"
"CEACAM6","FPR1"
"CEACAM6","ATP11B"
"VAMP5","VTI1B"
"VAMP5","VAMP7"
"ATP8A1","VNN1"
"ATP8A1","NFAM1"
"ATP8A1","BRI3"
"ATP8A1","RAB44"
"ATP8A1","RAB3D"
"ATP8A1","LRMP"
"ATP8A1","SLCO4C1"
"ATP8A1","CEACAM8"
"ATP8A1","TMEM179B"
"ATP8A1","FPR1"
"ATP8A1","ATP11B"
"ATP8A1","CEACAM6"
