"V1","V2"
"YBX1","negative regulation of cellular senescence"
"YBX1","ribonucleoprotein complex"
"YBX1","miRNA transport"
"YBX1","messenger ribonucleoprotein complex"
"YBX1","protein localization to cytoplasmic stress granule"
"YBX1","cellular response to interleukin-7"
"YBX1","histone pre-mRNA 3'end processing complex"
"YBX1","CRD-mediated mRNA stability complex"
"YBX1","CRD-mediated mRNA stabilization"
"YBX1","extracellular exosome"
"YBX1","C5-methylcytidine-containing RNA binding"
"YBX1","positive regulation of cell division"
"YBX1","negative regulation of striated muscle cell differentiation"
"YBX1","tRNA transport"
"YBX1","GTPase binding"
"YBX1","RNA transport"
"YBX1","embryonic morphogenesis"
"YBX1","mRNA stabilization"
"YBX1","positive regulation of transcription by RNA polymerase II"
"YBX1","intracellular membrane-bounded organelle"
"YBX1","miRNA binding"
"YBX1","nuclear membrane"
"YBX1","negative regulation of translation"
"YBX1","cytoplasmic stress granule"
"YBX1","regulation of gene expression"
"YBX1","epidermis development"
"YBX1","Notch signaling pathway"
"YBX1","transcription by RNA polymerase II"
"YBX1","regulation of transcription, DNA-templated"
"YBX1","cytosol"
"YBX1","cytoplasm"
"YBX1","U12-type spliceosomal complex"
"YBX1","nucleoplasm"
"YBX1","nucleus"
"YBX1","extracellular region"
"YBX1","protein binding"
"YBX1","mRNA binding"
"YBX1","RNA binding"
"YBX1","DNA-binding transcription factor activity"
"YBX1","single-stranded DNA binding"
"YBX1","double-stranded DNA binding"
"YBX1","chromatin binding"
"YBX1","DNA binding"
"YBX1","nucleic acid binding"
"YBX1","in utero embryonic development"
"YBX1","DNA-binding transcription activator activity, RNA polymerase II-specific"
"YBX1","DNA-binding transcription factor activity, RNA polymerase II-specific"
"YBX1","RNA polymerase II cis-regulatory region sequence-specific DNA binding"
"YBX1","mRNA splicing, via spliceosome"
"YBX1","negative regulation of transcription by RNA polymerase II"
"PCBP1","sequence-specific single stranded DNA binding"
"PCBP1","extracellular exosome"
"PCBP1","positive regulation of transcription by RNA polymerase II"
"PCBP1","cadherin binding"
"PCBP1","viral RNA genome replication"
"PCBP1","cytoplasmic ribonucleoprotein granule"
"PCBP1","nuclear speck"
"PCBP1","RNA metabolic process"
"PCBP1","membrane"
"PCBP1","cytosol"
"PCBP1","cytoplasm"
"PCBP1","nucleoplasm"
"PCBP1","protein binding"
"PCBP1","mRNA binding"
"PCBP1","RNA binding"
"PCBP1","single-stranded DNA binding"
"PCBP1","DNA-binding transcription factor activity, RNA polymerase II-specific"
"PCBP1","mRNA splicing, via spliceosome"
"PCBP1","YBX1"
"HPGDS","negative regulation of male germ cell proliferation"
"HPGDS","glutathione derivative biosynthetic process"
"HPGDS","intracellular membrane-bounded organelle"
"HPGDS","protein homodimerization activity"
"HPGDS","cyclooxygenase pathway"
"HPGDS","locomotory behavior"
"HPGDS","signal transduction"
"HPGDS","glutathione metabolic process"
"HPGDS","prostaglandin metabolic process"
"HPGDS","cytosol"
"HPGDS","cytoplasm"
"HPGDS","nucleoplasm"
"HPGDS","protein binding"
"HPGDS","calcium ion binding"
"HPGDS","prostaglandin-D synthase activity"
"HPGDS","glutathione transferase activity"
"HPGDS","magnesium ion binding"
"NFKBIA","regulation of NIK/NF-kappaB signaling"
"NFKBIA","interleukin-1-mediated signaling pathway"
"NFKBIA","nucleotide-binding oligomerization domain containing 2 signaling pathway"
"NFKBIA","nucleotide-binding oligomerization domain containing 1 signaling pathway"
"NFKBIA","cellular response to cold"
"NFKBIA","NF-kappaB binding"
"NFKBIA","positive regulation of inflammatory response"
"NFKBIA","positive regulation of transcription by RNA polymerase II"
"NFKBIA","negative regulation of Notch signaling pathway"
"NFKBIA","negative regulation of myeloid cell differentiation"
"NFKBIA","negative regulation of DNA binding"
"NFKBIA","response to exogenous dsRNA"
"NFKBIA","negative regulation of apoptotic process"
"NFKBIA","cytoplasmic sequestering of transcription factor"
"NFKBIA","identical protein binding"
"NFKBIA","regulation of cell population proliferation"
"NFKBIA","response to muscle stretch"
"NFKBIA","toll-like receptor 4 signaling pathway"
"NFKBIA","I-kappaB/NF-kappaB complex"
"NFKBIA","tumor necrosis factor-mediated signaling pathway"
"NFKBIA","response to muramyl dipeptide"
"NFKBIA","positive regulation of cellular protein metabolic process"
"NFKBIA","negative regulation of NF-kappaB transcription factor activity"
"NFKBIA","lipopolysaccharide-mediated signaling pathway"
"NFKBIA","ubiquitin protein ligase binding"
"NFKBIA","enzyme binding"
"NFKBIA","protein deubiquitination"
"NFKBIA","viral process"
"NFKBIA","negative regulation of lipid storage"
"NFKBIA","positive regulation of cholesterol efflux"
"NFKBIA","negative regulation of macrophage derived foam cell differentiation"
"NFKBIA","nuclear localization sequence binding"
"NFKBIA","transcription factor binding"
"NFKBIA","cytoplasmic sequestering of NF-kappaB"
"NFKBIA","I-kappaB kinase/NF-kappaB signaling"
"NFKBIA","apoptotic process"
"NFKBIA","protein import into nucleus"
"NFKBIA","plasma membrane"
"NFKBIA","cytosol"
"NFKBIA","cytoplasm"
"NFKBIA","nucleoplasm"
"NFKBIA","nucleus"
"NFKBIA","protein binding"
"11099.PRO_0000038024","YBX1"
"11099.PRO_0000038024","YBX1"
"11099.PRO_0000038024","PCBP1"
"11099.PRO_0000038024","PCBP1"
"11099.PRO_0000038024","HPGDS"
"11099.PRO_0000038024","HPGDS"
"11099.PRO_0000038024","NFKBIA"
"11099.PRO_0000038024","NFKBIA"
