"V1","V2"
"KLF6","metal ion binding"
"KLF6","positive regulation of transcription by RNA polymerase II"
"KLF6","positive regulation of transcription, DNA-templated"
"KLF6","intracellular membrane-bounded organelle"
"KLF6","B cell differentiation"
"KLF6","regulation of transcription by RNA polymerase II"
"KLF6","cytosol"
"KLF6","nucleolus"
"KLF6","nucleoplasm"
"KLF6","nucleus"
"KLF6","protein binding"
"KLF6","fibrillar center"
"KLF6","DNA-binding transcription activator activity, RNA polymerase II-specific"
"KLF6","DNA-binding transcription factor activity, RNA polymerase II-specific"
"KLF6","RNA polymerase II cis-regulatory region sequence-specific DNA binding"
"KLF6","nuclear chromatin"
"CISH","1-phosphatidylinositol-3-kinase regulator activity"
"CISH","phosphatidylinositol phosphorylation"
"CISH","post-translational protein modification"
"CISH","regulation of phosphatidylinositol 3-kinase activity"
"CISH","interleukin-7-mediated signaling pathway"
"CISH","intracellular signal transduction"
"CISH","protein ubiquitination"
"CISH","negative regulation of signal transduction"
"CISH","protein kinase C-activating G protein-coupled receptor signaling pathway"
"CISH","phosphatidylinositol 3-kinase complex"
"CISH","plasma membrane"
"CISH","cytosol"
"CISH","cellular_component"
"CISH","protein binding"
"CISH","molecular_function"
"CISH","regulation of cell growth"
"SOCS6","negative regulation of T cell activation"
"SOCS6","1-phosphatidylinositol-3-kinase regulator activity"
"SOCS6","phosphatidylinositol phosphorylation"
"SOCS6","post-translational protein modification"
"SOCS6","regulation of phosphatidylinositol 3-kinase activity"
"SOCS6","regulation of growth"
"SOCS6","intracellular signal transduction"
"SOCS6","protein ubiquitination"
"SOCS6","proteasomal protein catabolic process"
"SOCS6","negative regulation of signal transduction"
"SOCS6","receptor signaling pathway via JAK-STAT"
"SOCS6","defense response"
"SOCS6","phosphatidylinositol 3-kinase complex"
"SOCS6","cytosol"
"SOCS6","cytoplasm"
"SOCS6","protein binding"
"SOCS6","immunological synapse"
"SOCS6","CISH"
"AKT2","positive regulation of cell motility"
"AKT2","retinal rod cell apoptotic process"
"AKT2","activation of GTPase activity"
"AKT2","positive regulation of protein targeting to membrane"
"AKT2","protein localization to plasma membrane"
"AKT2","cellular response to high light intensity"
"AKT2","regulation of cell cycle arrest"
"AKT2","intracellular protein transmembrane transport"
"AKT2","mammary gland epithelial cell differentiation"
"AKT2","metal ion binding"
"AKT2","positive regulation of glucose import"
"AKT2","positive regulation of glycogen biosynthetic process"
"AKT2","fat cell differentiation"
"AKT2","intracellular membrane-bounded organelle"
"AKT2","negative regulation of apoptotic process"
"AKT2","intracellular signal transduction"
"AKT2","protein-containing complex"
"AKT2","cellular response to insulin stimulus"
"AKT2","ruffle membrane"
"AKT2","peripheral nervous system myelin maintenance"
"AKT2","positive regulation of fatty acid beta-oxidation"
"AKT2","positive regulation of vesicle fusion"
"AKT2","positive regulation of cell migration"
"AKT2","regulation of cell migration"
"AKT2","peptidyl-serine phosphorylation"
"AKT2","positive regulation of mitochondrial membrane potential"
"AKT2","positive regulation of glucose metabolic process"
"AKT2","negative regulation of long-chain fatty acid import across plasma membrane"
"AKT2","carbohydrate transport"
"AKT2","insulin receptor signaling pathway"
"AKT2","positive regulation of cell population proliferation"
"AKT2","signal transduction"
"AKT2","cellular protein modification process"
"AKT2","regulation of translation"
"AKT2","glucose metabolic process"
"AKT2","glycogen biosynthetic process"
"AKT2","cell cortex"
"AKT2","plasma membrane"
"AKT2","cytosol"
"AKT2","early endosome"
"AKT2","nucleoplasm"
"AKT2","nucleus"
"AKT2","ATP binding"
"AKT2","protein binding"
"AKT2","protein serine/threonine kinase activity"
"AKT2","positive regulation of protein phosphorylation"
"TLR7","positive regulation of NIK/NF-kappaB signaling"
"TLR7","cellular response to mechanical stimulus"
"TLR7","defense response to virus"
"TLR7","positive regulation of inflammatory response"
"TLR7","positive regulation of interleukin-8 biosynthetic process"
"TLR7","positive regulation of interferon-beta biosynthetic process"
"TLR7","positive regulation of interferon-alpha biosynthetic process"
"TLR7","innate immune response"
"TLR7","positive regulation of interferon-gamma biosynthetic process"
"TLR7","receptor complex"
"TLR7","pattern recognition receptor activity"
"TLR7","endolysosome membrane"
"TLR7","siRNA binding"
"TLR7","toll-like receptor 9 signaling pathway"
"TLR7","toll-like receptor 7 signaling pathway"
"TLR7","positive regulation of interleukin-8 production"
"TLR7","positive regulation of interleukin-6 production"
"TLR7","positive regulation of chemokine production"
"TLR7","early phagosome"
"TLR7","integral component of membrane"
"TLR7","endosome membrane"
"TLR7","drug binding"
"TLR7","I-kappaB phosphorylation"
"TLR7","I-kappaB kinase/NF-kappaB signaling"
"TLR7","immune response"
"TLR7","plasma membrane"
"TLR7","endoplasmic reticulum membrane"
"TLR7","endoplasmic reticulum"
"TLR7","endosome"
"TLR7","lysosome"
"TLR7","cytoplasm"
"TLR7","transmembrane signaling receptor activity"
"TLR7","single-stranded RNA binding"
"TLR7","double-stranded RNA binding"
"TLR7","MyD88-dependent toll-like receptor signaling pathway"
"TLR7","toll-like receptor signaling pathway"
"TLR7","regulation of protein phosphorylation"
"TLR7","microglial cell activation"
"TLR7","Golgi membrane"
"DDX58","positive regulation of interleukin-6 secretion"
"DDX58","ribonucleoprotein complex"
"DDX58","positive regulation of tumor necrosis factor secretion"
"DDX58","positive regulation of interferon-alpha secretion"
"DDX58","antiviral innate immune response"
"DDX58","cellular response to exogenous dsRNA"
"DDX58","positive regulation of response to cytokine stimulus"
"DDX58","defense response to virus"
"DDX58","positive regulation of DNA-binding transcription factor activity"
"DDX58","positive regulation of transcription by RNA polymerase II"
"DDX58","innate immune response"
"DDX58","response to exogenous dsRNA"
"DDX58","identical protein binding"
"DDX58","RIG-I signaling pathway"
"DDX58","cytoplasmic pattern recognition receptor signaling pathway in response to virus"
"DDX58","positive regulation of interferon-beta secretion"
"DDX58","regulation of type III interferon production"
"DDX58","positive regulation of interleukin-8 production"
"DDX58","positive regulation of interleukin-6 production"
"DDX58","positive regulation of interferon-beta production"
"DDX58","positive regulation of interferon-alpha production"
"DDX58","positive regulation of granulocyte macrophage colony-stimulating factor production"
"DDX58","ruffle membrane"
"DDX58","negative regulation of type I interferon production"
"DDX58","ubiquitin protein ligase binding"
"DDX58","regulation of cell migration"
"DDX58","protein deubiquitination"
"DDX58","viral process"
"DDX58","actin cytoskeleton"
"DDX58","positive regulation of gene expression"
"DDX58","response to virus"
"DDX58","detection of virus"
"DDX58","zinc ion binding"
"DDX58","bicellular tight junction"
"DDX58","plasma membrane"
"DDX58","cytosol"
"DDX58","cytoplasm"
"DDX58","ATP binding"
"DDX58","protein binding"
"DDX58","single-stranded RNA binding"
"DDX58","double-stranded RNA binding"
"DDX58","RNA helicase activity"
"DDX58","double-stranded DNA binding"
"DDX58","positive regulation of myeloid dendritic cell cytokine production"
"DDX58","positive regulation of defense response to virus by host"
"DDX58","TLR7"
"TLR4","positive regulation of interleukin-6 secretion"
"TLR4","positive regulation of interleukin-8 secretion"
"TLR4","cellular response to amyloid-beta"
"TLR4","positive regulation of matrix metallopeptidase secretion"
"TLR4","positive regulation of chemokine (C-C motif) ligand 2 secretion"
"TLR4","positive regulation of cellular response to macrophage colony-stimulating factor stimulus"
"TLR4","positive regulation of reactive oxygen species biosynthetic process"
"TLR4","positive regulation of oxidative stress-induced neuron death"
"TLR4","positive regulation of NIK/NF-kappaB signaling"
"TLR4","positive regulation of NLRP3 inflammasome complex assembly"
"TLR4","positive regulation of cytokine production involved in inflammatory response"
"TLR4","cellular response to oxidised low-density lipoprotein particle stimulus"
"TLR4","negative regulation of cold-induced thermogenesis"
"TLR4","apoptotic signaling pathway"
"TLR4","cellular response to interferon-gamma"
"TLR4","cellular response to mechanical stimulus"
"TLR4","cellular response to lipoteichoic acid"
"TLR4","cellular response to lipopolysaccharide"
"TLR4","positive regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway"
"TLR4","positive regulation of nucleotide-binding oligomerization domain containing 1 signaling pathway"
"TLR4","positive regulation of ERK1 and ERK2 cascade"
"TLR4","negative regulation of ERK1 and ERK2 cascade"
"TLR4","necroptotic process"
"TLR4","NAD+ nucleotidase, cyclic ADP-ribose generating"
"TLR4","positive regulation of macrophage cytokine production"
"TLR4","intestinal epithelial structure maintenance"
"TLR4","positive regulation of nitric-oxide synthase biosynthetic process"
"TLR4","positive regulation of NF-kappaB transcription factor activity"
"TLR4","defense response to Gram-negative bacterium"
"TLR4","positive regulation of inflammatory response"
"TLR4","positive regulation of interleukin-1 beta secretion"
"TLR4","interleukin-1 beta secretion"
"TLR4","NAD(P)+ nucleosidase activity"
"TLR4","perinuclear region of cytoplasm"
"TLR4","protein heterodimerization activity"
"TLR4","lipopolysaccharide receptor complex"
"TLR4","positive regulation of JNK cascade"
"TLR4","positive regulation of transcription by RNA polymerase II"
"TLR4","negative regulation of osteoclast differentiation"
"TLR4","positive regulation of nitric oxide biosynthetic process"
"TLR4","positive regulation of interleukin-8 biosynthetic process"
"TLR4","positive regulation of interferon-beta biosynthetic process"
"TLR4","positive regulation of MHC class II biosynthetic process"
"TLR4","innate immune response"
"TLR4","positive regulation of interleukin-12 biosynthetic process"
"TLR4","receptor complex"
"TLR4","positive regulation of I-kappaB kinase/NF-kappaB signaling"
"TLR4","positive regulation of macrophage activation"
"TLR4","identical protein binding"
"TLR4","defense response to bacterium"
"TLR4","positive regulation of tumor necrosis factor biosynthetic process"
"TLR4","macrophage activation"
"TLR4","T-helper 1 type immune response"
"TLR4","signaling receptor activity"
"TLR4","TRIF-dependent toll-like receptor signaling pathway"
"TLR4","toll-like receptor 4 signaling pathway"
"TLR4","negative regulation of MyD88-independent toll-like receptor signaling pathway"
"TLR4","positive regulation of tumor necrosis factor production"
"TLR4","positive regulation of interleukin-8 production"
"TLR4","positive regulation of interleukin-6 production"
"TLR4","positive regulation of interleukin-12 production"
"TLR4","positive regulation of interleukin-10 production"
"TLR4","positive regulation of interleukin-1 production"
"TLR4","positive regulation of interferon-gamma production"
"TLR4","positive regulation of interferon-beta production"
"TLR4","positive regulation of interferon-alpha production"
"TLR4","positive regulation of chemokine production"
"TLR4","negative regulation of tumor necrosis factor production"
"TLR4","negative regulation of interleukin-6 production"
"TLR4","negative regulation of interleukin-23 production"
"TLR4","negative regulation of interleukin-17 production"
"TLR4","negative regulation of interferon-gamma production"
"TLR4","interferon-gamma production"
"TLR4","detection of lipopolysaccharide"
"TLR4","response to lipopolysaccharide"
"TLR4","lipopolysaccharide-mediated signaling pathway"
"TLR4","intrinsic component of plasma membrane"
"TLR4","positive regulation of B cell proliferation"
"TLR4","detection of fungus"
"TLR4","astrocyte development"
"TLR4","positive regulation of keratinocyte proliferation"
"TLR4","positive regulation of gene expression"
"TLR4","positive regulation of platelet activation"
"TLR4","endosome membrane"
"TLR4","cell surface"
"TLR4","external side of plasma membrane"
"TLR4","I-kappaB phosphorylation"
"TLR4","I-kappaB kinase/NF-kappaB signaling"
"TLR4","immune response"
"TLR4","inflammatory response"
"TLR4","phagocytosis"
"TLR4","integral component of plasma membrane"
"TLR4","plasma membrane"
"TLR4","Golgi apparatus"
"TLR4","early endosome"
"TLR4","cytoplasm"
"TLR4","protein binding"
"TLR4","signaling receptor binding"
"TLR4","transmembrane signaling receptor activity"
"TLR4","MyD88-independent toll-like receptor signaling pathway"
"TLR4","MyD88-dependent toll-like receptor signaling pathway"
"TLR4","regulation of dendritic cell cytokine production"
"TLR4","nitric oxide production involved in inflammatory response"
"TLR4","B cell proliferation involved in immune response"
"TLR4","toll-like receptor signaling pathway"
"TLR4","activation of innate immune response"
"TLR4","phagocytic cup"
"TLR4","lipopolysaccharide immune receptor activity"
"TLR4","ruffle"
"TLR4","amyloid-beta binding"
"TLR4","lipopolysaccharide binding"
"TLR4","activation of MAPK activity"
"TLR4","TLR7"
"TLR4","DDX58"
"SFXN2","mitochondrial transmembrane transport"
"SFXN2","ion transmembrane transport"
"SFXN2","integral component of mitochondrial inner membrane"
"SFXN2","transmembrane transporter activity"
"SFXN2","ion transmembrane transporter activity"
"SFXN2","amino acid transport"
"SFXN2","mitochondrion"
"TLR9","negative regulation of ATPase-coupled calcium transmembrane transporter activity"
"TLR9","positive regulation of NIK/NF-kappaB signaling"
"TLR9","positive regulation of nitric-oxide synthase biosynthetic process"
"TLR9","defense response to virus"
"TLR9","positive regulation of NF-kappaB transcription factor activity"
"TLR9","positive regulation of B cell activation"
"TLR9","defense response to Gram-negative bacterium"
"TLR9","positive regulation of inflammatory response"
"TLR9","regulation of cytokine secretion"
"TLR9","positive regulation of JNK cascade"
"TLR9","positive regulation of transcription by RNA polymerase II"
"TLR9","regulation of B cell differentiation"
"TLR9","positive regulation of interleukin-8 biosynthetic process"
"TLR9","positive regulation of interferon-beta biosynthetic process"
"TLR9","positive regulation of interferon-alpha biosynthetic process"
"TLR9","unmethylated CpG binding"
"TLR9","innate immune response"
"TLR9","positive regulation of interferon-gamma biosynthetic process"
"TLR9","positive regulation of JUN kinase activity"
"TLR9","positive regulation of MAPK cascade"
"TLR9","positive regulation of I-kappaB kinase/NF-kappaB signaling"
"TLR9","protein homodimerization activity"
"TLR9","defense response to bacterium"
"TLR9","pattern recognition receptor activity"
"TLR9","endolysosome membrane"
"TLR9","endolysosome"
"TLR9","siRNA binding"
"TLR9","regulation of toll-like receptor 9 signaling pathway"
"TLR9","toll-like receptor 9 signaling pathway"
"TLR9","positive regulation of toll-like receptor signaling pathway"
"TLR9","negative regulation of toll-like receptor signaling pathway"
"TLR9","positive regulation of tumor necrosis factor production"
"TLR9","positive regulation of interleukin-8 production"
"TLR9","positive regulation of interleukin-6 production"
"TLR9","positive regulation of interleukin-18 production"
"TLR9","positive regulation of interleukin-12 production"
"TLR9","positive regulation of interleukin-10 production"
"TLR9","positive regulation of interferon-beta production"
"TLR9","positive regulation of granulocyte macrophage colony-stimulating factor production"
"TLR9","positive regulation of chemokine production"
"TLR9","negative regulation of interleukin-8 production"
"TLR9","negative regulation of interleukin-6 production"
"TLR9","tumor necrosis factor production"
"TLR9","negative regulation of NF-kappaB transcription factor activity"
"TLR9","early phagosome"
"TLR9","positive regulation of B cell proliferation"
"TLR9","maintenance of gastrointestinal epithelium"
"TLR9","apical plasma membrane"
"TLR9","basolateral plasma membrane"
"TLR9","integral component of membrane"
"TLR9","positive regulation of gene expression"
"TLR9","endosome membrane"
"TLR9","I-kappaB phosphorylation"
"TLR9","I-kappaB kinase/NF-kappaB signaling"
"TLR9","immune response"
"TLR9","inflammatory response"
"TLR9","plasma membrane"
"TLR9","endoplasmic reticulum membrane"
"TLR9","endoplasmic reticulum"
"TLR9","endosome"
"TLR9","lysosome"
"TLR9","cytoplasm"
"TLR9","extracellular region"
"TLR9","interleukin-1 receptor binding"
"TLR9","transmembrane signaling receptor activity"
"TLR9","MyD88-dependent toll-like receptor signaling pathway"
"TLR9","positive regulation of immunoglobulin production"
"TLR9","response to molecule of bacterial origin"
"TLR9","toll-like receptor signaling pathway"
"TLR9","Golgi membrane"
"TLR9","DDX58"
"SFXN4","mitochondrial transmembrane transport"
"SFXN4","ion transmembrane transport"
"SFXN4","integral component of mitochondrial inner membrane"
"SFXN4","transmembrane transporter activity"
"SFXN4","ion transmembrane transporter activity"
"SFXN4","amino acid transport"
"SFXN4","mitochondrion"
"SOCS3","cellular response to leukemia inhibitory factor"
"SOCS3","interleukin-6-mediated signaling pathway"
"SOCS3","spongiotrophoblast differentiation"
"SOCS3","trophoblast giant cell differentiation"
"SOCS3","placenta blood vessel development"
"SOCS3","branching involved in labyrinthine layer morphogenesis"
"SOCS3","regulation of interferon-gamma-mediated signaling pathway"
"SOCS3","negative regulation of inflammatory response"
"SOCS3","1-phosphatidylinositol-3-kinase regulator activity"
"SOCS3","phosphatidylinositol phosphorylation"
"SOCS3","negative regulation of insulin receptor signaling pathway"
"SOCS3","negative regulation of receptor signaling pathway via JAK-STAT"
"SOCS3","positive regulation of cell differentiation"
"SOCS3","post-translational protein modification"
