"V1","V2"
"HDAC2","negative regulation of peptidyl-lysine acetylation"
"HDAC2","promoter-specific chromatin binding"
"HDAC2","cellular response to dopamine"
"HDAC2","positive regulation of male mating behavior"
"HDAC2","regulation of signal transduction by p53 class mediator"
"HDAC2","cellular response to transforming growth factor beta stimulus"
"HDAC2","cellular response to retinoic acid"
"HDAC2","histone H4 deacetylation"
"HDAC2","histone H3 deacetylation"
"HDAC2","Sin3-type complex"
"HDAC2","cellular response to hydrogen peroxide"
"HDAC2","fungiform papilla formation"
"HDAC2","eyelid development in camera-type eye"
"HDAC2","negative regulation of dendritic spine development"
"HDAC2","hair follicle placode formation"
"HDAC2","response to hyperoxia"
"HDAC2","NF-kappaB binding"
"HDAC2","positive regulation of oligodendrocyte differentiation"
"HDAC2","behavioral response to ethanol"
"HDAC2","positive regulation of transcription by RNA polymerase II"
"HDAC2","positive regulation of transcription, DNA-templated"
"HDAC2","negative regulation of transcription, DNA-templated"
"HDAC2","positive regulation of proteolysis"
"HDAC2","negative regulation of MHC class II biosynthetic process"
"HDAC2","sequence-specific DNA binding"
"HDAC2","negative regulation of DNA-binding transcription factor activity"
"HDAC2","negative regulation of DNA binding"
"HDAC2","negative regulation of apoptotic process"
"HDAC2","ATP-dependent chromatin remodeling"
"HDAC2","histone deacetylase binding"
"HDAC2","embryonic digit morphogenesis"
"HDAC2","positive regulation of tyrosine phosphorylation of STAT protein"
"HDAC2","odontogenesis of dentin-containing tooth"
"HDAC2","response to cocaine"
"HDAC2","ESC/E(Z) complex"
"HDAC2","response to nicotine"
"HDAC2","cellular response to heat"
"HDAC2","protein deacetylase activity"
"HDAC2","protein-containing complex"
"HDAC2","positive regulation of collagen biosynthetic process"
"HDAC2","circadian regulation of gene expression"
"HDAC2","positive regulation of tumor necrosis factor production"
"HDAC2","positive regulation of interleukin-1 production"
"HDAC2","response to lipopolysaccharide"
"HDAC2","NAD-dependent histone deacetylase activity (H3-K14 specific)"
"HDAC2","nucleosomal DNA binding"
"HDAC2","heat shock protein binding"
"HDAC2","response to caffeine"
"HDAC2","enzyme binding"
"HDAC2","deacetylase activity"
"HDAC2","NuRD complex"
"HDAC2","Sin3 complex"
"HDAC2","histone deacetylation"
"HDAC2","dendrite development"
"HDAC2","negative regulation of neuron projection development"
"HDAC2","positive regulation of receptor biosynthetic process"
"HDAC2","positive regulation of epithelial to mesenchymal transition"
"HDAC2","epidermal cell differentiation"
"HDAC2","positive regulation of cell population proliferation"
"HDAC2","transcription factor binding"
"HDAC2","blood coagulation"
"HDAC2","maintenance of chromatin silencing"
"HDAC2","chromatin remodeling"
"HDAC2","cytoplasm"
"HDAC2","nucleoplasm"
"HDAC2","nucleus"
"HDAC2","protein binding"
"HDAC2","histone deacetylase activity"
"HDAC2","RNA binding"
"HDAC2","chromatin binding"
"HDAC2","cardiac muscle hypertrophy"
"HDAC2","response to amphetamine"
"HDAC2","RNA polymerase II repressing transcription factor binding"
"HDAC2","RNA polymerase II cis-regulatory region sequence-specific DNA binding"
"HDAC2","nuclear chromatin"
"HDAC2","negative regulation of transcription by RNA polymerase II"
"HDAC2","histone deacetylase complex"
"IL10","negative regulation of endothelial cell apoptotic process"
"IL10","positive regulation of vascular smooth muscle cell proliferation"
"IL10","negative regulation of vascular smooth muscle cell proliferation"
"IL10","negative regulation of sensory perception of pain"
"IL10","positive regulation of sprouting angiogenesis"
"IL10","regulation of complement-dependent cytotoxicity"
"IL10","negative regulation of hydrogen peroxide-induced neuron death"
