"node","type"
"194440.TAX_HTL1C",0
"194440.HBZ_HTL1C",0
"194440.P30II_HTL1C",0
"194440.P12I_HTL1C",0
"IL2",1
"JUND",1
"EIF2S3",1
"ATM",1
"CALR",1
"SUV39H2",1
"JUN",1
"CREB1",1
"EHMT1",1
"EIF2S3L",1
"DNA damage checkpoint",6
"negative regulation of transcription by RNA polymerase II",6
"MAPK cascade",6
"nuclear chromosome",6
"telomere maintenance",6
"double-strand break repair via homologous recombination",6
"DNA double-strand break processing",6
"chromosome, centromeric region",6
"chromosome, telomeric region",6
"nuclear chromosome, telomeric region",6
"chromatin",6
"nuclear chromatin",6
"transcription regulatory region sequence-specific DNA binding",6
"RNA polymerase II cis-regulatory region sequence-specific DNA binding",6
"DNA-binding transcription factor activity, RNA polymerase II-specific",6
"RNA polymerase II activating transcription factor binding",6
"RNA polymerase II transcription coactivator binding",6
"DNA-binding transcription activator activity, RNA polymerase II-specific",6
"angiogenesis",6
"ovarian follicle development",6
"response to hypoxia",6
"acrosomal vesicle",6
"formation of translation preinitiation complex",6
"somitogenesis",6
"microglial cell activation",6
"release of cytochrome c from mitochondria",6
"complement component C1q complex binding",6
"liver development",6
"negative regulation of protein phosphorylation",6
"positive regulation of endothelial cell proliferation",6
"p53 binding",6
"osteoblast development",6
"adaptive immune response",6
"pre-B cell allelic exclusion",6
"leukocyte activation involved in immune response",6
"immunoglobulin production",6
"antigen processing and presentation of peptide antigen via MHC class I",6
"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent",6
"peptide antigen assembly with MHC class I protein complex",6
"negative regulation of B cell apoptotic process",6
"outflow tract morphogenesis",6
"DNA binding",6
"chromatin binding",6
"DNA-binding transcription factor activity",6
"transcription coregulator activity",6
"transcription coactivator activity",6
"RNA binding",6
"mRNA binding",6
"translation initiation factor activity",6
"GTPase activity",6
"protein serine/threonine kinase activity",6
"DNA-dependent protein kinase activity",6
"GTPase activator activity",6
"cytokine activity",6
"interleukin-2 receptor binding",6
"integrin binding",6
"iron ion binding",6
"calcium ion binding",6
"protein binding",6
"ATP binding",6
"GTP binding",6
"extracellular region",6
"extracellular space",6
"cell",6
"nucleus",6
"nuclear envelope",6
"nucleoplasm",6
"transcription factor complex",6
"chromosome",6
"nuclear euchromatin",6
"nucleolus",6
"cytoplasm",6
"mitochondrial matrix",6
"endoplasmic reticulum",6
"endoplasmic reticulum lumen",6
"endoplasmic reticulum membrane",6
"smooth endoplasmic reticulum",6
"Golgi apparatus",6
"spindle",6
"cytosol",6
"polysome",6
"eukaryotic translation initiation factor 2 complex",6
"focal adhesion",6
"DNA replication",6
"double-strand break repair via nonhomologous end joining",6
"DNA methylation",6
"chromatin organization",6
"chromatin assembly or disassembly",6
"chromatin remodeling",6
"regulation of transcription, DNA-templated",6
"regulation of transcription by RNA polymerase II",6
"transcription by RNA polymerase II",6
"translational initiation",6
"protein folding",6
"protein phosphorylation",6
"protein export from nucleus",6
"cellular calcium ion homeostasis",6
"receptor-mediated endocytosis",6
"immune response",6
"cellular response to DNA damage stimulus",6
"DNA damage induced protein phosphorylation",6
"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest",6
"cell cycle",6
"cell cycle arrest",6
