"node","type"
"28875.NSP4_ROTSH",0
"28875.NSP6_ROTSH",0
"28875.NSP1_ROTSH",0
"CANX",2
"SPECC1",2
"PIK3CA",2
"PIK3CB",2
"PIK3CG",2
"PIK3CD",2
"ELAVL1",2
"DUSP28",2
"EPHA2",2
"GLTSCR2",2
"HDAC5",2
"ESYT2",2
"EGFR",2
"PIM1",2
"EFTUD2",2
"ERLEC1",2
"P4HA2",2
"LARP7",2
"BRAF",2
"CYC1",2
"ITGB1",2
"COX15",2
"PTRF",2
"GBAS",2
"RNF185",2
"HRAS",2
"CALM1",2
"KPNA2",2
"MYC",2
"GSK3B",2
"KCNH2",2
"NTRK1",2
"EMC2",2
"AGR2",2
"HNRNPA1",2
"ACTN4",2
"ADAM9",2
"CRK",2
"NIPSNAP1",2
"SUMO1",2
"ITFG1",2
"BCAR1",2
"ESR1",2
"CDC73",2
"HSP90B1",2
"NUP160",2
"GRPR",2
"KRAS",2
"PAN2",2
"LRRFIP1",2
"STAU1",2
"ACADM",2
"KIAA1429",2
"AGRN",2
"CUL7",2
"ANLN",2
"RNF144A",2
"APP",2
"HSPA5",2
"SLC15A3",2
"GNAI2",2
"NPLOC4",2
"CD247",2
"ESYT1",2
"EWSR1",2
"RNF2",2
"CDC37",2
"ATG16L1",2
"APPL1",2
"MOGS",2
"RNF4",2
"RNF123",2
"HDAC1",2
"CDK9",2
"CDC34",2
"EMD",2
"MRPL12",2
"INPPL1",2
"RBM14",2
"PXN",2
"ACBD5",2
"ESR2",2
"CFTR",2
"CDH1",2
"CSNK2A1",2
"DIP2A",2
"DAXX",2
"HECW2",2
"APOB",2
"LIMA1",2
"MAP2K5",2
"IL23A",2
"IL12RB1",2
"AMFR",2
"AKT3",2
"BECN1",2
"HSPA4",2
"SCFD1",2
"CHD4",2
"CCDC47",2
"PTPRN",2
"ARF1",2
"POU5F1",2
"MTOR",2
"TP53",2
"ATP5A1",2
"CCDC8",2
"BMI1",2
"MDM2",2
"DDX5",2
"LRPPRC",2
"CDC42",2
"HSPA9",2
"RECQL4",2
"SUZ12",2
"GRB2",2
"NDUFS1",2
"ACBD3",2
"FGF3",2
"LCK",2
"VRK2",2
"APEX1",2
"RFWD3",2
"VCP",2
"LASP1",2
"AHCYL1",2
"PCBP1",2
"HSP90AA1",2
"NDUFS3",2
"TNFRSF1A",2
"DDX39B",2
"MAPRE1",2
"EGLN3",2
"ACTA1",2
"CALR",2
"MTNR1A",2
"EMC1",2
"LPAR6",2
"PSMC2",2
"EPRS",2
"CD74",2
"CLTC",2
"LBR",2
"SMAD2",2
"FRS2",2
"CHEK1",2
"ARHGAP1",2
"ENTPD6",2
"NDUFA4",2
"CBL",2
"CACNG5",2
"CUL3",2
"EEF2",2
"NCSTN",2
"CAND1",2
"SHC1",2
"FCGR2A",2
"CHST8",2
"RPS27",2
"ADRB2",2
"BCKDHA",2
"NEDD4L",2
"CAPZA2",2
"NR2C2",2
"COPB2",2
"AKT1",2
"PPP1CC",2
"HDAC2",2
"EIF2AK3",2
"HDAC6",2
"MEPCE",2
"AHSG",2
"DVL3",2
"CTNNB1",2
"LAMP1",2
"ATP5F1",2
"DCPS",2
"FLT3",2
"SYNPO",2
"C20orf24",2
"KIT",2
"CDC25A",2
"NDUFS8",2
"PPP6C",2
"MYH10",2
"SET",2
"RPTOR",2
"NDUFS7",2
"AAR2",2
"GNB1",2
"DDX54",2
"ACTN2",2
"DBN1",2
"CDC25B",2
"CNOT3",2
"ERBB4",2
"TNIP1",2
"TGFB1",2
"CSK",2
"DLST",2
"ATXN3",2
"IGF1",2
"NXF1",2
"JAK2",2
"GNAI3",2
"ARID1A",2
"EPS8",2
"ETAA1",2
"TOMM20",2
"DDOST",2
"EPB41L1",2
"ETFA",2
"ANXA1",2
"TFRC",2
"NRG1",2
"ICMT",2
"IFITM3",2
"BMPR1A",2
"NR3C1",2
"CHTOP",2
"HUWE1",2
"GAPDH",2
"ATL3",2
"RPA3",2
"COMT",2
"CLU",2
"OSBPL9",2
"DHX30",2
"HSD17B12",2
"RARA",2
"ATP1B3",2
"HYAL3",2
"PIH1D1",2
"EEF1A1",2
"ACTC1",2
"ERLIN1",2
"PTBP1",2
"MYO5C",2
"TUFM",2
"ARMC8",2
"NCK1",2
"SENP2",2
"BAG6",2
"PHB2",2
"ERBB3",2
"COX7C",2
"CHP1",2
"STAT3",2
"COX6C",2
"ATP2A2",2
"ACTN1",2
"CCT4",2
"CCT6A",2
"PPP2R1A",2
"FTSJ3",2
"IPO9",2
"PTEN",2
"ATP6AP2",2
"GNG2",2
"RELA",2
"ESRRB",2
"BSG",2
"DERL1",2
"BCAP31",2
"IRS1",2
"PELP1",2
"KPNA3",2
"FBXW7",2
"IQGAP1",2
"PPIE",2
"RPA2",2
"FBXO6",2
"APOE",2
"GOLGA2",2
"AR",2
"CALCOCO2",2
"LRP1",2
"PTPN11",2
"RAP1B",2
"DNAJC10",2
"CKAP4",2
"ARAF",2
"APMAP",2
"NRAS",2
"OS9",2
"PHB",2
"PRKAR1A",2
"NFKBIA",2
"KDR",2
"NSF",2
"METTL14",2
"FLOT1",2
"TRAF2",2
"IGF1R",2
"COX4I1",2
"ILK",2
"COPG1",2
"GORASP2",2
"RTN4",2
"TRIM25",2
"EEA1",2
"CDKN2A",2
"GANAB",2
"ATP6V1A",2
"ATP1B1",2
"MYO1C",2
"GOLGB1",2
"DARS",2
"MANSC1",2
"GNL3",2
"KNG1",2
"PDIA3",2
"EMC7",2
"BCL2L13",2
"PDGFRB",2
"RAB11FIP4",2
"B2M",2
"BASP1",2
"GNB4",2
"IRS4",2
"DUSP6",2
"DYNLL1",2
"ATP2B4",2
"SEL1L",2
"BCL2L2",2
"ABI1",2
"ATG14",2
"IMMT",2
"CBLB",2
"FGFR1OP",2
"LPAR4",2
"RAC1",2
"SIRT7",2
"SRP72",2
"CHRM3",2
"RAF1",2
"PCDHGB1",2
"MOSPD2",2
"SEC62",2
"LYN",2
"LCP2",2
"ADRA1D",2
"RAP1A",2
"PCDHB11",2
"EGLN1",2
"ACVR1",2
"MGST3",2
"PIP5K1B",2
"ABCC1",2
"ATF2",2
"SCCPDH",2
"ATP6V1F",2
"AAAS",2
"KTN1",2
"L1CAM",2
"HMOX2",2
"TAP1",2
"C1orf43",2
"HLA-DPB1",2
"S100A6",2
"VAPB",2
"FES",2
"MAT2A",2
"CYB5B",2
"C1QBP",2
"AVP",2
"HLA-A",2
"ATP5O",2
"MPPE1",2
"BCR",2
"BCL6",2
"INSR",2
"DOCK5",2
"HLA-DRA",2
"NNT",2
"CHCHD2",2
"UBQLN2",2
"CHST15",2
"ERLIN2",2
"DNAJA1",2
