"V1","V2"
"HDAC9","histone H4-K16 deacetylation"
"HDAC9","positive regulation of cell migration involved in sprouting angiogenesis"
"HDAC9","histone H4 deacetylation"
"HDAC9","histone H3 deacetylation"
"HDAC9","repressing transcription factor binding"
"HDAC9","regulation of striated muscle cell differentiation"
"HDAC9","negative regulation of lipoprotein lipase activity"
"HDAC9","negative regulation of cytokine secretion"
"HDAC9","regulation of skeletal muscle fiber development"
"HDAC9","metal ion binding"
"HDAC9","negative regulation of transcription, DNA-templated"
"HDAC9","histone deacetylase binding"
"HDAC9","cholesterol homeostasis"
"HDAC9","B cell activation"
"HDAC9","histone methyltransferase complex"
"HDAC9","peptidyl-lysine deacetylation"
"HDAC9","histone deacetylase activity (H4-K16 specific)"
"HDAC9","protein deacetylase activity"
"HDAC9","cellular response to insulin stimulus"
"HDAC9","NAD-dependent histone deacetylase activity (H3-K14 specific)"
"HDAC9","B cell differentiation"
"HDAC9","neuron differentiation"
"HDAC9","histone deacetylation"
"HDAC9","transcription factor binding"
"HDAC9","heart development"
"HDAC9","inflammatory response"
"HDAC9","cytoplasm"
"HDAC9","transcription factor complex"
"HDAC9","nucleoplasm"
"HDAC9","nucleus"
"HDAC9","protein binding"
"HDAC9","protein kinase C binding"
"HDAC9","histone deacetylase activity"
"HDAC9","transcription corepressor activity"
"HDAC9","response to amphetamine"
"HDAC9","negative regulation of transcription by RNA polymerase II"
"HDAC9","histone deacetylase complex"
"TP53","positive regulation of intrinsic apoptotic signaling pathway"
"TP53","regulation of cellular senescence"
"TP53","positive regulation of reactive oxygen species metabolic process"
"TP53","negative regulation of reactive oxygen species metabolic process"
"TP53","regulation of fibroblast apoptotic process"
"TP53","promoter-specific chromatin binding"
"TP53","positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress"
"TP53","regulation of transcription from RNA polymerase II promoter in response to DNA damage"
"TP53","intrinsic apoptotic signaling pathway in response to hypoxia"
"TP53","negative regulation of pentose-phosphate shunt"
"TP53","negative regulation of glucose catabolic process to lactate via pyruvate"
"TP53","positive regulation of production of miRNAs involved in gene silencing by miRNA"
"TP53","negative regulation of production of miRNAs involved in gene silencing by miRNA"
"TP53","positive regulation of pri-miRNA transcription by RNA polymerase II"
"TP53","regulation of cell cycle G2/M phase transition"
"TP53","regulation of intrinsic apoptotic signaling pathway by p53 class mediator"
"TP53","regulation of mitochondrial membrane permeability involved in apoptotic process"
"TP53","regulation of signal transduction by p53 class mediator"
"TP53","negative regulation of mitophagy"
