"node","type"
"337042.VE7_HPV18",0
"337042.VE5_HPV18",0
"337042.VE6_HPV18",0
"CSNK2A3",1
"CTCF",1
"TP53",1
"HDAC9",1
"histone deacetylase complex",6
"negative regulation of transcription by RNA polymerase II",6
"DNA strand renaturation",6
"chromosome, centromeric region",6
"nuclear chromatin",6
"condensed chromosome",6
"RNA polymerase II cis-regulatory region sequence-specific DNA binding",6
"DNA-binding transcription factor activity, RNA polymerase II-specific",6
"core promoter sequence-specific DNA binding",6
"RNA polymerase II transcription factor binding",6
"TFIID-class transcription factor complex binding",6
"DNA-binding transcription repressor activity, RNA polymerase II-specific",6
"DNA-binding transcription activator activity, RNA polymerase II-specific",6
"in utero embryonic development",6
"somitogenesis",6
"release of cytochrome c from mitochondria",6
"response to amphetamine",6
"protease binding",6
"p53 binding",6
"hematopoietic progenitor cell differentiation",6
"T cell proliferation involved in immune response",6
"B cell lineage commitment",6
"T cell lineage commitment",6
"response to ischemia",6
"DNA binding",6
"chromatin binding",6
"DNA-binding transcription factor activity",6
"transcription corepressor activity",6
"mRNA 3'-UTR binding",6
"histone deacetylase activity",6
"protein serine/threonine kinase activity",6
"protein kinase C binding",6
"copper ion binding",6
"protein binding",6
"ATP binding",6
"nucleus",6
"nucleoplasm",6
"replication fork",6
"transcription factor complex",6
"transcription factor TFIID complex",6
"nucleolus",6
"cytoplasm",6
"mitochondrion",6
"mitochondrial matrix",6
"endoplasmic reticulum",6
"centrosome",6
"cytosol",6
"protein kinase CK2 complex",6
"nucleotide-excision repair",6
"double-strand break repair",6
"DNA methylation",6
"regulation of gene expression by genetic imprinting",6
"regulation of transcription, DNA-templated",6
"protein phosphorylation",6
"protein import into nucleus",6
"autophagy",6
"inflammatory response",6
"cellular response to DNA damage stimulus",6
"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest",6
"DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator",6
"ER overload response",6
"cell cycle arrest",6
"chromosome segregation",6
"transforming growth factor beta receptor signaling pathway",6
"Ras protein signal transduction",6
"gastrulation",6
"negative regulation of neuroblast proliferation",6
"heart development",6
"cell aging",6
"protein localization",6
"transcription factor binding",6
"negative regulation of DNA replication",6
"zinc ion binding",6
"positive regulation of cell population proliferation",6
"negative regulation of cell population proliferation",6
"determination of adult lifespan",6
"mRNA transcription",6
"rRNA transcription",6
"response to salt stress",6
"response to X-ray",6
"maintenance of DNA methylation",6
"response to gamma radiation",6
"positive regulation of gene expression",6
"positive regulation of cardiac muscle cell apoptotic process",6
"viral process",6
"nuclear matrix",6
"histone deacetylation",6
"protein deubiquitination",6
"nucleosome positioning",6
"nuclear body",6
"PML body",6
"peptidyl-serine phosphorylation",6
"peptidyl-threonine phosphorylation",6
"cytokine-mediated signaling pathway",6
"enzyme binding",6
"protein kinase binding",6
"protein phosphatase binding",6
"cerebellum development",6
"neuron differentiation",6
"B cell differentiation",6
"positive regulation of cell growth",6
"negative regulation of cell growth",6
"DNA damage response, signal transduction by p53 class mediator",6
"negative regulation of transforming growth factor beta receptor signaling pathway",6
"receptor tyrosine kinase binding",6
"regulation of histone methylation",6
"positive regulation of histone deacetylation",6
"chromatin assembly",6
"mitotic G1 DNA damage checkpoint",6
"ubiquitin protein ligase binding",6
"nuclear membrane",6
"NAD-dependent histone deacetylase activity (H3-K14 specific)",6
"cellular response to insulin stimulus",6
"protein-containing complex",6
"T cell differentiation in thymus",6
"tumor necrosis factor-mediated signaling pathway",6
"protein deacetylase activity",6
"regulation of tissue remodeling",6
"cellular response to UV",6
"histone deacetylase activity (H4-K16 specific)",6
"peptidyl-lysine deacetylation",6
"histone deacetylase regulator activity",6
"histone acetyltransferase binding",6
"regulation of histone acetylation",6
"histone methyltransferase complex",6
"multicellular organism growth",6
"cellular response to drug",6
"positive regulation of mitochondrial membrane permeability",6
"site of double-strand break",6
"positive regulation of transcription from RNA polymerase II promoter in response to stress",6
"regulation of gene expression, epigenetic",6
"regulation of molecular function, epigenetic",6
"B cell activation",6
"cellular response to glucose starvation",6
"cholesterol homeostasis",6
