"V1","V2"
"HIPK2","negative regulation of ubiquitin-dependent protein catabolic process"
"HIPK2","regulation of signal transduction by p53 class mediator"
"HIPK2","intrinsic apoptotic signaling pathway"
"HIPK2","RNA polymerase II transcription factor complex"
"HIPK2","cellular response to hypoxia"
"HIPK2","iris morphogenesis"
"HIPK2","SMAD protein signal transduction"
"HIPK2","lens induction in camera-type eye"
"HIPK2","embryonic retina morphogenesis in camera-type eye"
"HIPK2","regulation of cell cycle"
"HIPK2","positive regulation of DNA-binding transcription factor activity"
"HIPK2","voluntary musculoskeletal movement"
"HIPK2","embryonic camera-type eye morphogenesis"
"HIPK2","virion binding"
"HIPK2","SMAD binding"
"HIPK2","positive regulation of JNK cascade"
"HIPK2","positive regulation of transcription by RNA polymerase II"
"HIPK2","positive regulation of transcription, DNA-templated"
"HIPK2","positive regulation of angiogenesis"
"HIPK2","negative regulation of neuron apoptotic process"
"HIPK2","positive regulation of DNA binding"
"HIPK2","intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator"
"HIPK2","positive regulation of protein binding"
"HIPK2","PML body organization"
"HIPK2","negative regulation of BMP signaling pathway"
"HIPK2","positive regulation of transforming growth factor beta receptor signaling pathway"
"HIPK2","erythrocyte differentiation"
"HIPK2","neuron differentiation"
"HIPK2","modulation by virus of host process"
"HIPK2","peptidyl-tyrosine phosphorylation"
"HIPK2","peptidyl-threonine phosphorylation"
"HIPK2","peptidyl-serine phosphorylation"
"HIPK2","PML body"
"HIPK2","nuclear body"
"HIPK2","retina layer formation"
"HIPK2","anterior/posterior pattern specification"
"HIPK2","positive regulation of cell population proliferation"
"HIPK2","adult walking behavior"
"HIPK2","smoothened signaling pathway"
"HIPK2","transforming growth factor beta receptor signaling pathway"
"HIPK2","DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator"
"HIPK2","protein phosphorylation"
"HIPK2","cytoplasm"
"HIPK2","nucleoplasm"
"HIPK2","nucleus"
"HIPK2","ATP binding"
"HIPK2","protein binding"
"HIPK2","protein tyrosine kinase activity"
"HIPK2","protein serine/threonine kinase activity"
"HIPK2","protein kinase activity"
"HIPK2","transcription corepressor activity"
"HIPK2","transcription coactivator activity"
"HIPK2","eye development"
"HIPK2","RNA polymerase II activating transcription factor binding"
"HIPK2","negative regulation of transcription by RNA polymerase II"
"337051.VE6_HPV05","HIPK2"
"337051.VE6_HPV05","HIPK2"
