"node","type"
"11709.VIF_HV2BE",0
"11709.VPX_HV2BE",0
"11709.VPR_HV2BE",0
"11709.NEF_HV2BE",0
"PPP2R5B",1
"PSMD7",1
"CD69",1
"SNRPA",1
"JUND",1
"DNAJB1",1
"PPP2R5A",1
"DNAJB6",1
"SAMHD1",1
"SLX4",1
"HAX1",1
"PPP2R5E",1
"IRF5",1
"FASLG",1
"JUN",1
"PHF20L1",1
"APOBEC3G",1
"CHEK1",1
"VPRBP",1
"PPP2R5C",1
"PPP2R5D",1
"RAD23A",1
"DNA damage checkpoint",6
"negative regulation of transcription by RNA polymerase II",6
"protein phosphatase type 2A complex",6
"MAPK cascade",6
"protein polyubiquitination",6
"nuclear chromosome",6
"mRNA splicing, via spliceosome",6
"proteasome complex",6
"meiotic DNA double-strand break processing",6
"resolution of meiotic recombination intermediates",6
"double-strand break repair via homologous recombination",6
"chromosome, centromeric region",6
"chromosome, telomeric region",6
"nuclear chromosome, telomeric region",6
"chromatin",6
"nuclear chromatin",6
"condensed nuclear chromosome",6
"P-body",6
"transcription regulatory region sequence-specific DNA binding",6
"RNA polymerase II cis-regulatory region sequence-specific DNA binding",6
"DNA-binding transcription factor activity, RNA polymerase II-specific",6
"RNA polymerase II activating transcription factor binding",6
"DNA-binding transcription activator activity, RNA polymerase II-specific",6
"angiogenesis",6
"ATPase activator activity",6
"microglial cell activation",6
"release of cytochrome c from mitochondria",6
"liver development",6
"positive regulation of endothelial cell proliferation",6
"osteoblast development",6
"stimulatory C-type lectin receptor signaling pathway",6
"positive regulation of defense response to virus by host",6
"immune system process",6
"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent",6
"outflow tract morphogenesis",6
"nucleic acid binding",6
"DNA binding",6
"chromatin binding",6
"damaged DNA binding",6
"single-stranded DNA binding",6
"DNA-binding transcription factor activity",6
"transcription coactivator activity",6
"transcription corepressor activity",6
"RNA binding",6
"cytidine deaminase activity",6
"ribonuclease activity",6
"protein kinase activity",6
"protein serine/threonine kinase activity",6
"phosphoprotein phosphatase activity",6
"transmembrane signaling receptor activity",6
"GTPase activator activity",6
"signaling receptor binding",6
"death receptor binding",6
"cytokine activity",6
"tumor necrosis factor receptor binding",6
"calcium ion binding",6
"protein binding",6
"ATP binding",6
"GTP binding",6
"extracellular region",6
"extracellular space",6
"cell",6
"nucleus",6
"nuclear envelope",6
"nucleoplasm",6
"transcription factor complex",6
"spliceosomal complex",6
"U1 snRNP",6
"nuclear euchromatin",6
"nucleolus",6
"cytoplasm",6
"mitochondrion",6
"mitochondrial outer membrane",6
"mitochondrial intermembrane space",6
"endoplasmic reticulum",6
"Golgi apparatus",6
"centrosome",6
"cytosol",6
"proteasome regulatory particle",6
"plasma membrane",6
"integral component of plasma membrane",6
"caveola",6
"cell cortex",6
"dGTP catabolic process",6
"DNA replication",6
"DNA repair",6
"nucleotide-excision repair",6
"regulation of transcription, DNA-templated",6
"regulation of transcription by RNA polymerase II",6
"transcription by RNA polymerase II",6
"protein folding",6
"protein phosphorylation",6
"protein dephosphorylation",6
"regulation of cellular amino acid metabolic process",6
"apoptotic process",6
"activation of cysteine-type endopeptidase activity involved in apoptotic process",6
"inflammatory cell apoptotic process",6
"immune response",6
"cellular response to DNA damage stimulus",6
"DNA damage induced protein phosphorylation",6
"response to unfolded protein",6
"mitochondrion organization",6
"cell cycle",6
"signal transduction",6
"transforming growth factor beta receptor signaling pathway",6
"Ras protein signal transduction",6
"cell-cell signaling",6
"nervous system development",6
"aging",6
"learning",6
"circadian rhythm",6
"enzyme activator activity",6
"transcription factor binding",6
"zinc ion binding",6
"positive regulation of cell population proliferation",6
"negative regulation of cell population proliferation",6
"extrinsic apoptotic signaling pathway via death domain receptors",6
"crossover junction endodeoxyribonuclease activity",6
"dGTPase activity",6
"deoxyribonucleotide catabolic process",6
"response to radiation",6
"response to light stimulus",6
"response to mechanical stimulus",6
"external side of plasma membrane",6
"cytidine deamination",6
"response to organic substance",6
"regulation of signaling receptor activity",6
"negative regulation of transposition",6
"regulation of double-strand break repair via homologous recombination",6
"positive regulation of epithelial cell migration",6
"regulation of transcription from RNA polymerase II promoter in response to UV-induced DNA damage",6
"DNA double-strand break processing involved in repair via single-strand annealing",6
"negative regulation of peptidyl-threonine phosphorylation",6
"negative regulation of G2/M transition of mitotic cell cycle",6
"positive regulation of neuron projection development",6
"regulation of phosphatidylinositol 3-kinase signaling",6
"positive regulation of phosphatidylinositol 3-kinase signaling",6
"postsynaptic density",6
"actin cytoskeleton",6
"membrane",6
"viral process",6
"kinase activity",6
"somatic hypermutation of immunoglobulin genes",6
"negative regulation of angiogenesis",6
"sarcoplasmic reticulum",6
"base conversion or substitution editing",6
"cytidine to uridine editing",6
"protein deubiquitination",6
"triphosphoric monoester hydrolase activity",6
"nuclear receptor binding",6
"transcriptional repressor complex",6
"5'-flap endonuclease activity",6
"peptidyl-threonine phosphorylation",6
"cytokine-mediated signaling pathway",6
"protein phosphatase regulator activity",6
"enzyme binding",6
"kinase binding",6
"protein domain specific binding",6
"interleukin-1 binding",6
"Z disc",6
"lamellipodium",6
"actin cytoskeleton organization",6
"cell junction",6
