"node","type"
"10273.Q9PX24_MYXVL",0
"10273.MT5_MYXVL",0
"CXCL8",1
"CUL1",1
"G1/S transition of mitotic cell cycle",6
"G2/M transition of mitotic cell cycle",6
"protein polyubiquitination",6
"angiogenesis",6
"stimulatory C-type lectin receptor signaling pathway",6
"response to molecule of bacterial origin",6
"interleukin-8 receptor binding",6
"protein binding",6
"extracellular region",6
"extracellular space",6
"cell",6
"nucleoplasm",6
"cytosol",6
"ubiquitin-dependent protein catabolic process",6
"protein monoubiquitination",6
"cellular iron ion homeostasis",6
"chemotaxis",6
"inflammatory response",6
"immune response",6
"cell cycle arrest",6
"signal transduction",6
"G protein-coupled receptor signaling pathway",6
"chemokine activity",6
"cell population proliferation",6
"negative regulation of cell population proliferation",6
"animal organ morphogenesis",6
"SCF complex assembly",6
"negative regulation of G2/M transition of mitotic cell cycle",6
"viral process",6
"Wnt signaling pathway",6
"protein ubiquitination",6
"SCF ubiquitin ligase complex",6
"cytokine-mediated signaling pathway",6
"calcium-mediated signaling",6
"regulation of cell adhesion",6
"neutrophil chemotaxis",6
"leukocyte chemotaxis",6
"SCF-dependent proteasomal ubiquitin-dependent protein catabolic process",6
"cullin-RING ubiquitin ligase complex",6
"receptor internalization",6
"ubiquitin protein ligase binding",6
"response to endoplasmic reticulum stress",6
"intracellular signal transduction",6
"PERK-mediated unfolded protein response",6
"NIK/NF-kappaB signaling",6
"Fc-epsilon receptor signaling pathway",6
"neutrophil activation",6
"proteasome-mediated ubiquitin-dependent protein catabolic process",6
"post-translational protein modification",6
"cellular response to fibroblast growth factor stimulus",6
"regulation of single stranded viral RNA replication via double stranded DNA intermediate",6
"CXCR chemokine receptor binding",6
"negative regulation of G protein-coupled receptor signaling pathway",6
"positive regulation of angiogenesis",6
"embryonic digestive tract development",6
"T cell receptor signaling pathway",6
"induction of positive chemotaxis",6
"stress-activated MAPK cascade",6
"antimicrobial humoral immune response mediated by antimicrobial peptide",6
"chemokine-mediated signaling pathway",6
"interleukin-1-mediated signaling pathway",6
"cellular response to lipopolysaccharide",6
"cellular response to interleukin-1",6
"cellular response to tumor necrosis factor",6
"positive regulation of neutrophil chemotaxis",6
"intrinsic apoptotic signaling pathway",6
"regulation of mitotic cell cycle phase transition",6
"Parkin-FBXW7-Cul1 ubiquitin ligase complex",6
"regulation of entry of bacterium into host cell",6
