"node","type"
"63330.MATRX_HENDH",0
"63330.FUS_HENDH",0
"63330.V_HENDH",0
"SFXN3",2
"AKT3",2
"STAT3",2
"SFXN5",2
"LY96",2
"STAT5B",2
"STAT6",2
"SOCS5",2
"CD46",2
"STAT2",2
"SFXN1",2
"SOCS1",2
"SOCS3",2
"STAT5A",2
"SFXN4",2
"STAT1",2
"SFXN2",2
"TLR4",2
"AKT2",2
"SOCS6",2
"CISH",2
"EGFR",2
"MAGEC2",2
"PIM1",2
"EFTUD2",2
"GLS",2
"MOV10",2
"RALGAPA2",2
"ITGB1",2
"COX15",2
"GBAS",2
"FN1",2
"ARIH1",2
"HRAS",2
"CALM1",2
"MYC",2
"SIRT1",2
"GSK3B",2
"MAPK1",2
"NTRK1",2
"HSPA4L",2
"FBXO45",2
"CUL4A",2
"ADAM32",2
"AGR2",2
"ACTN4",2
"CRK",2
"CCNA1",2
"CCNA2",2
"ISG15",2
"DNMT1",2
"AGK",2
"ADSL",2
"EP300",2
"ABL2",2
"GRWD1",2
"ITFG1",2
"ESR1",2
"CSNK2B",2
"EP400",2
"BGN",2
"HSP90B1",2
"CCT7",2
"KRAS",2
"LRRFIP1",2
"STAU1",2
"DDB1",2
"MGRN1",2
"MLH1",2
"HNRNPL",2
"EZH2",2
"SLC39A9",2
"AP2B1",2
"PVR",2
"KIAA1429",2
"HGS",2
"CUL7",2
"CUL1",2
"S100A9",2
"APP",2
"DCUN1D5",2
"SLC25A11",2
"COPA",2
"CD247",2
"ESYT1",2
"FADD",2
"BRCA2",2
"GAN",2
"HNRNPM",2
"EWSR1",2
"HIGD2A",2
"BRCA1",2
"CHUK",2
"CDC23",2
"RNF2",2
"CRP",2
"LIN28A",2
"HIF1A",2
"CDC37",2
"ATG16L1",2
"ANXA2",2
"APPL1",2
"HMOX1",2
"CAV1",2
"CEBPB",2
"ILF3",2
"RNF4",2
"RNF123",2
"PPARG",2
"HDAC1",2
"NR1H2",2
"COPS6",2
"CDK9",2
"ITCH",2
"APOOL",2
"CA9",2
"FBXL5",2
"ADAR",2
"CDC34",2
"IKBKG",2
"DCTN1",2
"NR4A1",2
"MTX2",2
"KLHL13",2
"AURKA",2
"MVP",2
"INPPL1",2
"MED14",2
"GNB2L1",2
"ESR2",2
"CFTR",2
"HSPD1",2
