"V1","V2"
"XPO1","ribonucleoprotein complex"
"XPO1","intracellular transport of virus"
"XPO1","mRNA transport"
"XPO1","regulation of protein export from nucleus"
"XPO1","host cell"
"XPO1","regulation of mRNA stability"
"XPO1","intracellular membrane-bounded organelle"
"XPO1","response to drug"
"XPO1","ribosome biogenesis"
"XPO1","protein localization to nucleus"
"XPO1","protein-containing complex"
"XPO1","regulation of proteasomal ubiquitin-dependent protein catabolic process"
"XPO1","nuclear membrane"
"XPO1","protein domain specific binding"
"XPO1","viral process"
"XPO1","membrane"
"XPO1","Cajal body"
"XPO1","regulation of centrosome duplication"
"XPO1","Ran GTPase binding"
"XPO1","nucleocytoplasmic transport"
"XPO1","protein export from nucleus"
"XPO1","cytosol"
"XPO1","cytoplasm"
"XPO1","nucleolus"
"XPO1","nucleoplasm"
"XPO1","annulate lamellae"
"XPO1","nuclear envelope"
"XPO1","nucleus"
"XPO1","protein binding"
"XPO1","nuclear export signal receptor activity"
"XPO1","RNA binding"
"XPO1","kinetochore"
"XPO1","negative regulation of transcription by RNA polymerase II"
"XPO1","ribosomal small subunit export from nucleus"
"XPO1","ribosomal large subunit export from nucleus"
"XPO1","ribosomal subunit export from nucleus"
"TBK1","positive regulation of xenophagy"
"TBK1","regulation of neuron death"
"TBK1","cellular response to cytokine stimulus"
"TBK1","positive regulation of type I interferon-mediated signaling pathway"
"TBK1","defense response to virus"
"TBK1","phosphoprotein binding"
"TBK1","defense response to Gram-positive bacterium"
"TBK1","positive regulation of transcription by RNA polymerase II"
"TBK1","positive regulation of interferon-beta biosynthetic process"
"TBK1","innate immune response"
"TBK1","dendritic cell proliferation"
"TBK1","intracellular membrane-bounded organelle"
"TBK1","positive regulation of I-kappaB kinase/NF-kappaB signaling"
"TBK1","identical protein binding"
"TBK1","TRIF-dependent toll-like receptor signaling pathway"
"TBK1","positive regulation of peptidyl-serine phosphorylation"
"TBK1","positive regulation of interferon-beta production"
"TBK1","positive regulation of interferon-alpha production"
"TBK1","type I interferon production"
"TBK1","positive regulation of type I interferon production"
"TBK1","negative regulation of type I interferon production"
"TBK1","regulation of type I interferon production"
"TBK1","protein phosphatase binding"
"TBK1","peptidyl-threonine phosphorylation"
"TBK1","peptidyl-serine phosphorylation"
"TBK1","positive regulation of macroautophagy"
"TBK1","viral process"
"TBK1","negative regulation of gene expression"
"TBK1","endosome membrane"
"TBK1","response to virus"
"TBK1","I-kappaB kinase/NF-kappaB signaling"
"TBK1","inflammatory response"
"TBK1","protein phosphorylation"
"TBK1","cytosol"
"TBK1","cytoplasm"
"TBK1","nucleoplasm"
"TBK1","ATP binding"
"TBK1","protein binding"
"TBK1","protein serine/threonine kinase activity"
"TBK1","protein kinase activity"
"TBK1","nucleic acid binding"
"TBK1","activation of innate immune response"
"TBK1","XPO1"
"TRIM25","cellular response to leukemia inhibitory factor"
"TRIM25","negative regulation of viral release from host cell"
"TRIM25","regulation of viral release from host cell"
"TRIM25","ubiquitin protein ligase activity"
"TRIM25","interferon-gamma-mediated signaling pathway"
"TRIM25","positive regulation of NF-kappaB transcription factor activity"
"TRIM25","positive regulation of DNA-binding transcription factor activity"
"TRIM25","metal ion binding"
"TRIM25","negative regulation of viral entry into host cell"
"TRIM25","regulation of viral entry into host cell"
"TRIM25","cadherin binding"
"TRIM25","innate immune response"
"TRIM25","response to estrogen"
"TRIM25","positive regulation of I-kappaB kinase/NF-kappaB signaling"
"TRIM25","RIG-I binding"
"TRIM25","RIG-I signaling pathway"
"TRIM25","response to vitamin D"
"TRIM25","negative regulation of type I interferon production"
"TRIM25","ubiquitin-dependent ERAD pathway"
"TRIM25","translesion synthesis"
"TRIM25","ligase activity"
"TRIM25","nuclear body"
"TRIM25","viral process"
"TRIM25","cytoplasmic stress granule"
"TRIM25","protein monoubiquitination"
"TRIM25","ubiquitin-dependent protein catabolic process"
"TRIM25","cytosol"
"TRIM25","nucleoplasm"
"TRIM25","protein binding"
"TRIM25","RNA binding"
"TRIM25","XPO1"
"TRIM25","TBK1"
"ATM","DNA repair complex"
"ATM","regulation of cellular response to gamma radiation"
"ATM","positive regulation of telomerase catalytic core complex assembly"
"ATM","positive regulation of telomere maintenance via telomere lengthening"
"ATM","negative regulation of telomere capping"
"ATM","negative regulation of TORC1 signaling"
"ATM","regulation of microglial cell activation"
"ATM","positive regulation of DNA catabolic process"
"ATM","regulation of signal transduction by p53 class mediator"
"ATM","regulation of cellular response to heat"
"ATM","establishment of protein-containing complex localization to telomere"
"ATM","establishment of RNA localization to telomere"
"ATM","replicative senescence"
"ATM","signal transduction involved in mitotic G2 DNA damage checkpoint"
"ATM","cellular response to nitrosative stress"
"ATM","cellular response to X-ray"
"ATM","cellular response to gamma radiation"
"ATM","cellular response to retinoic acid"
"ATM","histone mRNA catabolic process"
"ATM","regulation of telomerase activity"
"ATM","neuron apoptotic process"
"ATM","oocyte development"
"ATM","thymus development"
"ATM","protein N-terminus binding"
"ATM","protein autophosphorylation"
"ATM","positive regulation of transcription by RNA polymerase II"
"ATM","positive regulation of cell adhesion"
"ATM","meiotic telomere clustering"
"ATM","protein-containing complex binding"
"ATM","positive regulation of neuron apoptotic process"
"ATM","positive regulation of DNA damage response, signal transduction by p53 class mediator"
"ATM","intracellular membrane-bounded organelle"
"ATM","positive regulation of apoptotic process"
"ATM","regulation of apoptotic process"
"ATM","identical protein binding"
"ATM","lipoprotein catabolic process"
"ATM","peptidyl-serine autophosphorylation"
"ATM","phosphatidylinositol-3-phosphate biosynthetic process"
"ATM","multicellular organism growth"
"ATM","V(D)J recombination"
"ATM","positive regulation of histone phosphorylation"
"ATM","positive regulation of telomere maintenance via telomerase"
"ATM","regulation of telomere maintenance via telomerase"
"ATM","cytoplasmic vesicle"
"ATM","negative regulation of B cell proliferation"
"ATM","positive regulation of cell migration"
"ATM","peptidyl-serine phosphorylation"
"ATM","histone phosphorylation"
"ATM","1-phosphatidylinositol-3-kinase activity"
"ATM","positive regulation of gene expression"
"ATM","regulation of autophagy"
"ATM","response to ionizing radiation"
"ATM","post-embryonic development"
"ATM","intrinsic apoptotic signaling pathway in response to DNA damage"
"ATM","determination of adult lifespan"
"ATM","heart development"
"ATM","brain development"
"ATM","signal transduction"
"ATM","female meiotic nuclear division"
"ATM","male meiotic nuclear division"
"ATM","reciprocal meiotic recombination"
"ATM","mitotic spindle assembly checkpoint"
"ATM","cell cycle arrest"
"ATM","DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest"
"ATM","DNA damage induced protein phosphorylation"
"ATM","cellular response to DNA damage stimulus"
"ATM","protein phosphorylation"
"ATM","double-strand break repair via nonhomologous end joining"
"ATM","DNA replication"
"ATM","spindle"
"ATM","nucleolus"
"ATM","nucleoplasm"
"ATM","nucleus"
"ATM","cell"
"ATM","ATP binding"
"ATM","protein binding"
"ATM","DNA-dependent protein kinase activity"
"ATM","protein serine/threonine kinase activity"
"ATM","DNA binding"
"ATM","immunoglobulin production"
"ATM","pre-B cell allelic exclusion"
"ATM","somitogenesis"
"ATM","response to hypoxia"
"ATM","ovarian follicle development"
"ATM","nuclear chromosome, telomeric region"
"ATM","chromosome, telomeric region"
"ATM","DNA double-strand break processing"
"ATM","double-strand break repair via homologous recombination"
"ATM","telomere maintenance"
"ATM","DNA damage checkpoint"
"1511908.NS2_MUMIP","XPO1"
"1511908.NS2_MUMIP","XPO1"
"1511908.NS2_MUMIP","TBK1"
"1511908.NS2_MUMIP","TBK1"
"1511908.NS1_MUMIP","TRIM25"
"1511908.NS1_MUMIP","TRIM25"
