"V1","V2"
"ZWINT","ZWILCH"
"SPC25","ZWILCH"
"SPC25","ZWINT"
"PPP2R5B","ZWILCH"
"PPP2R5B","PSMB11"
"PPP2R5B","ZWINT"
"PPP2R5B","SPC25"
"TPX2","ZWINT"
"TPX2","SPC25"
"ZW10","ZWILCH"
"ZW10","ZWINT"
"ZW10","SPC25"
"ZW10","PPP2R5B"
"TROAP","TPX2"
"RRM1","CCNB3"
"H2AFJ","H2AFB1"
"SPC24","ZWILCH"
"SPC24","ZWINT"
"SPC24","SPC25"
"SPC24","PPP2R5B"
"SPC24","ZW10"
"PLK3","SNCB"
"PLK3","CCNB3"
"INCENP","ZWILCH"
"INCENP","ZWINT"
"INCENP","SPC25"
"INCENP","PPP2R5B"
"INCENP","TPX2"
"INCENP","ZW10"
"INCENP","RRM1"
"INCENP","SPC24"
"SFI1","TPX2"
"CDCA7","RRM1"
"FBXO5","PSMB11"
"FBXO5","CDCA7"
"TAOK1","ZWILCH"
"TAOK1","ZWINT"
"TAOK1","SPC25"
"TAOK1","PPP2R5B"
"TAOK1","ZW10"
"TAOK1","SPC24"
"TAOK1","INCENP"
"TUBG2","SFI1"
"TTBK2","ZWINT"
"TTBK2","SFI1"
"TUBGCP5","SFI1"
"TUBGCP5","TUBG2"
"WAPAL","ZWILCH"
"WAPAL","ZWINT"
"WAPAL","SPC25"
"WAPAL","PPP2R5B"
"WAPAL","ZW10"
"WAPAL","SPC24"
"WAPAL","INCENP"
"WAPAL","TAOK1"
"VAMP4","TMF1"
"VAMP4","ZW10"
"SGOL2","ZWILCH"
"SGOL2","ZWINT"
"SGOL2","SPC25"
"SGOL2","PPP2R5B"
"SGOL2","ZW10"
"SGOL2","SPC24"
"SGOL2","INCENP"
"SGOL2","TAOK1"
"SGOL2","WAPAL"
"TNFSF11","ZC3HC1"
"TNFSF11","PSMB11"
"TNFSF11","PTHLH"
"NUP37","ZWILCH"
"NUP37","ZWINT"
"NUP37","SPC25"
"NUP37","PPP2R5B"
"NUP37","ZW10"
"NUP37","SPC24"
"NUP37","INCENP"
"NUP37","TAOK1"
"NUP37","WAPAL"
"NUP37","SGOL2"
"SSNA1","TPX2"
"SSNA1","SFI1"
"SSNA1","TUBG2"
"SSNA1","TTBK2"
"SSNA1","TUBGCP5"
"STAG2","ZWILCH"
"STAG2","H2AFB1"
"STAG2","ZWINT"
"STAG2","SPC25"
"STAG2","PPP2R5B"
"STAG2","ZW10"
"STAG2","H2AFJ"
"STAG2","SPC24"
"STAG2","INCENP"
"STAG2","TAOK1"
"STAG2","WAPAL"
"STAG2","SGOL2"
"STAG2","NUP37"
"KIF24","SFI1"
"KIF24","TTBK2"
"KIF24","SSNA1"
"PRC1","ZWINT"
"PRC1","SPC25"
"PRC1","TPX2"
"PRC1","TROAP"
"PRC1","RRM1"
"PRC1","SPC24"
"PRC1","INCENP"
"PRC1","FBXO5"
"TTK","ZWILCH"
"TTK","ZWINT"
"TTK","SPC25"
"TTK","TPX2"
"TTK","TROAP"
"TTK","SPC24"
"TTK","INCENP"
"TTK","FBXO5"
"TTK","SGOL2"
"TTK","PRC1"
"PPP2R5A","ZWILCH"
"PPP2R5A","PSMB11"
"PPP2R5A","ZWINT"
"PPP2R5A","SPC25"
"PPP2R5A","PPP2R5B"
"PPP2R5A","ZW10"
"PPP2R5A","SPC24"
"PPP2R5A","INCENP"
"PPP2R5A","TAOK1"
"PPP2R5A","WAPAL"
"PPP2R5A","SGOL2"
"PPP2R5A","NUP37"
"PPP2R5A","STAG2"
"KIF18A","ZWILCH"
"KIF18A","ZWINT"
"KIF18A","SPC25"
"KIF18A","PPP2R5B"
"KIF18A","TPX2"
"KIF18A","ZW10"
"KIF18A","SPC24"
"KIF18A","INCENP"
"KIF18A","TAOK1"
"KIF18A","WAPAL"
"KIF18A","SGOL2"
"KIF18A","NUP37"
"KIF18A","STAG2"
"KIF18A","PRC1"
"KIF18A","TTK"
"KIF18A","PPP2R5A"
"SDCCAG8","TPX2"
"SDCCAG8","SFI1"
"SDCCAG8","TUBG2"
"SDCCAG8","TTBK2"
"SDCCAG8","TUBGCP5"
"SDCCAG8","SSNA1"
"SDCCAG8","KIF24"
"USP16","TTK"
"CENPL","ZWILCH"
