"V1","V2"
"SH3KBP1","membrane organization"
"SH3KBP1","positive regulation of B cell activation"
"SH3KBP1","synapse"
"SH3KBP1","neuron projection"
"SH3KBP1","negative regulation of epidermal growth factor receptor signaling pathway"
"SH3KBP1","cytoplasmic vesicle membrane"
"SH3KBP1","endocytic vesicle"
"SH3KBP1","SH3 domain binding"
"SH3KBP1","cell migration"
"SH3KBP1","regulation of cell shape"
"SH3KBP1","axon guidance"
"SH3KBP1","cell-cell signaling"
"SH3KBP1","actin filament organization"
"SH3KBP1","cytoskeleton organization"
"SH3KBP1","apoptotic process"
"SH3KBP1","endocytosis"
"SH3KBP1","focal adhesion"
"SH3KBP1","cell-cell junction"
"SH3KBP1","plasma membrane"
"SH3KBP1","cytoskeleton"
"SH3KBP1","cytosol"
"SH3KBP1","cytoplasm"
"SH3KBP1","protein binding"
"TRADD","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors"
"TRADD","regulation of extrinsic apoptotic signaling pathway via death domain receptors"
"TRADD","positive regulation of NIK/NF-kappaB signaling"
"TRADD","extrinsic apoptotic signaling pathway"
"TRADD","death-inducing signaling complex assembly"
"TRADD","cellular response to tumor necrosis factor"
"TRADD","death domain binding"
"TRADD","positive regulation of hair follicle development"
"TRADD","positive regulation of NF-kappaB transcription factor activity"
"TRADD","positive regulation of inflammatory response"
"TRADD","membrane raft"
"TRADD","protein-containing complex binding"
"TRADD","receptor complex"
"TRADD","positive regulation of I-kappaB kinase/NF-kappaB signaling"
"TRADD","positive regulation of apoptotic process"
"TRADD","identical protein binding"
"TRADD","tumor necrosis factor-mediated signaling pathway"
"TRADD","death-inducing signaling complex"
"TRADD","positive regulation of cell migration"
"TRADD","kinase binding"
"TRADD","regulation of tumor necrosis factor-mediated signaling pathway"
"TRADD","extrinsic apoptotic signaling pathway via death domain receptors"
"TRADD","I-kappaB kinase/NF-kappaB signaling"
"TRADD","transmembrane receptor protein tyrosine kinase signaling pathway"
"TRADD","signal transduction"
"TRADD","activation of cysteine-type endopeptidase activity involved in apoptotic process"
"TRADD","apoptotic process"
"TRADD","plasma membrane"
"TRADD","cytoskeleton"
"TRADD","cytosol"
"TRADD","cytoplasm"
"TRADD","nucleus"
"TRADD","protein binding"
"TRADD","tumor necrosis factor receptor binding"
"TRADD","transmembrane receptor protein tyrosine kinase adaptor activity"
"TRADD","tumor necrosis factor receptor superfamily complex"
"TRADD","SH3KBP1"
"DUSP6","response to growth factor"
"DUSP6","negative regulation of ERK1 and ERK2 cascade"
"DUSP6","regulation of heart growth"
"DUSP6","response to nitrosative stress"
"DUSP6","positive regulation of apoptotic process"
"DUSP6","response to drug"
"DUSP6","peptidyl-tyrosine dephosphorylation"
"DUSP6","cell differentiation"
"DUSP6","MAP kinase tyrosine/serine/threonine phosphatase activity"
"DUSP6","response to organic cyclic compound"
"DUSP6","protein tyrosine/serine/threonine phosphatase activity"
"DUSP6","protein dephosphorylation"
"DUSP6","cytosol"
"DUSP6","cytoplasm"
"DUSP6","nucleoplasm"
"DUSP6","protein binding"
"DUSP6","protein tyrosine phosphatase activity"
"DUSP6","inactivation of MAPK activity"
"DUSP6","activation of MAPK activity"
"DUSP6","MAPK cascade"
"AMBP","blood microparticle"
"AMBP","extracellular exosome"
"AMBP","collagen-containing extracellular matrix"
"AMBP","negative regulation of immune response"
"AMBP","calcium oxalate binding"
"AMBP","negative regulation of JNK cascade"
"AMBP","intracellular membrane-bounded organelle"
"AMBP","protein homodimerization activity"
"AMBP","heme catabolic process"
"AMBP","protein catabolic process"
"AMBP","heme binding"
"AMBP","IgA binding"
"AMBP","calcium channel inhibitor activity"
"AMBP","protein-chromophore linkage"
"AMBP","viral process"
"AMBP","negative regulation of endopeptidase activity"
"AMBP","cell surface"
"AMBP","female pregnancy"
"AMBP","cell adhesion"
"AMBP","receptor-mediated endocytosis"
"AMBP","plasma membrane"
"AMBP","extracellular space"
"AMBP","extracellular region"
"AMBP","protein binding"
"AMBP","serine-type endopeptidase inhibitor activity"
"HPN","positive regulation of thyroid hormone generation"
"HPN","positive regulation of hepatocyte proliferation"
"HPN","pilomotor reflex"
"HPN","response to thyroid hormone"
"HPN","cochlea morphogenesis"
"HPN","potassium ion transmembrane transport"
"HPN","extracellular exosome"
"HPN","serine-type exopeptidase activity"
"HPN","detection of mechanical stimulus involved in sensory perception of sound"
"HPN","negative regulation of epithelial cell proliferation"
"HPN","hepatocyte growth factor receptor signaling pathway"
"HPN","positive regulation by host of viral transcription"
"HPN","negative regulation of apoptotic process"
"HPN","neuronal cell body"
"HPN","basement membrane disassembly"
"HPN","nuclear membrane"
"HPN","positive regulation of cell growth"
"HPN","apical plasma membrane"
"HPN","integral component of membrane"
"HPN","positive regulation of plasminogen activation"
"HPN","negative regulation of epithelial to mesenchymal transition"
"HPN","positive regulation of gene expression"
"HPN","cell surface"
"HPN","regulation of cell shape"
"HPN","serine-type peptidase activity"
"HPN","peptidase activity"
"HPN","proteolysis"
"HPN","cell-cell junction"
"HPN","integral component of plasma membrane"
"HPN","plasma membrane"
"HPN","endoplasmic reticulum membrane"
"HPN","protein binding"
"HPN","serine-type endopeptidase activity"
"TSG101","positive regulation of ubiquitin-dependent endocytosis"
"TSG101","exosomal secretion"
"TSG101","positive regulation of viral budding via host ESCRT complex"
"TSG101","regulation of extracellular exosome assembly"
"TSG101","positive regulation of exosomal secretion"
"TSG101","positive regulation of nucleic acid-templated transcription"
"TSG101","positive regulation of viral release from host cell"
"TSG101","regulation of viral release from host cell"
"TSG101","autophagosome maturation"
"TSG101","Flemming body"
"TSG101","intracellular transport of virus"
"TSG101","extracellular exosome"
"TSG101","cell division"
"TSG101","calcium-dependent protein binding"
"TSG101","virion binding"
"TSG101","viral budding"
"TSG101","negative regulation of transcription, DNA-templated"
"TSG101","protein-containing complex binding"
"TSG101","host cell"
"TSG101","regulation of MAP kinase activity"
"TSG101","ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway"
"TSG101","ubiquitin binding"
"TSG101","protein homodimerization activity"
"TSG101","negative regulation of epidermal growth factor receptor signaling pathway"
"TSG101","viral budding via host ESCRT complex"
"TSG101","multivesicular body assembly"
"TSG101","late endosome membrane"
"TSG101","early endosome membrane"
"TSG101","ubiquitin protein ligase binding"
"TSG101","nuclear receptor transcription coactivator activity"
"TSG101","keratinocyte differentiation"
"TSG101","viral life cycle"
"TSG101","macroautophagy"
"TSG101","endosomal transport"
"TSG101","protein transport"
"TSG101","endosome membrane"
"TSG101","endosome to lysosome transport"
"TSG101","negative regulation of cell population proliferation"
"TSG101","negative regulation of epidermal growth factor-activated receptor activity"
"TSG101","cell cycle arrest"
"TSG101","extracellular transport"
"TSG101","protein monoubiquitination"
"TSG101","plasma membrane"
"TSG101","cytosol"
"TSG101","microtubule organizing center"
"TSG101","multivesicular body"
"TSG101","late endosome"
"TSG101","early endosome"
"TSG101","endosome"
"TSG101","cytoplasm"
"TSG101","nucleolus"
"TSG101","protein binding"
"TSG101","transcription corepressor activity"
"TSG101","DNA binding"
"TSG101","regulation of cell growth"
"TSG101","ESCRT I complex"
"TSG101","SH3KBP1"
"DUSP1","negative regulation of DNA biosynthetic process"
"DUSP1","cellular response to chemokine"
"DUSP1","negative regulation of p38MAPK cascade"
"DUSP1","regulation of mitotic cell cycle spindle assembly checkpoint"
"DUSP1","negative regulation of monocyte chemotaxis"
"DUSP1","mitotic cell cycle arrest"
"DUSP1","negative regulation of ERK1 and ERK2 cascade"
"DUSP1","peptidyl-serine dephosphorylation"
"DUSP1","response to calcium ion"
"DUSP1","response to cAMP"
"DUSP1","negative regulation of meiotic cell cycle"
"DUSP1","response to glucocorticoid"
"DUSP1","mitogen-activated protein kinase binding"
"DUSP1","negative regulation of MAPK cascade"
"DUSP1","negative regulation of MAP kinase activity"
"DUSP1","negative regulation of apoptotic process"
"DUSP1","positive regulation of apoptotic process"
"DUSP1","regulation of apoptotic process"
"DUSP1","response to hydrogen peroxide"
"DUSP1","peptidyl-threonine dephosphorylation"
"DUSP1","intracellular signal transduction"
"DUSP1","peptidyl-tyrosine dephosphorylation"
"DUSP1","response to testosterone"
"DUSP1","cellular response to hormone stimulus"
"DUSP1","response to retinoic acid"
"DUSP1","response to estradiol"
"DUSP1","growth factor binding"
"DUSP1","MAP kinase tyrosine/serine/threonine phosphatase activity"
"DUSP1","response to light stimulus"
"DUSP1","protein tyrosine/threonine phosphatase activity"
"DUSP1","negative regulation of cell population proliferation"
"DUSP1","protein tyrosine/serine/threonine phosphatase activity"
"DUSP1","negative regulation of cell adhesion"
