"V1","V2"
"DNAJC13","regulation of early endosome to late endosome transport"
"DNAJC13","regulation of early endosome to recycling endosome transport"
"DNAJC13","WASH complex"
"DNAJC13","extracellular exosome"
"DNAJC13","neutrophil degranulation"
"DNAJC13","intracellular membrane-bounded organelle"
"DNAJC13","azurophil granule membrane"
"DNAJC13","early endosome membrane"
"DNAJC13","secretory granule membrane"
"DNAJC13","membrane"
"DNAJC13","protein transport"
"DNAJC13","endosome membrane"
"DNAJC13","endosome organization"
"DNAJC13","receptor-mediated endocytosis"
"DNAJC13","plasma membrane"
"DNAJC13","cytosol"
"DNAJC13","lysosomal membrane"
"DNAJC13","protein binding"
"DNAJC13","osteoblast differentiation"
"37128.TGB2_PMTVS","DNAJC13"
"37128.TGB2_PMTVS","DNAJC13"
