"V1","V2"
"TLR8","TLR7"
"IL2","IL13"
"IL18R1","IL18BP"
"IL37","IL18BP"
"IL37","IL18R1"
"IL4","TLR7"
"IL4","IL13"
"IL4","IL2"
"IL18RAP","IL18BP"
"IL18RAP","IL18R1"
"IL18RAP","IL37"
"IL5","IL13"
"IL5","IL2"
"IL5","IL4"
"IL17A","TLR7"
"IL17A","IL13"
"IL17A","IL2"
"IL17A","IL4"
"IL17A","IL5"
"STAT4","IL18R1"
"STAT4","IL4"
"STAT4","IL18RAP"
"TLR5","IL17A"
"IL6","TLR7"
"IL6","TLR8"
"IL6","TLR10"
"IL6","TLR6"
"IL6","IL13"
"IL6","IL2"
"IL6","IL37"
"IL6","IL4"
"IL6","IL5"
"IL6","IL17A"
"IL6","STAT4"
"IL6","TLR5"
"IL22","IL4"
"IL22","IL17A"
"IL22","IL6"
"CXCL10","TLR8"
"CXCL10","IL13"
"CXCL10","IL2"
"CXCL10","IL4"
"CXCL10","IL5"
"CXCL10","IL17A"
"CXCL10","IL6"
"ADIPOQ","IL6"
"CXCL1","IL13"
"CXCL1","IL4"
"CXCL1","IL5"
"CXCL1","IL17A"
"CXCL1","IL6"
"CXCL1","CXCL10"
"NLRC4","TLR8"
"NLRC4","MEFV"
"NLRC4","TLR5"
"IFNG","IL13"
"IFNG","IL2"
"IFNG","IL4"
"IFNG","IL5"
"IFNG","IL17A"
"IFNG","STAT4"
"IFNG","IL6"
"IFNG","CXCL10"
"NLRP6","MEFV"
"NLRP6","NLRC4"
"TLR2","TLR6"
"TLR2","IL4"
"TLR2","IL17A"
"TLR2","TLR5"
"TLR2","IL6"
"TLR2","CXCL10"
"TLR2","CXCL1"
"TLR2","NLRC4"
"TLR2","IFNG"
"TLR3","TLR7"
"TLR3","TLR8"
"TLR3","IL4"
"TLR3","IL6"
"TLR3","CXCL10"
"CASP5","NLRC4"
"CASP5","NLRP6"
"CSF2","IL13"
"CSF2","IL2"
"CSF2","IL4"
"CSF2","IL5"
"CSF2","IL17A"
"CSF2","IL6"
"CSF2","CXCL10"
"CSF2","CXCL1"
"CSF2","IFNG"
"CSF2","TLR2"
"CSF2","TLR3"
"VEGFA","IL13"
"VEGFA","IL2"
"VEGFA","IL4"
"VEGFA","IL17A"
"VEGFA","IL6"
"VEGFA","CXCL10"
"VEGFA","CXCL1"
"VEGFA","TLR2"
"VEGFA","CSF2"
"IL1R1","TLR7"
"IL1R1","TLR8"
"IL1R1","TLR10"
"IL1R1","TLR6"
"IL1R1","IL37"
"IL1R1","TLR5"
"IL1R1","IL6"
"IL1R1","TLR2"
"IL1R1","TLR3"
"IL15","IL13"
"IL15","IL2"
"IL15","IL4"
"IL15","IL5"
"IL15","IL17A"
"IL15","IL6"
"IL15","CXCL10"
"IL15","IFNG"
"IL15","CSF2"
"MMP9","IL13"
"MMP9","IL17A"
"MMP9","IL6"
"MMP9","CXCL10"
"MMP9","CXCL1"
"MMP9","IFNG"
"MMP9","TLR2"
"MMP9","VEGFA"
"CD69","IL2"
"CD69","IL4"
"CD69","IL17A"
"CD69","IFNG"
"CD69","CSF2"
"CD69","IL15"
"IL10","TLR7"
"IL10","TLR8"
"IL10","TLR10"
"IL10","TLR6"
"IL10","IL13"
"IL10","IL2"
"IL10","IL4"
"IL10","IL5"
"IL10","IL17A"
"IL10","STAT4"
"IL10","TLR5"
"IL10","IL6"
"IL10","IL22"
"IL10","CXCL10"
"IL10","ADIPOQ"
"IL10","CXCL1"
"IL10","IFNG"
"IL10","TLR2"
"IL10","TLR3"
"IL10","CSF2"
"IL10","VEGFA"
"IL10","IL1R1"
"IL10","IL15"
"IL10","MMP9"
"IL10","CD69"
"IL1B","TLR7"
"IL1B","TLR8"
"IL1B","IL13"
"IL1B","IL2"
"IL1B","IL4"
"IL1B","MEFV"
"IL1B","IL5"
"IL1B","IL17A"
"IL1B","IL6"
"IL1B","CXCL10"
"IL1B","ADIPOQ"
"IL1B","CXCL1"
"IL1B","NLRC4"
"IL1B","IFNG"
"IL1B","TLR2"
"IL1B","TLR3"
"IL1B","CSF2"
"IL1B","VEGFA"
"IL1B","IL1R1"
"IL1B","IL15"
"IL1B","MMP9"
"IL1B","IL10"
"CCR7","IL2"
"CCR7","IL4"
"CCR7","IL6"
"CCR7","CXCL10"
"CCR7","CXCL1"
"CCR7","CD69"
"CCR7","IL10"
"TLR4","TLR7"
"TLR4","TLR6"
"TLR4","IL13"
"TLR4","IL2"
"TLR4","IL4"
"TLR4","IL17A"
"TLR4","TLR5"
"TLR4","IL6"
"TLR4","CXCL10"
"TLR4","ADIPOQ"
"TLR4","CXCL1"
"TLR4","NLRC4"
"TLR4","IFNG"
"TLR4","TLR2"
"TLR4","CSF2"
"TLR4","VEGFA"
"TLR4","IL1R1"
"TLR4","MMP9"
"TLR4","IL10"
"TLR4","IL1B"
"NLRP1","MEFV"
"NLRP1","NLRC4"
"NLRP1","CASP5"
"NLRP3","TLR7"
"NLRP3","TLR8"
"NLRP3","TLR10"
"NLRP3","TLR6"
"NLRP3","MEFV"
"NLRP3","TLR5"
"NLRP3","IL6"
"NLRP3","NLRC4"
"NLRP3","TLR2"
"NLRP3","TLR3"
"NLRP3","CASP5"
"NLRP3","IL1R1"
"NLRP3","IL1B"
"NLRP3","TLR4"
"NLRP3","NLRP1"
"AIM2","MEFV"
"AIM2","NLRC4"
"AIM2","NLRP6"
"AIM2","CASP5"
"AIM2","NLRP1"
"AIM2","NLRP3"
"NFKB2","IL1B"
"NFKB2","NLRP3"
"PYCARD","MEFV"
"PYCARD","NLRC4"
"PYCARD","NLRP6"
"PYCARD","CASP5"
"PYCARD","IL1B"
"PYCARD","NLRP1"
"PYCARD","NLRP3"
"PYCARD","AIM2"
"IL32","IL17A"
"IL32","IL1B"
"TLR9","IL2"
"TLR9","IL4"
"TLR9","IL17A"
"TLR9","IL6"
"TLR9","CSF2"
"TLR9","IL1R1"
"TLR9","IL10"
"TLR9","NLRP3"
"TLR9","AIM2"
"CCL2","IL13"
"CCL2","IL2"
"CCL2","IL4"
"CCL2","IL5"
"CCL2","IL17A"
"CCL2","IL6"
"CCL2","CXCL10"
"CCL2","ADIPOQ"
"CCL2","CXCL1"
"CCL2","IFNG"
"CCL2","TLR2"
"CCL2","TLR3"
"CCL2","CSF2"
"CCL2","VEGFA"
"CCL2","IL15"
"CCL2","MMP9"
"CCL2","IL10"
"CCL2","IL1B"
"CCL2","CCR7"
"CCL2","TLR4"
"CCL2","TLR9"
"MAPK9","IL2"
"MAPK9","IL18R1"
"MAPK9","IL18RAP"
"FASLG","IL2"
"FASLG","IFNG"
"FASLG","CCL2"
"TLR1","TLR6"
"TLR1","IL6"
"TLR1","NLRC4"
"TLR1","TLR2"
"TLR1","CSF2"
"TLR1","IL1R1"
"TLR1","IL10"
"TLR1","IL1B"
"TLR1","TLR4"
"TLR1","NLRP3"
"TNF","TLR7"
"TNF","TLR8"
"TNF","TLR10"
"TNF","TLR6"
"TNF","IL13"
"TNF","IL2"
