"node","type"
"1511908.NS1_MUMIP",0
"1511908.NS2_MUMIP",0
"ATM",2
"TRIM25",2
"TBK1",2
"XPO1",2
"LRP8",2
"CYLD",2
"EDC4",2
"ELAVL1",2
"CMPK1",2
"GLTSCR2",2
"HOOK1",2
"HDAC5",2
"ANKRD50",2
"POLK",2
"ESYT2",2
"MCM2",2
"EGFR",2
"ENOSF1",2
"FBXL6",2
"MAGEC2",2
"CEP250",2
"PIM1",2
"CSE1L",2
"EFTUD2",2
"AKAP8L",2
"RARS",2
"CDK7",2
"CENPK",2
"PDCD4",2
"CDK6",2
"ADD1",2
"COX15",2
"GBAS",2
"FN1",2
"ARIH1",2
"FUS",2
"CSDE1",2
"PSMA5",2
"HRAS",2
"ALDOA",2
"HIST1H2BB",2
"KPNA2",2
"MYC",2
"SIRT1",2
"GLO1",2
"GOLGA3",2
"GSK3B",2
"MAPK1",2
"NTRK1",2
"EXOC3",2
"HSPA4L",2
"CUL4A",2
"AGR2",2
"AGTRAP",2
"SCHIP1",2
"HNRNPA1",2
"ACTN4",2
"CRK",2
"CCNA1",2
"CCNA2",2
"ISG15",2
"BCOR",2
"BAG2",2
"AGK",2
"GORASP1",2
"NCBP1",2
"ADSL",2
"NIPSNAP1",2
"CEP135",2
"PRPF31",2
"EP300",2
"SUMO1",2
"ABL2",2
"EEF1G",2
"GRWD1",2
"BRIX1",2
"BCAR1",2
"ESR1",2
"CSNK2A2",2
"CSNK2B",2
"EP400",2
"DDX1",2
"CCNT1",2
"CDC73",2
"NUP160",2
"MED4",2
"KRAS",2
"NCOR2",2
"STAU1",2
"DDB1",2
"MIR221",2
"MLH1",2
"HNRNPL",2
"EZH2",2
"EIF5B",2
"AP2B1",2
"PVR",2
"AKAP13",2
"KIAA1429",2
"CUL7",2
"CUL1",2
"S100A9",2
"ANLN",2
"APP",2
"MUS81",2
"HSPA5",2
"DAB2IP",2
"RNPS1",2
"HUS1",2
"COPA",2
"SLC15A3",2
"EPN1",2
"NPLOC4",2
"ENO1",2
"DHX8",2
"FADD",2
"EIF3E",2
"H2AFX",2
"GPS2",2
"BRCA2",2
"NPRL3",2
"FCF1",2
"HNRNPM",2
"BRCA1",2
"BRD9",2
"RPL21",2
"MTMR4",2
"CHUK",2
"HIST1H4A",2
"CDC23",2
"RNF2",2
"SLC35F2",2
"PMS1",2
"LIN28A",2
"HIF1A",2
"CDC37",2
"ATG16L1",2
"ANXA2",2
"MIR7-1",2
"SF3B2",2
"RPL27A",2
"HNRNPA3",2
"CANX",2
"GOLM1",2
"EZR",2
"RPL23A",2
"EIF4G2",2
"DSN1",2
"CEBPB",2
"PPIA",2
"KIF2C",2
"ILF3",2
"RPL13A",2
"LMNA",2
"GRSF1",2
"RNF4",2
"RNF123",2
"EYA4",2
"PPARG",2
"HDAC1",2
"UTP20",2
"CDK9",2
"CENPA",2
"FAM175B",2
"PEX5",2
"ITCH",2
"HNRNPC",2
"CNOT1",2
"CA9",2
"DCAF7",2
"CEP85",2
"ARL5A",2
"ADAR",2
"HNRNPU",2
"CDC34",2
"IKBKG",2
"DCTN1",2
"NDC80",2
"MCM7",2
"NR4A1",2
"MYBBP1A",2
"EXOSC3",2
"USP15",2
"AURKA",2
"INPPL1",2
"PPP2R2A",2
"PXN",2
"NPM1",2
