"node","type"
"11786.PRO_5000053622",0
"JAG2",2
"ADAM32",2
"HNRNPL",2
"CDK9",2
"UBC",2
"TMEM17",2
"TMEM30B",2
"NOTCH3",2
"TRIM25",2
"CACNA1A",2
"GFI1B",2
"ATP1B4",2
"HEY1",2
"RPS27A",2
"TCTN2",2
"MAML1",2
"NOTCH1",2
"ADAM17",2
"TMEM216",2
"ATXN7",2
"CORO1B",2
"HEY2",2
"BMP4",2
"ATN1",2
"RBPJ",2
"UBB",2
"LPPR1",2
"NOTCH2",2
"MIB1",2
"UBA52",2
"ADAM10",2
"MIB2",2
"WWP2",2
"SHH",2
"STS",2
"TRIM13",2
"DLL1",2
"JAG1",2
"HES5",2
"UST",2
"NEURL1",2
"VASN",2
"NOTCH4",2
"DLL4",2
"NEURL1B",2
"skeletal system development",6
"in utero embryonic development",6
"respiratory system process",6
"Notch binding",6
"calcium ion binding",6
"protein binding",6
"plasma membrane",6
"integral component of plasma membrane",6
"Notch signaling pathway",6
"spermatogenesis",6
"growth factor activity",6
"auditory receptor cell fate commitment",6
"morphogenesis of embryonic epithelium",6
"cell differentiation",6
"regulation of cell adhesion",6
"T cell differentiation",6
"regulation of cell population proliferation",6
"odontogenesis of dentin-containing tooth",6
"gamma-delta T cell differentiation",6
"thymic T cell selection",6
"negative regulation of Notch signaling pathway",6
"positive regulation of Notch signaling pathway",6
"epithelial cell apoptotic process involved in palatal shelf morphogenesis",6
