"V1","V2"
"RRAGD","PRKAG3"
"SLC38A9","PRKAG3"
"SLC38A9","RRAGD"
"PRKAG2","PRKAG3"
"PRKAG2","RRAGD"
"PRKAG2","SLC38A9"
"PRKAG2","ADIPOQ"
"TBC1D7","DDIT4"
"YWHAQ","DDIT4"
"INS","ADIPOQ"
"INS","DDIT4"
"UBE2J1","VPS53"
"YWHAE","DDIT4"
"YWHAE","YWHAQ"
"UBE3A","UBE2J1"
"UBE3A","YWHAE"
"RPS6KB1","RRAGD"
"RPS6KB1","SLC38A9"
"RPS6KB1","TNS1"
"RPS6KB1","PRR5"
"RPS6KB1","INS"
"RRAGA","PRKAG3"
"RRAGA","RRAGD"
"RRAGA","SLC38A9"
"RRAGA","PRKAG2"
"RRAGA","TBC1D7"
"RRAGA","RPS6KB1"
"PRKAB1","PRKAG3"
"PRKAB1","RRAGD"
"PRKAB1","SLC38A9"
"PRKAB1","PRKAG2"
"PRKAB1","RRAGA"
"WDR92","TBC1D7"
"EIF4E","RRAGD"
"EIF4E","SLC38A9"
"EIF4E","INS"
"EIF4E","RPS6KB1"
"EIF4E","RRAGA"
"YWHAB","RRAGD"
"YWHAB","SLC38A9"
"YWHAB","DDIT4"
"YWHAB","YWHAQ"
"YWHAB","YWHAE"
"YWHAB","RPS6KB1"
"YWHAB","RRAGA"
"YWHAB","EIF4E"
"TRAPPC13","VPS53"
"TRAPPC13","UBE2J1"
"RRAGC","PRKAG3"
"RRAGC","RRAGD"
"RRAGC","SLC38A9"
"RRAGC","PRKAG2"
"RRAGC","TBC1D7"
"RRAGC","RPS6KB1"
"RRAGC","RRAGA"
"RRAGC","PRKAB1"
"RRAGC","EIF4E"
"RRAGC","YWHAB"
"YWHAH","DDIT4"
"YWHAH","YWHAQ"
"YWHAH","YWHAE"
"YWHAH","YWHAB"
"LAMTOR4","PRKAG3"
"LAMTOR4","RRAGD"
"LAMTOR4","SLC38A9"
"LAMTOR4","PRKAG2"
"LAMTOR4","RPS6KB1"
"LAMTOR4","RRAGA"
"LAMTOR4","PRKAB1"
"LAMTOR4","EIF4E"
"LAMTOR4","YWHAB"
"LAMTOR4","RRAGC"
"NEK1","YWHAH"
"PDPK1","DDIT4"
"PDPK1","TNS1"
"PDPK1","YWHAQ"
"PDPK1","INS"
"PDPK1","RPS6KB1"
"PDPK1","YWHAH"
"TNFSF13B","YWHAQ"
"DEPTOR","RRAGD"
"DEPTOR","PRR5"
"DEPTOR","YWHAQ"
"DEPTOR","YWHAE"
"DEPTOR","RPS6KB1"
"DEPTOR","RRAGA"
"DEPTOR","YWHAB"
"DEPTOR","RRAGC"
"DEPTOR","YWHAH"
"FLCN","RRAGD"
"FLCN","SLC38A9"
"FLCN","RPS6KB1"
"FLCN","RRAGA"
"FLCN","RRAGC"
"EIF4EBP2","RPS6KB1"
"EIF4EBP2","EIF4E"
"SREBF1","ADIPOQ"
"SREBF1","INS"
"SREBF1","RPS6KB1"
"MAPKAPK2","UBE2J1"
"SMAD3","INS"
"LAMTOR5","PRKAG3"
"LAMTOR5","RRAGD"
"LAMTOR5","SLC38A9"
"LAMTOR5","PRKAG2"
"LAMTOR5","RPS6KB1"
"LAMTOR5","RRAGA"
"LAMTOR5","PRKAB1"
"LAMTOR5","EIF4E"
"LAMTOR5","YWHAB"
"LAMTOR5","RRAGC"
"LAMTOR5","LAMTOR4"
"RHEB","PRKAG3"
"RHEB","RRAGD"
"RHEB","SLC38A9"
"RHEB","PRKAG2"
"RHEB","TBC1D7"
"RHEB","RPS6KB1"
"RHEB","RRAGA"
"RHEB","PRKAB1"
"RHEB","EIF4E"
"RHEB","YWHAB"
"RHEB","RRAGC"
"RHEB","LAMTOR4"
"RHEB","PDPK1"
"RHEB","DEPTOR"
"RHEB","FLCN"
"RHEB","EIF4EBP2"
"RHEB","LAMTOR5"
"SLC39A7","UBE2J1"
"SLC39A7","TRAPPC13"
"AKT1S1","RRAGD"
"AKT1S1","SLC38A9"
"AKT1S1","PRR5"
"AKT1S1","YWHAQ"
"AKT1S1","INS"
"AKT1S1","YWHAE"
"AKT1S1","RPS6KB1"
"AKT1S1","RRAGA"
"AKT1S1","EIF4E"
"AKT1S1","YWHAB"
