"V1","V2"
"HSPA4","extracellular exosome"
"HSPA4","chaperone-mediated protein complex assembly"
"HSPA4","protein insertion into mitochondrial outer membrane"
"HSPA4","response to unfolded protein"
"HSPA4","cytosol"
"HSPA4","nucleus"
"HSPA4","ATP binding"
"HSPA4","protein binding"
"IFIH1","positive regulation of interleukin-6 secretion"
"IFIH1","positive regulation of tumor necrosis factor secretion"
"IFIH1","positive regulation of interferon-alpha secretion"
"IFIH1","cellular response to exogenous dsRNA"
"IFIH1","positive regulation of response to cytokine stimulus"
"IFIH1","defense response to virus"
"IFIH1","innate immune response"
"IFIH1","ribonucleoprotein complex binding"
"IFIH1","identical protein binding"
"IFIH1","MDA-5 signaling pathway"
"IFIH1","cytoplasmic pattern recognition receptor signaling pathway in response to virus"
"IFIH1","positive regulation of interferon-beta secretion"
"IFIH1","regulation of type III interferon production"
"IFIH1","positive regulation of interferon-beta production"
"IFIH1","positive regulation of interferon-alpha production"
"IFIH1","negative regulation of type I interferon production"
"IFIH1","protein sumoylation"
"IFIH1","protein deubiquitination"
"IFIH1","viral process"
"IFIH1","response to virus"
"IFIH1","detection of virus"
"IFIH1","zinc ion binding"
"IFIH1","cytosol"
"IFIH1","nucleus"
"IFIH1","ATP binding"
"IFIH1","protein binding"
"IFIH1","single-stranded RNA binding"
"IFIH1","double-stranded RNA binding"
"IFIH1","RNA helicase activity"
"IFIH1","DNA binding"
"BST2","negative regulation of intracellular transport of viral material"
"BST2","positive regulation of leukocyte proliferation"
"BST2","extracellular exosome"
"BST2","type I interferon signaling pathway"
"BST2","defense response to virus"
"BST2","membrane raft"
"BST2","innate immune response"
"BST2","negative regulation of viral genome replication"
"BST2","neutrophil degranulation"
"BST2","positive regulation of I-kappaB kinase/NF-kappaB signaling"
"BST2","protein homodimerization activity"
"BST2","identical protein binding"
"BST2","B cell activation"
"BST2","azurophil granule membrane"
"BST2","response to interferon-beta"
"BST2","response to interferon-alpha"
"BST2","response to interferon-gamma"
"BST2","regulation of actin cytoskeleton organization"
"BST2","anchored component of membrane"
"BST2","negative regulation of cell migration"
"BST2","negative regulation of cell growth"
"BST2","apical plasma membrane"
"BST2","integral component of membrane"
"BST2","membrane"
"BST2","negative regulation of endopeptidase activity"
"BST2","cell surface"
"BST2","response to virus"
"BST2","metalloendopeptidase inhibitor activity"
"BST2","plasma membrane"
"BST2","cytosol"
"BST2","Golgi apparatus"
"BST2","multivesicular body"
"BST2","cytoplasm"
"BST2","protein binding"
"BST2","RNA binding"
"BST2","negative regulation of plasmacytoid dendritic cell cytokine production"
"11191.V_SENDO","IFIH1"
"11191.V_SENDO","IFIH1"
"11191.HN_SENDO","HSPA4"
"11191.HN_SENDO","HSPA4"
"11191.HN_SENDO","BST2"
"11191.HN_SENDO","BST2"
