"V1","V2"
"IKBKB","transferrin receptor binding"
"IKBKB","negative regulation of bicellular tight junction assembly"
"IKBKB","regulation of establishment of endothelial barrier"
"IKBKB","scaffold protein binding"
"IKBKB","protein localization to plasma membrane"
"IKBKB","cellular response to tumor necrosis factor"
"IKBKB","interleukin-1-mediated signaling pathway"
"IKBKB","stress-activated MAPK cascade"
"IKBKB","positive regulation of NF-kappaB transcription factor activity"
"IKBKB","T cell receptor signaling pathway"
"IKBKB","protein heterodimerization activity"
"IKBKB","positive regulation of transcription by RNA polymerase II"
"IKBKB","positive regulation of transcription, DNA-templated"
"IKBKB","membrane raft"
"IKBKB","innate immune response"
"IKBKB","positive regulation of I-kappaB kinase/NF-kappaB signaling"
"IKBKB","negative regulation of apoptotic process"
"IKBKB","protein homodimerization activity"
"IKBKB","identical protein binding"
"IKBKB","regulation of phosphorylation"
"IKBKB","Fc-epsilon receptor signaling pathway"
"IKBKB","TRIF-dependent toll-like receptor signaling pathway"
"IKBKB","CD40 receptor complex"
"IKBKB","negative regulation of myosin-light-chain-phosphatase activity"
"IKBKB","tumor necrosis factor-mediated signaling pathway"
"IKBKB","cortical actin cytoskeleton organization"
"IKBKB","protein kinase binding"
"IKBKB","peptidyl-serine phosphorylation"
"IKBKB","viral process"
"IKBKB","regulation of tumor necrosis factor-mediated signaling pathway"
"IKBKB","cytoplasmic side of plasma membrane"
"IKBKB","response to virus"
"IKBKB","IkappaB kinase complex"
"IKBKB","IkappaB kinase activity"
"IKBKB","I-kappaB phosphorylation"
"IKBKB","I-kappaB kinase/NF-kappaB signaling"
"IKBKB","inflammatory response"
"IKBKB","protein phosphorylation"
"IKBKB","cytosol"
"IKBKB","cytoplasm"
"IKBKB","nucleus"
"IKBKB","ATP binding"
"IKBKB","protein binding"
"IKBKB","protein serine/threonine kinase activity"
"IKBKB","protein kinase activity"
"IKBKB","MyD88-independent toll-like receptor signaling pathway"
"IKBKB","antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent"
"IKBKB","stimulatory C-type lectin receptor signaling pathway"
"MYCN","positive regulation of production of miRNAs involved in gene silencing by miRNA"
"MYCN","protein dimerization activity"
"MYCN","positive regulation of transcription by RNA polymerase II"
"MYCN","positive regulation of transcription, DNA-templated"
"MYCN","host cell nucleus"
"MYCN","kinase binding"
"MYCN","negative regulation of gene expression"
"MYCN","positive regulation of gene expression"
"MYCN","regulation of transcription by RNA polymerase II"
"MYCN","nucleolus"
"MYCN","nucleoplasm"
"MYCN","nucleus"
"MYCN","protein binding"
"MYCN","DNA-binding transcription factor activity"
"MYCN","DNA binding"
"MYCN","DNA-binding transcription activator activity, RNA polymerase II-specific"
"MYCN","DNA-binding transcription factor activity, RNA polymerase II-specific"
"MYCN","RNA polymerase II cis-regulatory region sequence-specific DNA binding"
"MYCN","nuclear chromatin"
"MYCN","chromatin"
"IFIH1","positive regulation of interleukin-6 secretion"
"IFIH1","positive regulation of tumor necrosis factor secretion"
"IFIH1","positive regulation of interferon-alpha secretion"
"IFIH1","cellular response to exogenous dsRNA"
"IFIH1","positive regulation of response to cytokine stimulus"
"IFIH1","defense response to virus"
"IFIH1","innate immune response"
"IFIH1","ribonucleoprotein complex binding"
"IFIH1","identical protein binding"
"IFIH1","MDA-5 signaling pathway"
"IFIH1","cytoplasmic pattern recognition receptor signaling pathway in response to virus"
"IFIH1","positive regulation of interferon-beta secretion"
"IFIH1","regulation of type III interferon production"
"IFIH1","positive regulation of interferon-beta production"
"IFIH1","positive regulation of interferon-alpha production"
"IFIH1","negative regulation of type I interferon production"
"IFIH1","protein sumoylation"
"IFIH1","protein deubiquitination"
"IFIH1","viral process"
"IFIH1","response to virus"
"IFIH1","detection of virus"
"IFIH1","zinc ion binding"
"IFIH1","cytosol"
"IFIH1","nucleus"
"IFIH1","ATP binding"
"IFIH1","protein binding"
"IFIH1","single-stranded RNA binding"
"IFIH1","double-stranded RNA binding"
"IFIH1","RNA helicase activity"
"IFIH1","DNA binding"
"IFIH1","IKBKB"
"12110.PRO_5000058676","IKBKB"
"12110.PRO_5000058676","IKBKB"
"12110.PRO_5000058676","MYCN"
"12110.PRO_5000058676","MYCN"
"12110.PRO_5000058677","IFIH1"
"12110.PRO_5000058677","IFIH1"
