"V1","V2"
"CISH","1-phosphatidylinositol-3-kinase regulator activity"
"CISH","phosphatidylinositol phosphorylation"
"CISH","post-translational protein modification"
"CISH","regulation of phosphatidylinositol 3-kinase activity"
"CISH","interleukin-7-mediated signaling pathway"
"CISH","intracellular signal transduction"
"CISH","protein ubiquitination"
"CISH","negative regulation of signal transduction"
"CISH","protein kinase C-activating G protein-coupled receptor signaling pathway"
"CISH","phosphatidylinositol 3-kinase complex"
"CISH","plasma membrane"
"CISH","cytosol"
"CISH","cellular_component"
"CISH","protein binding"
"CISH","molecular_function"
"CISH","regulation of cell growth"
"SOCS6","negative regulation of T cell activation"
"SOCS6","1-phosphatidylinositol-3-kinase regulator activity"
"SOCS6","phosphatidylinositol phosphorylation"
"SOCS6","post-translational protein modification"
"SOCS6","regulation of phosphatidylinositol 3-kinase activity"
"SOCS6","regulation of growth"
"SOCS6","intracellular signal transduction"
"SOCS6","protein ubiquitination"
"SOCS6","proteasomal protein catabolic process"
"SOCS6","negative regulation of signal transduction"
"SOCS6","receptor signaling pathway via JAK-STAT"
"SOCS6","defense response"
"SOCS6","phosphatidylinositol 3-kinase complex"
"SOCS6","cytosol"
"SOCS6","cytoplasm"
"SOCS6","protein binding"
"SOCS6","immunological synapse"
"SOCS6","CISH"
"AKT2","positive regulation of cell motility"
"AKT2","retinal rod cell apoptotic process"
"AKT2","activation of GTPase activity"
"AKT2","positive regulation of protein targeting to membrane"
"AKT2","protein localization to plasma membrane"
"AKT2","cellular response to high light intensity"
"AKT2","regulation of cell cycle arrest"
"AKT2","intracellular protein transmembrane transport"
"AKT2","mammary gland epithelial cell differentiation"
"AKT2","metal ion binding"
"AKT2","positive regulation of glucose import"
"AKT2","positive regulation of glycogen biosynthetic process"
"AKT2","fat cell differentiation"
"AKT2","intracellular membrane-bounded organelle"
"AKT2","negative regulation of apoptotic process"
"AKT2","intracellular signal transduction"
"AKT2","protein-containing complex"
"AKT2","cellular response to insulin stimulus"
"AKT2","ruffle membrane"
"AKT2","peripheral nervous system myelin maintenance"
"AKT2","positive regulation of fatty acid beta-oxidation"
"AKT2","positive regulation of vesicle fusion"
"AKT2","positive regulation of cell migration"
"AKT2","regulation of cell migration"
"AKT2","peptidyl-serine phosphorylation"
"AKT2","positive regulation of mitochondrial membrane potential"
"AKT2","positive regulation of glucose metabolic process"
"AKT2","negative regulation of long-chain fatty acid import across plasma membrane"
"AKT2","carbohydrate transport"
"AKT2","insulin receptor signaling pathway"
"AKT2","positive regulation of cell population proliferation"
"AKT2","signal transduction"
"AKT2","cellular protein modification process"
"AKT2","regulation of translation"
"AKT2","glucose metabolic process"
"AKT2","glycogen biosynthetic process"
"AKT2","cell cortex"
"AKT2","plasma membrane"
"AKT2","cytosol"
"AKT2","early endosome"
"AKT2","nucleoplasm"
"AKT2","nucleus"
"AKT2","ATP binding"
"AKT2","protein binding"
"AKT2","protein serine/threonine kinase activity"
"AKT2","positive regulation of protein phosphorylation"
"TLR4","positive regulation of interleukin-6 secretion"
"TLR4","positive regulation of interleukin-8 secretion"
"TLR4","cellular response to amyloid-beta"
"TLR4","positive regulation of matrix metallopeptidase secretion"
"TLR4","positive regulation of chemokine (C-C motif) ligand 2 secretion"
"TLR4","positive regulation of cellular response to macrophage colony-stimulating factor stimulus"
"TLR4","positive regulation of reactive oxygen species biosynthetic process"
"TLR4","positive regulation of oxidative stress-induced neuron death"
"TLR4","positive regulation of NIK/NF-kappaB signaling"
"TLR4","positive regulation of NLRP3 inflammasome complex assembly"
"TLR4","positive regulation of cytokine production involved in inflammatory response"
"TLR4","cellular response to oxidised low-density lipoprotein particle stimulus"
"TLR4","negative regulation of cold-induced thermogenesis"
"TLR4","apoptotic signaling pathway"
"TLR4","cellular response to interferon-gamma"
"TLR4","cellular response to mechanical stimulus"
"TLR4","cellular response to lipoteichoic acid"
"TLR4","cellular response to lipopolysaccharide"
"TLR4","positive regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway"
"TLR4","positive regulation of nucleotide-binding oligomerization domain containing 1 signaling pathway"
"TLR4","positive regulation of ERK1 and ERK2 cascade"
"TLR4","negative regulation of ERK1 and ERK2 cascade"
"TLR4","necroptotic process"
"TLR4","NAD+ nucleotidase, cyclic ADP-ribose generating"
"TLR4","positive regulation of macrophage cytokine production"
"TLR4","intestinal epithelial structure maintenance"
"TLR4","positive regulation of nitric-oxide synthase biosynthetic process"
"TLR4","positive regulation of NF-kappaB transcription factor activity"
"TLR4","defense response to Gram-negative bacterium"
"TLR4","positive regulation of inflammatory response"
"TLR4","positive regulation of interleukin-1 beta secretion"
"TLR4","interleukin-1 beta secretion"
"TLR4","NAD(P)+ nucleosidase activity"
"TLR4","perinuclear region of cytoplasm"
"TLR4","protein heterodimerization activity"
"TLR4","lipopolysaccharide receptor complex"
"TLR4","positive regulation of JNK cascade"
"TLR4","positive regulation of transcription by RNA polymerase II"
"TLR4","negative regulation of osteoclast differentiation"
"TLR4","positive regulation of nitric oxide biosynthetic process"
"TLR4","positive regulation of interleukin-8 biosynthetic process"
"TLR4","positive regulation of interferon-beta biosynthetic process"
"TLR4","positive regulation of MHC class II biosynthetic process"
"TLR4","innate immune response"
"TLR4","positive regulation of interleukin-12 biosynthetic process"
"TLR4","receptor complex"
"TLR4","positive regulation of I-kappaB kinase/NF-kappaB signaling"
"TLR4","positive regulation of macrophage activation"
"TLR4","identical protein binding"
"TLR4","defense response to bacterium"
"TLR4","positive regulation of tumor necrosis factor biosynthetic process"
"TLR4","macrophage activation"
"TLR4","T-helper 1 type immune response"
"TLR4","signaling receptor activity"
"TLR4","TRIF-dependent toll-like receptor signaling pathway"
"TLR4","toll-like receptor 4 signaling pathway"
"TLR4","negative regulation of MyD88-independent toll-like receptor signaling pathway"
