"V1","V2"
"WIPI2","WIPI1"
"VMP1","WIPI1"
"ULK2","WIPI1"
"ULK2","WIPI2"
"USP4","XIAP"
"OMG","RTN4R"
"TPX2","ZWINT"
"WDR81","WDR91"
"IL6","TLR6"
"IL6","CSF2RA"
"ATG4D","WIPI1"
"ATG4D","WIPI2"
"ATG4D","ULK2"
"PYDC1","TRIM40"
"MAG","RTN4RL2"
"MAG","RTN4R"
"MAG","OMG"
"RTN4RL1","RTN4RL2"
"RIPK3","XIAP"
"RIPK3","TICAM2"
"RIPK3","NFKBIB"
"TLR2","TLR6"
"TLR2","IL6"
"ATG10","WIPI1"
"ATG10","WIPI2"
"PRKAG2","PRKAG3"
"TOP2B","UNK"
"TLR3","IL6"
"TLR3","TICAM2"
"TLR3","RIPK3"
"CSF2","CSF2RA"
"CSF2","IL6"
"CSF2","TLR2"
"CSF2","TLR3"
"KIAA0226L","SHD"
"UVRAG","WIPI1"
"UVRAG","ULK2"
"UVRAG","USP18"
"UVRAG","ATG10"
"UVRAG","KIAA0226L"
"PIK3R5","PIK3R6"
"ATG16L2","WIPI1"
"ATG16L2","WIPI2"
"ATG16L2","ATG10"
"INS","IL6"
"INS","C19orf80"
"INS","NGF"
"INS","DPP4"
"PIK3C2B","PIK3R6"
"TP53BP2","USP4"
"ATL1","REEP1"
"KCNA2","KCNA1"
"TLR4","TLR6"
"TLR4","IL6"
"TLR4","TICAM2"
"TLR4","RIPK3"
"TLR4","TLR2"
"TLR4","CSF2"
"TLR4","INS"
"SH3GLB1","UVRAG"
"TWIST1","WWP1"
"SSR3","ZWINT"
"IGFBP7","IL6"
"IGFBP7","INS"
"BNIP3L","WIPI2"
"PIK3R4","PIK3R6"
"PIK3R4","WIPI1"
"PIK3R4","PRKAG3"
"PIK3R4","WIPI2"
"PIK3R4","ULK2"
"PIK3R4","ATG10"
"PIK3R4","PRKAG2"
"PIK3R4","KIAA0226L"
"PIK3R4","UVRAG"
"PIK3R4","PIK3R5"
"PIK3R4","PIK3C2B"
"REEP2","REEP1"
"UBE2N","XIAP"
"UBE2N","WWP1"
"UBE2N","TICAM2"
"UBE2N","TLR3"
"UBE2N","TLR4"
"UBE2N","PRKCQ"
"RAB7B","RAB33A"
"RAB7B","PIK3R4"
"SMC3","ZWINT"
"SMC3","USP13"
"SMC3","TOP2B"
"PPP4R1","PPP1R15A"
"VHL","WWP1"
"VHL","UBE2N"
"ZBP1","NFKBIB"
"ZBP1","RIPK3"
"TNFSF10","RIPK3"
"NLRP2","NLRP5"
"NLRP2","MEFV"
"TRIM50","WWP1"
"TRIM50","UBE2N"
"TRIM50","VHL"
"CLN8","BNIP3L"
"RPS6KB1","INS"
"RPS6KB1","VHL"
"LINGO1","RTN4R"
"LINGO1","OMG"
"LINGO1","MAG"
"PRKAB1","PRKAG3"
"PRKAB1","PRKAG2"
"PRKAB1","PIK3R4"
"FOXO6","FOXO4"
"PLP1","OMG"
"PLP1","MAG"
"PLP1","CLN8"
"MARK3","PRKCQ"
"OTUD7B","WIPI1"
"OTUD7B","WIPI2"
"OTUD7B","XIAP"
"OTUD7B","WDR45"
"NFKBIE","NFKBIB"
