"V1","V2"
"CISH","1-phosphatidylinositol-3-kinase regulator activity"
"CISH","phosphatidylinositol phosphorylation"
"CISH","post-translational protein modification"
"CISH","regulation of phosphatidylinositol 3-kinase activity"
"CISH","interleukin-7-mediated signaling pathway"
"CISH","intracellular signal transduction"
"CISH","protein ubiquitination"
"CISH","negative regulation of signal transduction"
"CISH","protein kinase C-activating G protein-coupled receptor signaling pathway"
"CISH","phosphatidylinositol 3-kinase complex"
"CISH","plasma membrane"
"CISH","cytosol"
"CISH","cellular_component"
"CISH","protein binding"
"CISH","molecular_function"
"CISH","regulation of cell growth"
"GSTP1","negative regulation of extrinsic apoptotic signaling pathway"
"GSTP1","ficolin-1-rich granule lumen"
"GSTP1","negative regulation of vascular smooth muscle cell proliferation"
"GSTP1","glutathione derivative biosynthetic process"
"GSTP1","cellular oxidant detoxification"
"GSTP1","TRAF2-GSTP1 complex"
"GSTP1","negative regulation of smooth muscle cell chemotaxis"
"GSTP1","negative regulation of monocyte chemotactic protein-1 production"
"GSTP1","cellular response to cell-matrix adhesion"
"GSTP1","cellular response to glucocorticoid stimulus"
"GSTP1","cellular response to epidermal growth factor stimulus"
"GSTP1","cellular response to lipopolysaccharide"
"GSTP1","negative regulation of leukocyte proliferation"
"GSTP1","negative regulation of ERK1 and ERK2 cascade"
"GSTP1","regulation of ERK1 and ERK2 cascade"
"GSTP1","extracellular exosome"
"GSTP1","nitric oxide binding"
"GSTP1","negative regulation of nitric-oxide synthase biosynthetic process"
"GSTP1","negative regulation of fibroblast proliferation"
"GSTP1","response to ethanol"
"GSTP1","linoleic acid metabolic process"
"GSTP1","negative regulation of JUN kinase activity"
"GSTP1","negative regulation of MAPK cascade"
"GSTP1","negative regulation of MAP kinase activity"
"GSTP1","neutrophil degranulation"
"GSTP1","glutathione binding"
"GSTP1","response to amino acid"
"GSTP1","negative regulation of I-kappaB kinase/NF-kappaB signaling"
"GSTP1","negative regulation of apoptotic process"
"GSTP1","nitric oxide storage"
"GSTP1","dinitrosyl-iron complex binding"
"GSTP1","S-nitrosoglutathione binding"
"GSTP1","common myeloid progenitor cell proliferation"
"GSTP1","secretory granule lumen"
"GSTP1","cellular response to oxidative stress"
"GSTP1","response to L-ascorbic acid"
"GSTP1","positive regulation of superoxide anion generation"
"GSTP1","negative regulation of stress-activated MAPK cascade"
"GSTP1","regulation of stress-activated MAPK cascade"
"GSTP1","cellular response to insulin stimulus"
"GSTP1","negative regulation of tumor necrosis factor production"
"GSTP1","negative regulation of interleukin-1 beta production"
"GSTP1","response to estradiol"
"GSTP1","vesicle"
"GSTP1","animal organ regeneration"
"GSTP1","kinase regulator activity"
"GSTP1","oligodendrocyte development"
"GSTP1","negative regulation of tumor necrosis factor-mediated signaling pathway"
"GSTP1","negative regulation of biosynthetic process"
"GSTP1","JUN kinase binding"
"GSTP1","drug binding"
"GSTP1","central nervous system development"
"GSTP1","xenobiotic metabolic process"
"GSTP1","glutathione metabolic process"
"GSTP1","negative regulation of protein kinase activity"
"GSTP1","plasma membrane"
"GSTP1","cytosol"
"GSTP1","mitochondrion"
"GSTP1","cytoplasm"
"GSTP1","nucleus"
"GSTP1","extracellular space"
"GSTP1","extracellular region"
"GSTP1","protein binding"
"GSTP1","fatty acid binding"
"GSTP1","glutathione peroxidase activity"
"GSTP1","glutathione transferase activity"
"GSTP1","negative regulation of acute inflammatory response"
"GSTP1","response to reactive oxygen species"
"SOCS6","negative regulation of T cell activation"
"SOCS6","1-phosphatidylinositol-3-kinase regulator activity"
"SOCS6","phosphatidylinositol phosphorylation"
"SOCS6","post-translational protein modification"
"SOCS6","regulation of phosphatidylinositol 3-kinase activity"
"SOCS6","regulation of growth"
"SOCS6","intracellular signal transduction"
"SOCS6","protein ubiquitination"
"SOCS6","proteasomal protein catabolic process"
"SOCS6","negative regulation of signal transduction"
"SOCS6","receptor signaling pathway via JAK-STAT"
"SOCS6","defense response"
"SOCS6","phosphatidylinositol 3-kinase complex"
"SOCS6","cytosol"
"SOCS6","cytoplasm"
"SOCS6","protein binding"
"SOCS6","immunological synapse"
"SOCS6","CISH"
"AKT2","positive regulation of cell motility"
"AKT2","retinal rod cell apoptotic process"
"AKT2","activation of GTPase activity"
"AKT2","positive regulation of protein targeting to membrane"
"AKT2","protein localization to plasma membrane"
"AKT2","cellular response to high light intensity"
"AKT2","regulation of cell cycle arrest"
"AKT2","intracellular protein transmembrane transport"
"AKT2","mammary gland epithelial cell differentiation"
"AKT2","metal ion binding"
"AKT2","positive regulation of glucose import"
"AKT2","positive regulation of glycogen biosynthetic process"
"AKT2","fat cell differentiation"
"AKT2","intracellular membrane-bounded organelle"
"AKT2","negative regulation of apoptotic process"
"AKT2","intracellular signal transduction"
"AKT2","protein-containing complex"
"AKT2","cellular response to insulin stimulus"
"AKT2","ruffle membrane"
"AKT2","peripheral nervous system myelin maintenance"
"AKT2","positive regulation of fatty acid beta-oxidation"
"AKT2","positive regulation of vesicle fusion"
"AKT2","positive regulation of cell migration"
"AKT2","regulation of cell migration"
"AKT2","peptidyl-serine phosphorylation"
"AKT2","positive regulation of mitochondrial membrane potential"
"AKT2","positive regulation of glucose metabolic process"
"AKT2","negative regulation of long-chain fatty acid import across plasma membrane"
"AKT2","carbohydrate transport"
"AKT2","insulin receptor signaling pathway"
"AKT2","positive regulation of cell population proliferation"
"AKT2","signal transduction"
"AKT2","cellular protein modification process"
"AKT2","regulation of translation"
"AKT2","glucose metabolic process"
"AKT2","glycogen biosynthetic process"
"AKT2","cell cortex"
"AKT2","plasma membrane"
"AKT2","cytosol"
"AKT2","early endosome"
"AKT2","nucleoplasm"
"AKT2","nucleus"
"AKT2","ATP binding"
"AKT2","protein binding"
"AKT2","protein serine/threonine kinase activity"
