"V1","V2"
"PIK3CD","neutrophil extravasation"
"PIK3CD","mast cell differentiation"
"PIK3CD","phosphatidylinositol-3,4-bisphosphate 5-kinase activity"
"PIK3CD","phosphatidylinositol kinase activity"
"PIK3CD","positive regulation of protein kinase B signaling"
"PIK3CD","B cell receptor signaling pathway"
"PIK3CD","T cell receptor signaling pathway"
"PIK3CD","phosphatidylinositol-mediated signaling"
"PIK3CD","phosphatidylinositol-4,5-bisphosphate 3-kinase activity"
"PIK3CD","phosphatidylinositol phosphorylation"
"PIK3CD","innate immune response"
"PIK3CD","mast cell degranulation"
"PIK3CD","mast cell granule"
"PIK3CD","B cell activation"
"PIK3CD","T cell activation"
"PIK3CD","phosphatidylinositol-3-phosphate biosynthetic process"
"PIK3CD","B cell chemotaxis"
"PIK3CD","natural killer cell chemotaxis"
"PIK3CD","1-phosphatidylinositol-4-phosphate 3-kinase activity"
"PIK3CD","phosphatidylinositol 3-kinase activity"
"PIK3CD","positive regulation of neutrophil apoptotic process"
"PIK3CD","neutrophil chemotaxis"
"PIK3CD","positive regulation of cell migration"
"PIK3CD","T cell differentiation"
"PIK3CD","natural killer cell activation"
"PIK3CD","cytokine-mediated signaling pathway"
"PIK3CD","cell migration"
"PIK3CD","phosphorylation"
"PIK3CD","1-phosphatidylinositol-3-kinase activity"
"PIK3CD","kinase activity"
"PIK3CD","membrane"
"PIK3CD","positive regulation of phosphatidylinositol 3-kinase signaling"
"PIK3CD","phosphatidylinositol 3-kinase signaling"
"PIK3CD","T cell chemotaxis"
"PIK3CD","negative regulation of gene expression"
"PIK3CD","positive regulation of gene expression"
"PIK3CD","axon guidance"
"PIK3CD","signal transduction"
"PIK3CD","inflammatory response"
"PIK3CD","phosphatidylinositol biosynthetic process"
"PIK3CD","protein phosphorylation"
"PIK3CD","phosphatidylinositol 3-kinase complex"
"PIK3CD","plasma membrane"
"PIK3CD","cytosol"
"PIK3CD","cytoplasm"
"PIK3CD","ATP binding"
"PIK3CD","protein binding"
"PIK3CD","respiratory burst involved in defense response"
"PIK3CD","mast cell chemotaxis"
"PIK3CD","adaptive immune response"
"PIK3CD","cytokine production"
"PIK3CD","natural killer cell differentiation"
"PIK3CG","negative regulation of fibroblast apoptotic process"
"PIK3CG","regulation of calcium ion transmembrane transport"
"PIK3CG","hepatocyte apoptotic process"
"PIK3CG","neutrophil extravasation"
"PIK3CG","cellular response to cAMP"
"PIK3CG","platelet aggregation"
"PIK3CG","negative regulation of cardiac muscle contraction"
"PIK3CG","phosphatidylinositol-3,4-bisphosphate 5-kinase activity"
"PIK3CG","phosphatidylinositol kinase activity"
"PIK3CG","positive regulation of protein kinase B signaling"
"PIK3CG","phosphatidylinositol-mediated signaling"
"PIK3CG","phosphatidylinositol-4,5-bisphosphate 3-kinase activity"
"PIK3CG","ephrin receptor binding"
"PIK3CG","phosphatidylinositol phosphorylation"
"PIK3CG","innate immune response"
"PIK3CG","positive regulation of MAP kinase activity"
"PIK3CG","mast cell degranulation"
"PIK3CG","identical protein binding"
"PIK3CG","mast cell granule"
"PIK3CG","T cell activation"
"PIK3CG","T cell proliferation"
"PIK3CG","phosphatidylinositol-3-phosphate biosynthetic process"
"PIK3CG","natural killer cell chemotaxis"
"PIK3CG","1-phosphatidylinositol-4-phosphate 3-kinase activity"
"PIK3CG","phosphatidylinositol 3-kinase activity"
"PIK3CG","regulation of cell adhesion mediated by integrin"
"PIK3CG","secretory granule localization"
"PIK3CG","neutrophil chemotaxis"
"PIK3CG","platelet activation"
"PIK3CG","cell migration"
"PIK3CG","phosphorylation"
"PIK3CG","1-phosphatidylinositol-3-kinase activity"
"PIK3CG","kinase activity"
"PIK3CG","membrane"
"PIK3CG","positive regulation of phosphatidylinositol 3-kinase signaling"
"PIK3CG","phosphatidylinositol 3-kinase signaling"
"PIK3CG","negative regulation of triglyceride catabolic process"
"PIK3CG","T cell chemotaxis"
"PIK3CG","positive regulation of cytosolic calcium ion concentration"
"PIK3CG","G protein-coupled receptor signaling pathway"
"PIK3CG","inflammatory response"
"PIK3CG","endocytosis"
"PIK3CG","phosphatidylinositol biosynthetic process"
"PIK3CG","protein phosphorylation"
"PIK3CG","phosphatidylinositol 3-kinase complex, class IB"
"PIK3CG","phosphatidylinositol 3-kinase complex"
"PIK3CG","plasma membrane"
"PIK3CG","cytosol"
"PIK3CG","cytoplasm"
"PIK3CG","cell"
"PIK3CG","ATP binding"
"PIK3CG","protein binding"
"PIK3CG","protein serine/threonine kinase activity"
"PIK3CG","protein kinase activity"
"PIK3CG","respiratory burst involved in defense response"
"PIK3CG","positive regulation of acute inflammatory response"
"PIK3CG","dendritic cell chemotaxis"
